Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INVCOnOffN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2018-04-02 09:00:00,153.0,4.0,7.1,0.0,26.0,36.0,22.0,-1.0,24.4,6.2,41.0,-4.0,3000.0,20.0,18.0,1.0,17.0,18.0,12.0,71.0,380.0,0.0,33.0,1.0,2494.1478497949997,709.3375497950001,309.15,41.15266006868552,-3.744489872362294,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,36.0,1.2669832784570174,1.3268126170829804,22.378609266688432,0.059289,29.84734,20.74449,5.15266,0.3400498642907251,,0.059289
2018-04-02 10:00:00,153.0,4.0,7.1,0.0,27.0,26.0,26.0,21.0,15.4,6.7,24.0,-2.0,0.0,0.0,18.0,0.0,27.0,0.0,0.0,58.0,0.0,0.0,27.0,2.0,1611.5493497950004,758.3707997950002,299.15,23.949028528735255,-1.6923850735155952,24.066942269485423,23.949028528735255,1.8345623652559577,1.2017855308873702,26.0,1.8436571998236906,-17.116727183363963,16.26259906976816,0.0,34.050971,28.692385,-2.050971,0.0,,0.0
2018-04-02 11:00:00,153.0,4.0,7.1,0.0,24.0,38.0,4.0,5.0,23.8,7.7,40.0,2.0,3000.0,20.0,18.0,0.0,10.0,19.0,12.0,79.0,0.0,0.0,25.0,1.0,2435.3079497950002,856.4372997950001,311.15,40.164114470573566,2.128160033334666,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,38.0,1.2793764314483078,0.49007488587014586,19.27530996344487,0.025425,38.835886,7.87184,2.164114,0.13388385759948215,,0.025425
2018-04-03 02:00:00,153.0,4.0,7.1,0.0,27.0,28.0,25.0,24.0,17.0,7.2,28.0,0.0,0.0,0.0,18.0,0.0,24.0,0.0,0.0,35.0,0.0,0.0,26.0,2.0,1768.455749795,807.4040497950001,301.15,27.45517600473056,0.2617237001121566,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,28.0,1.8294791229927092,-16.708573997439835,16.521641650243986,0.0,7.544824,23.738276,-0.544824,-1.1969523752081486,,0.0
2018-04-03 03:00:00,153.0,4.0,7.1,0.0,29.0,36.0,19.0,6.0,24.4,7.9,41.0,3.0,3000.0,20.0,18.0,1.0,18.0,19.0,12.0,74.0,380.0,0.0,40.0,1.0,2494.1478497949997,876.050599795,309.15,41.15266006868552,2.852183332954155,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,36.0,1.2669832784570174,1.1199983526409913,19.09485501070906,0.058654,32.84734,15.147817,5.15266,0.42399441528667164,,0.058654
2018-04-03 04:00:00,153.0,4.0,7.1,0.0,34.0,40.0,38.0,14.0,23.2,8.4,39.0,5.0,3000.0,200.0,18.0,1.0,18.0,16.0,12.0,72.0,380.0,0.0,33.0,1.0,2376.468049795,925.083849795,313.15,39.15724672182836,4.610211269363276,39.275771056543306,39.15724672182836,1.8011099726401756,1.2868624556915962,40.0,1.8052636022674924,-18.12766492219842,17.796202621777283,0.0,32.842753,13.389789,-0.842753,-0.16341141804075363,,0.0
2018-04-03 05:00:00,153.0,4.0,7.1,0.0,33.0,31.0,32.0,26.0,17.9,7.0,30.0,-1.0,0.0,0.0,18.0,0.0,33.0,0.0,0.0,60.0,0.0,0.0,13.0,1.0,1856.715599795,787.790749795,304.15,29.32562674788005,-0.5088612562674939,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,31.0,1.831169475698546,-18.392486426325835,17.695101440080627,0.0,30.674373,33.508861,-1.674373,0.0,,0.0
2018-05-02 02:00:00,153.0,4.0,7.1,0.0,28.0,33.0,29.0,8.0,21.5,7.4,36.0,1.0,3000.0,20.0,18.0,0.0,22.0,17.0,12.0,68.0,0.0,0.0,40.0,1.0,2209.754999795,827.0173497950001,306.15,36.19792020308063,1.0182989954336676,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,33.0,1.2509950870864357,0.638924369882462,18.964324321239886,0.033691,31.80208,20.981701,3.19792,0.39008918369299084,,0.033691
2018-05-02 04:00:00,153.0,4.0,7.1,0.0,32.0,30.0,31.0,26.0,17.3,6.7,29.0,-2.0,0.0,0.0,18.0,0.0,32.0,0.0,0.0,51.0,0.0,0.0,38.0,2.0,1797.8756997950002,758.3707997950002,303.15,28.086306441838985,-1.6923850735155952,28.2053975278115,28.086306441838985,1.8260537980259717,1.2246353673059887,30.0,1.8348385545067456,-18.75492342759521,17.94526570707819,0.0,22.913694,33.692385,-1.913694,0.0,,0.0
2018-05-02 05:00:00,153.0,4.0,7.1,0.0,31.0,39.0,38.0,13.0,24.4,7.2,41.0,0.0,3000.0,20.0,18.0,1.0,19.0,18.0,12.0,84.0,380.0,0.0,6.0,0.0,2494.1478497949997,807.4040497950001,312.15,41.15266006868552,0.2617237001121566,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,39.0,1.2850427545633945,0.529208637892675,20.384358458815615,0.025962,42.84734,18.738276,2.15266,0.2120291613662495,,0.025962
2018-05-07 03:00:00,153.0,4.0,7.1,0.0,29.0,25.0,31.0,25.0,15.8,7.7,25.0,2.0,0.0,0.0,18.0,0.0,27.0,0.0,0.0,56.0,0.0,0.0,25.0,2.0,1650.775949795,856.4372997950001,298.15,24.84881762698842,2.128160033334666,24.967036600670497,24.84881762698842,1.832738256414381,1.2067424672369231,25.0,1.8328980352266104,-14.273998102975016,14.260038270833014,0.0,31.151182,24.87184,-0.151182,0.0,,0.0
