Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INVCOnOffN,OU1PcMKS,OU1PeMKS,Tc(Rp),Te(Rp),SHdis,SHsuc,TLiq,TCondTPOut,SCLiq(Rp),ModifySC(Rp),RLI(Rp),CCDI
2020-11-23 19:00:00,802.0,19.0,37.5,0.0,12.0,11.0,12.0,37.0,25.6,9.2,43.0,8.0,920.0,0.0,22.0,7.0,11.0,17.0,24.0,59.0,1140.0,1110.0,60.0,0.0,2611.827649795,1003.5370497949999,43.07764542076404,7.2823232153630215,15.922355,3.717677,37.0,43.07764542076404,6.077645,0.1955632390328811,0.8302112,
2020-11-23 20:00:00,802.0,19.0,37.5,1.0,11.0,10.0,11.0,40.0,26.8,8.9,45.0,7.0,620.0,0.0,22.0,7.0,9.0,18.0,24.0,60.0,1140.0,1110.0,59.0,1.0,2729.507449795,974.1170997950001,44.937479651873446,6.299359427382285,15.06252,2.700641,40.0,44.937479651873446,4.93748,0.14548752737822818,0.8722122,
2020-11-23 21:00:00,802.0,19.0,37.5,0.0,10.0,11.0,11.0,41.0,27.4,8.9,46.0,7.0,840.0,0.0,22.0,7.0,7.0,19.0,26.0,60.0,1140.0,1110.0,60.0,0.0,2788.347349795,974.1170997950001,45.84443855943209,6.299359427382285,14.155561,0.700641,41.0,45.84443855943209,4.844439,0.13515176118514588,0.8774958,
2020-11-23 22:00:00,802.0,19.0,37.5,0.0,9.0,10.0,10.0,38.0,25.6,8.7,43.0,6.0,900.0,0.0,22.0,7.0,7.0,18.0,24.0,58.0,1140.0,1110.0,60.0,0.0,2611.827649795,954.503799795,43.07764542076404,5.631561393210063,14.922355,1.368439,38.0,43.07764542076404,5.077645,0.1490022252800985,0.8644012,
2020-11-23 23:00:00,802.0,19.0,37.5,0.0,9.0,9.0,10.0,38.0,25.6,8.7,43.0,6.0,640.0,0.0,22.0,7.0,7.0,18.0,23.0,57.0,1140.0,1110.0,20.0,0.0,2611.827649795,954.503799795,43.07764542076404,5.631561393210063,13.922355,1.368439,38.0,43.07764542076404,5.077645,0.1490022252800985,0.8644012,
2020-11-24 14:00:00,802.0,19.0,37.5,0.0,11.0,11.0,11.0,34.0,22.7,9.2,38.0,8.0,940.0,0.0,22.0,7.0,9.0,15.0,22.0,53.0,1140.0,1110.0,60.0,0.0,2327.434799795,1003.5370497949999,38.30363455847197,7.2823232153630215,14.696365,1.717677,34.0,38.30363455847197,4.303635,0.15762132293352998,0.8612685,
2020-11-24 16:00:00,802.0,19.0,37.5,0.0,10.0,12.0,11.0,40.0,26.8,9.2,45.0,8.0,940.0,0.0,22.0,7.0,8.0,19.0,24.0,60.0,1140.0,1110.0,60.0,0.0,2729.507449795,1003.5370497949999,44.937479651873446,7.2823232153630215,15.06252,0.717677,40.0,44.937479651873446,4.93748,0.1413233023445994,0.8688764,
2020-11-24 17:00:00,802.0,19.0,37.5,0.0,11.0,12.0,12.0,41.0,27.4,9.2,46.0,8.0,1160.0,0.0,22.0,7.0,9.0,19.0,25.0,61.0,1140.0,1110.0,1.0,0.0,2788.347349795,1003.5370497949999,45.84443855943209,7.2823232153630215,15.155561,1.717677,41.0,45.84443855943209,4.844439,0.13903047947629082,0.8743731,
2020-11-27 12:00:00,802.0,19.0,37.5,0.0,11.0,12.0,12.0,36.0,24.4,9.5,41.0,9.0,800.0,0.0,22.0,7.0,9.0,17.0,24.0,54.0,1140.0,1110.0,60.0,0.0,2494.1478497949997,1032.956999795,41.15266006868552,8.243829250455633,12.84734,0.756171,36.0,41.15266006868552,5.15266,0.17088575231049677,0.8434262,
2020-11-27 13:00:00,802.0,19.0,37.5,1.0,11.0,11.0,12.0,40.0,26.8,9.2,45.0,8.0,740.0,0.0,22.0,7.0,10.0,18.0,24.0,62.0,1140.0,1110.0,59.0,1.0,2729.507449795,1003.5370497949999,44.937479651873446,7.2823232153630215,17.06252,2.717677,40.0,44.937479651873446,4.93748,0.14548752737822818,0.8688764,
