Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INVCOnOffN,DefrostN,OU1PcMKS,OU1PeMKS,Tc(Rp),Te(Rp),SHdis,SHsuc,TLiq,TCondTPOut,SCLiq(Rp),ModifySC(Rp),RLI(Rp),CCDI
2019-11-19 02:00:00,460.0,19.0,7.1,10.0,8.0,8.0,37.0,26.2,8.9,44.0,7.0,280.0,0.0,10.0,7.0,8.0,10.0,15.0,57.0,790.0,0.0,48.0,0.0,0.0,2670.667549795,974.1170997950001,44.01540253572364,6.299359427382285,12.984597,1.700641,37.0,44.01540253572364,7.015403,0.2062419514992447,0.8139942,
2019-11-19 04:00:00,460.0,19.0,7.1,13.0,4.0,11.0,18.0,22.1,7.9,37.0,3.0,320.0,0.0,10.0,8.0,11.0,8.0,21.0,54.0,800.0,0.0,36.0,1.0,0.0,2268.5948997950004,876.050599795,37.26111536149989,2.852183332954155,16.738885,8.147817,18.0,37.26111536149989,19.261115,0.7939088831243752,0.4402292,
2019-11-19 05:00:00,460.0,19.0,14.2,14.0,10.0,12.0,34.0,27.4,9.5,46.0,9.0,240.0,0.0,10.0,7.0,14.0,10.0,15.0,62.0,750.0,0.0,12.0,1.0,0.0,2788.347349795,1032.956999795,45.84443855943209,8.243829250455633,16.155561,5.756171,34.0,45.84443855943209,11.844439,0.37194686217797246,0.6849934,
2019-11-19 07:00:00,460.0,19.0,7.1,13.0,5.0,10.0,33.0,26.2,8.4,44.0,5.0,180.0,0.0,10.0,8.0,12.0,10.0,15.0,61.0,800.0,0.0,21.0,2.0,0.0,2670.667549795,925.083849795,44.01540253572364,4.610211269363276,16.984597,7.389789,33.0,44.01540253572364,11.015403,0.3551591177097387,0.7204581,
2019-11-20 04:00:00,460.0,19.0,7.1,16.0,12.0,14.0,34.0,28.0,10.3,47.0,11.0,240.0,0.0,10.0,7.0,16.0,10.0,15.0,63.0,750.0,0.0,32.0,2.0,0.0,2847.1872497950003,1111.4101997950002,46.73680772378418,10.710802812920974,16.263192,5.289197,34.0,46.73680772378418,12.736808,0.4143829155733776,0.6464552,
2019-11-20 05:00:00,460.0,19.0,7.1,16.0,4.0,9.0,25.0,23.2,7.9,39.0,3.0,300.0,0.0,10.0,8.0,14.0,9.0,21.0,59.0,800.0,0.0,9.0,2.0,0.0,2376.468049795,876.050599795,39.15724672182836,2.852183332954155,19.842753,11.147817,25.0,39.15724672182836,14.157247,0.6113527730675846,0.6100476,
2019-11-20 06:00:00,460.0,19.0,7.1,15.0,10.0,13.0,27.0,25.0,9.9,42.0,10.0,460.0,0.0,10.0,7.0,14.0,9.0,20.0,54.0,750.0,0.0,10.0,1.0,0.0,2552.987749795,1072.183599795,42.123610354308255,9.494291351226025,11.87639,4.505709,27.0,42.123610354308255,15.12361,0.5575810079279434,0.5365024,
2019-11-20 08:00:00,460.0,19.0,7.1,14.0,10.0,12.0,30.0,26.2,9.5,44.0,9.0,220.0,0.0,10.0,7.0,14.0,9.0,15.0,54.0,750.0,0.0,24.0,1.0,0.0,2670.667549795,1032.956999795,44.01540253572364,8.243829250455633,9.984597,5.756171,30.0,44.01540253572364,14.015403,0.46694036447851034,0.6081972,
2019-11-20 09:00:00,460.0,19.0,7.1,13.0,9.0,11.0,33.0,26.8,9.2,45.0,8.0,220.0,0.0,10.0,7.0,13.0,10.0,15.0,58.0,750.0,0.0,12.0,1.0,0.0,2729.507449795,1003.5370497949999,44.937479651873446,7.2823232153630215,13.06252,5.717677,33.0,44.937479651873446,11.93748,0.37377651994213484,0.6829789,
2019-11-21 03:00:00,460.0,19.0,7.1,17.0,7.0,13.0,33.0,28.6,8.7,48.0,6.0,500.0,0.0,10.0,7.0,15.0,11.0,15.0,59.0,790.0,0.0,40.0,3.0,1.0,2906.0271497950002,954.503799795,47.61508484535182,5.631561393210063,11.384915,9.368439,33.0,47.61508484535182,14.615085,0.4773818225174365,0.6518852,
