Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1INV2Cur,OU1INV2rps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INV2Copt,OU1INVCOnOffN,OU1INV2COnOffN,OU1PcMKS,OU1PeMKS,Tc(Rp),Te(Rp),SHdis,SHsuc,TLiq,TCondTPOut,SCLiq(Rp),ModifySC(Rp),RLI(Rp),CCDI
2020-04-09 02:00:00,637.0,19.0,84.0,1.0,18.0,16.0,19.0,15.0,23.8,11.5,40.0,14.0,740.0,0.0,10.0,7.0,15.0,8.0,20.0,0.0,0.0,55.0,750.0,0.0,60.0,0.0,0.0,0.0,2435.3079497950002,1229.089999795,40.164114470573566,14.176527939007542,14.835886,0.823472,15.0,40.164114470573566,25.164114,1.1353539088335525,0.0316871,
2020-04-09 03:00:00,637.0,19.0,84.0,1.0,19.0,18.0,20.0,16.0,22.7,11.9,38.0,15.0,1220.0,0.0,10.0,7.0,17.0,8.0,20.0,0.0,0.0,50.0,750.0,0.0,60.0,0.0,0.0,0.0,2327.434799795,1268.316599795,38.30363455847197,15.27624789732863,11.696365,1.723752,16.0,38.30363455847197,22.303635,1.155411170494387,0.0314301,
2020-04-09 05:00:00,637.0,19.0,84.0,1.0,21.0,18.0,21.0,17.0,24.4,12.2,41.0,16.0,920.0,0.0,10.0,7.0,19.0,8.0,20.0,0.0,0.0,58.0,750.0,0.0,60.0,0.0,0.0,0.0,2494.1478497949997,1297.736549795,41.15266006868552,16.084389471556506,16.84734,2.915611,17.0,41.15266006868552,24.15266,1.198484960182995,0.0365247,
2020-04-09 06:00:00,637.0,19.0,84.0,1.0,21.0,19.0,21.0,17.0,23.2,12.2,39.0,16.0,1020.0,0.0,10.0,7.0,18.0,8.0,20.0,0.0,0.0,57.0,750.0,0.0,60.0,0.0,0.0,0.0,2376.468049795,1297.736549795,39.15724672182836,16.084389471556506,17.842753,1.915611,17.0,39.15724672182836,22.157247,1.220297732329809,0.0396834,
2020-04-09 07:00:00,637.0,19.0,84.0,0.0,22.0,20.0,21.0,18.0,23.2,12.6,39.0,17.0,1200.0,0.0,10.0,7.0,19.0,8.0,20.0,0.0,0.0,52.0,750.0,0.0,60.0,0.0,0.0,0.0,2376.468049795,1336.963149795,39.15724672182836,17.140780261453244,12.842753,1.85922,18.0,39.15724672182836,21.157247,1.2331376556520943,0.0390262,
2020-04-09 09:00:00,637.0,19.0,84.0,1.0,19.0,16.0,19.0,14.0,24.4,11.1,41.0,13.0,1020.0,0.0,10.0,7.0,18.0,9.0,20.0,0.0,0.0,59.0,750.0,0.0,60.0,0.0,0.0,0.0,2494.1478497949997,1189.863399795,41.15266006868552,13.050117260841603,17.84734,4.949883,14.0,41.15266006868552,27.15266,1.2257065253478232,0.0338006,
2020-04-09 10:00:00,637.0,19.0,84.0,1.0,17.0,16.0,17.0,14.0,22.7,11.1,38.0,13.0,1260.0,0.0,10.0,7.0,16.0,8.0,20.0,0.0,0.0,56.0,750.0,0.0,60.0,0.0,0.0,0.0,2327.434799795,1189.863399795,38.30363455847197,13.050117260841603,17.696365,2.949883,14.0,38.30363455847197,24.303635,1.1408210619316599,0.0376139,
2020-04-09 12:00:00,637.0,19.0,84.0,0.0,15.0,12.0,16.0,10.0,22.1,9.5,37.0,9.0,860.0,0.0,10.0,7.0,14.0,8.0,22.0,0.0,0.0,51.0,750.0,0.0,40.0,0.0,1.0,0.0,2268.5948997950004,1032.956999795,37.26111536149989,8.243829250455633,13.738885,5.756171,10.0,37.26111536149989,27.261115,1.2246068787347242,0.0605215,
2020-04-09 13:00:00,637.0,19.0,84.0,1.0,14.0,12.0,16.0,11.0,22.7,10.3,38.0,11.0,480.0,140.0,10.0,7.0,14.0,8.0,20.0,0.0,0.0,59.0,750.0,0.0,60.0,0.0,0.0,0.0,2327.434799795,1111.4101997950002,38.30363455847197,10.710802812920974,20.696365,3.289197,11.0,38.30363455847197,27.303635,1.12343834558203,0.0104809,
2020-04-09 14:00:00,637.0,19.0,84.0,1.0,14.0,12.0,14.0,11.0,22.7,9.9,38.0,10.0,980.0,0.0,10.0,7.0,13.0,8.0,20.0,0.0,0.0,52.0,750.0,0.0,60.0,0.0,0.0,0.0,2327.434799795,1072.183599795,38.30363455847197,9.494291351226025,13.696365,3.505709,11.0,38.30363455847197,27.303635,1.12343834558203,0.0522646,
2020-04-09 15:00:00,637.0,19.0,84.0,0.0,13.0,13.0,12.0,8.0,23.8,8.9,40.0,7.0,1520.0,0.0,10.0,7.0,12.0,9.0,26.0,0.0,0.0,59.0,750.0,0.0,51.0,0.0,1.0,0.0,2435.3079497950002,974.1170997950001,40.164114470573566,6.299359427382285,18.835886,5.700641,8.0,40.164114470573566,32.164114,1.1840663547064216,0.0502186,
2020-04-09 16:00:00,637.0,19.0,84.0,1.0,13.0,11.0,16.0,10.0,24.4,9.5,41.0,9.0,460.0,0.0,10.0,7.0,12.0,9.0,20.0,0.0,0.0,60.0,750.0,0.0,60.0,0.0,0.0,0.0,2494.1478497949997,1032.956999795,41.15266006868552,8.243829250455633,18.84734,3.756171,10.0,41.15266006868552,31.15266,1.1065618639231682,0.0533647,
2020-04-09 17:00:00,637.0,19.0,84.0,0.0,13.0,11.0,14.0,9.0,23.2,9.2,39.0,8.0,740.0,0.0,10.0,7.0,12.0,8.0,20.0,0.0,0.0,59.0,750.0,0.0,60.0,0.0,0.0,0.0,2376.468049795,1003.5370497949999,39.15724672182836,7.2823232153630215,19.842753,4.717677,9.0,39.15724672182836,30.157247,1.152921304016054,0.053888,
2020-04-09 18:00:00,637.0,19.0,84.0,1.0,13.0,11.0,15.0,10.0,22.1,9.5,37.0,9.0,400.0,0.0,10.0,7.0,12.0,8.0,20.0,0.0,0.0,58.0,750.0,0.0,60.0,0.0,0.0,0.0,2268.5948997950004,1032.956999795,37.26111536149989,8.243829250455633,20.738885,3.756171,10.0,37.26111536149989,27.261115,1.1236546462847634,0.0605215,
2020-04-09 19:00:00,637.0,19.0,84.0,0.0,13.0,11.0,14.0,9.0,22.7,9.5,38.0,9.0,840.0,0.0,10.0,7.0,13.0,8.0,20.0,0.0,0.0,52.0,750.0,0.0,60.0,0.0,0.0,0.0,2327.434799795,1032.956999795,38.30363455847197,8.243829250455633,13.696365,4.756171,9.0,38.30363455847197,29.303635,1.1580800747135664,0.0251555,
2020-04-09 20:00:00,637.0,19.0,84.0,1.0,13.0,9.0,15.0,8.0,22.7,8.9,38.0,7.0,480.0,0.0,10.0,7.0,12.0,8.0,20.0,0.0,0.0,54.0,750.0,0.0,40.0,0.0,1.0,0.0,2327.434799795,974.1170997950001,38.30363455847197,6.299359427382285,15.696365,5.700641,8.0,38.30363455847197,30.303635,1.1976000890296594,0.0531379,
2020-04-09 21:00:00,637.0,19.0,84.0,0.0,13.0,11.0,15.0,10.0,22.7,9.5,38.0,9.0,640.0,0.0,10.0,7.0,13.0,8.0,20.0,0.0,0.0,50.0,750.0,0.0,60.0,0.0,0.0,0.0,2327.434799795,1032.956999795,38.30363455847197,8.243829250455633,11.696365,4.756171,10.0,38.30363455847197,28.303635,1.1185600603974732,0.0584226,
2020-04-09 22:00:00,637.0,19.0,84.0,1.0,13.0,9.0,15.0,8.0,22.1,8.9,37.0,7.0,420.0,0.0,10.0,7.0,13.0,8.0,20.0,0.0,0.0,55.0,750.0,0.0,34.0,0.0,2.0,0.0,2268.5948997950004,974.1170997950001,37.26111536149989,6.299359427382285,17.738885,6.700641,8.0,37.26111536149989,29.261115,1.2060910870748605,0.0549271,
2020-04-09 23:00:00,637.0,19.0,84.0,0.0,14.0,-8.0,16.0,-9.0,21.5,4.5,36.0,-11.0,320.0,0.0,10.0,8.0,13.0,8.0,22.0,0.0,0.0,57.0,800.0,0.0,60.0,0.0,0.0,0.0,2209.754999795,542.624499795,36.19792020308063,-11.644637966787798,20.80208,24.644638,-9.0,36.19792020308063,45.19792,2.0361330965469207,0.0552779,
2020-04-10 00:00:00,637.0,19.0,84.0,1.0,14.0,8.0,15.0,7.0,24.4,8.7,41.0,6.0,620.0,0.0,10.0,7.0,13.0,9.0,20.0,0.0,0.0,57.0,750.0,0.0,60.0,0.0,0.0,0.0,2494.1478497949997,954.503799795,41.15266006868552,5.631561393210063,15.84734,7.368439,7.0,41.15266006868552,34.15266,1.2578016265665035,0.0385247,
2020-04-10 01:00:00,637.0,19.0,84.0,1.0,15.0,11.0,17.0,10.0,23.2,9.5,39.0,9.0,480.0,0.0,10.0,7.0,14.0,8.0,20.0,0.0,0.0,57.0,750.0,0.0,60.0,0.0,0.0,0.0,2376.468049795,1032.956999795,39.15724672182836,8.243829250455633,17.842753,5.756171,10.0,39.15724672182836,29.157247,1.2069772410633894,0.0568093,
2020-04-10 02:00:00,637.0,19.0,84.0,0.0,17.0,13.0,16.0,11.0,23.8,9.9,40.0,10.0,1260.0,0.0,10.0,7.0,16.0,8.0,21.0,0.0,0.0,57.0,750.0,0.0,60.0,0.0,0.0,0.0,2435.3079497950002,1072.183599795,40.164114470573566,9.494291351226025,16.835886,6.505709,11.0,40.164114470573566,29.164114,1.2590213209768286,0.0490941,
2020-04-10 03:00:00,637.0,19.0,84.0,1.0,18.0,16.0,20.0,14.0,26.8,11.1,45.0,13.0,700.0,0.0,10.0,7.0,17.0,10.0,20.0,0.0,0.0,65.0,750.0,0.0,60.0,0.0,0.0,0.0,2729.507449795,1189.863399795,44.937479651873446,13.050117260841603,20.06252,3.949883,14.0,44.937479651873446,30.93748,1.148492004442159,0.0297887,
2020-04-10 04:00:00,637.0,19.0,84.0,1.0,19.0,16.0,19.0,15.0,25.0,11.5,42.0,14.0,1040.0,0.0,10.0,7.0,18.0,9.0,20.0,0.0,0.0,61.0,750.0,0.0,60.0,0.0,0.0,0.0,2552.987749795,1229.089999795,42.123610354308255,14.176527939007542,18.87639,3.823472,15.0,42.123610354308255,27.12361,1.1729833527032463,0.0294654,
