Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1INV2Cur,OU1INV2rps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INV2Copt,OU1INVCOnOffN,OU1INV2COnOffN,OU1PcMKS,OU1PeMKS,Tc(Rp),Te(Rp),SHdis,SHsuc,TLiq,TCondTPOut,SCLiq(Rp),ModifySC(Rp),RLI(Rp),CCDI
2020-04-09 02:00:00,637.0,19.0,84.0,1.0,17.0,31.0,15.0,13.0,23.8,11.1,40.0,13.0,740.0,0.0,20.0,7.0,15.0,6.0,37.0,0.0,0.0,53.0,940.0,910.0,60.0,7.0,0.0,2.0,2435.3079497950002,1189.863399795,40.164114470573566,13.050117260841603,12.835886,1.949883,13.0,40.164114470573566,27.164114,1.1726808738796304,0.0,
2020-04-09 03:00:00,637.0,19.0,84.0,1.0,18.0,28.0,17.0,15.0,22.7,11.9,38.0,15.0,1420.0,0.0,20.0,7.0,17.0,6.0,40.0,0.0,0.0,50.0,940.0,910.0,60.0,0.0,0.0,0.0,2327.434799795,1268.316599795,38.30363455847197,15.27624789732863,11.696365,1.723752,15.0,38.30363455847197,23.303635,1.147756818262681,0.0,
2020-04-09 05:00:00,637.0,19.0,84.0,1.0,20.0,30.0,17.0,16.0,24.4,12.2,41.0,16.0,800.0,0.0,20.0,7.0,17.0,7.0,36.0,0.0,0.0,53.0,940.0,910.0,60.0,6.0,0.0,2.0,2494.1478497949997,1297.736549795,41.15266006868552,16.084389471556506,11.84734,0.915611,16.0,41.15266006868552,25.15266,1.189101508667276,0.0,
2020-04-09 06:00:00,637.0,19.0,84.0,1.0,21.0,30.0,18.0,16.0,23.2,12.2,39.0,16.0,780.0,0.0,20.0,7.0,19.0,6.0,33.0,0.0,0.0,50.0,940.0,910.0,60.0,6.0,0.0,2.0,2376.468049795,1297.736549795,39.15724672182836,16.084389471556506,10.842753,2.915611,16.0,39.15724672182836,23.157247,1.275372161582225,0.0,
2020-04-09 07:00:00,637.0,19.0,84.0,0.0,21.0,30.0,18.0,17.0,23.2,12.2,39.0,16.0,1440.0,0.0,20.0,7.0,19.0,6.0,41.0,0.0,0.0,50.0,940.0,910.0,60.0,0.0,0.0,0.0,2376.468049795,1297.736549795,39.15724672182836,16.084389471556506,10.842753,2.915611,17.0,39.15724672182836,22.157247,1.220297732329809,0.0396834,
2020-04-09 09:00:00,637.0,19.0,84.0,1.0,18.0,27.0,16.0,14.0,24.4,11.1,41.0,13.0,780.0,0.0,20.0,7.0,16.0,7.0,35.0,0.0,0.0,53.0,940.0,910.0,60.0,7.0,0.0,2.0,2494.1478497949997,1189.863399795,41.15266006868552,13.050117260841603,11.84734,2.949883,14.0,41.15266006868552,27.15266,1.1727663222907405,0.0338006,
2020-04-09 10:00:00,637.0,19.0,84.0,1.0,16.0,25.0,15.0,14.0,22.7,11.1,38.0,13.0,760.0,0.0,20.0,7.0,15.0,6.0,30.0,0.0,0.0,48.0,940.0,910.0,36.0,3.0,2.0,1.0,2327.434799795,1189.863399795,38.30363455847197,13.050117260841603,9.696365,1.949883,14.0,38.30363455847197,24.303635,1.0896715033724553,0.0376139,
2020-04-09 12:00:00,637.0,19.0,84.0,0.0,15.0,30.0,17.0,15.0,21.5,12.2,36.0,16.0,0.0,0.0,20.0,0.0,17.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,42.0,0.0,1.0,0.0,2209.754999795,1297.736549795,36.19792020308063,16.084389471556506,0.0,0.915611,15.0,36.19792020308063,21.19792,0.9999999904197853,0.0,
2020-04-09 13:00:00,637.0,19.0,84.0,1.0,14.0,27.0,17.0,14.0,22.1,11.5,37.0,14.0,0.0,0.0,20.0,0.0,16.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,51.0,9.0,1.0,2.0,2268.5948997950004,1229.089999795,37.26111536149989,14.176527939007542,0.0,1.823472,14.0,37.26111536149989,23.261115,0.9999999844590475,0.0,
2020-04-09 14:00:00,637.0,19.0,84.0,1.0,12.0,27.0,12.0,10.0,22.7,9.5,38.0,9.0,660.0,0.0,20.0,7.0,12.0,6.0,34.0,0.0,0.0,50.0,940.0,910.0,60.0,9.0,0.0,2.0,2327.434799795,1032.956999795,38.30363455847197,8.243829250455633,11.696365,3.756171,10.0,38.30363455847197,28.303635,1.0760351364022378,0.0584226,
