Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INVCOnOffN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2020-06-27 09:00:00,834.0,4.0,10.7,0.0,29.0,34.0,33.0,20.0,20.3,8.7,34.0,6.0,3000.0,20.0,20.0,4.0,21.0,13.0,14.0,63.0,380.0,380.0,30.0,2.0,2092.075199795,954.503799795,307.15,34.00562152346981,5.631561393210063,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,34.0,1.2576238859617923,0.0009486922079645381,15.796343814156222,6e-05,28.994378,15.368439,0.005622,0.0011231372515161562,,6e-05
2020-06-27 11:00:00,834.0,4.0,10.7,0.0,28.0,34.0,33.0,16.0,21.5,8.7,36.0,6.0,3000.0,20.0,20.0,3.0,22.0,14.0,12.0,66.0,570.0,0.0,29.0,1.0,2209.754999795,954.503799795,307.15,36.19792020308063,5.631561393210063,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,34.0,1.2568961989861351,0.3867727303563203,16.481657476815215,0.023467,29.80208,16.368439,2.19792,0.2681070253860317,,0.023467
2020-06-27 12:00:00,834.0,4.0,7.1,0.0,29.0,28.0,29.0,24.0,17.0,8.7,28.0,6.0,0.0,0.0,20.0,0.0,28.0,0.0,0.0,50.0,0.0,0.0,31.0,2.0,1768.455749795,954.503799795,301.15,27.45517600473056,5.631561393210063,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,28.0,1.8294791229927092,-13.441888869238436,13.266265374414562,0.0,22.544824,22.368439,-0.544824,0.0,,0.0
2020-06-27 13:00:00,834.0,4.0,7.1,0.0,28.0,34.0,33.0,15.0,20.9,8.4,35.0,5.0,3000.0,20.0,20.0,3.0,21.0,14.0,12.0,66.0,570.0,0.0,33.0,1.0,2150.915099795,925.083849795,307.15,35.11309738715238,4.610211269363276,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,34.0,1.2572587180913344,0.19866216807119047,16.711477516150264,0.011888,30.886903,16.389789,1.113097,0.1564855560687904,,0.011888
2020-06-27 14:00:00,834.0,4.0,7.1,0.0,29.0,29.0,29.0,21.0,17.3,8.7,29.0,6.0,0.0,0.0,20.0,0.0,29.0,0.0,0.0,53.0,0.0,0.0,27.0,2.0,1797.8756997950002,954.503799795,302.15,28.086306441838985,5.631561393210063,28.2053975278115,28.086306441838985,1.8260537980259717,1.2246353673059887,29.0,1.829990541464791,-13.869650661118435,13.54050931638288,0.0,24.913694,23.368439,-0.913694,0.0,,0.0
2020-06-27 15:00:00,834.0,4.0,7.1,0.0,28.0,34.0,32.0,15.0,21.5,8.4,36.0,5.0,3000.0,20.0,20.0,3.0,21.0,14.0,13.0,66.0,570.0,0.0,38.0,1.0,2209.754999795,925.083849795,307.15,36.19792020308063,4.610211269363276,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,34.0,1.2568961989861351,0.400178405555547,17.0313058320108,0.023497,29.80208,16.389789,2.19792,0.2681070253860317,,0.023497
2020-06-27 16:00:00,834.0,4.0,7.1,0.0,29.0,30.0,31.0,20.0,17.9,8.9,30.0,7.0,0.0,0.0,20.0,0.0,27.0,0.0,0.0,60.0,0.0,0.0,22.0,2.0,1856.715599795,974.1170997950001,303.15,29.32562674788005,6.299359427382285,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,30.0,1.8262323678000327,-13.894712358501527,13.66514372621196,0.0,30.674373,20.700641,-0.674373,-2.071000015786217,,0.0
2020-06-27 17:00:00,834.0,4.0,7.1,0.0,27.0,27.0,24.0,12.0,18.5,7.2,31.0,0.0,3000.0,20.0,20.0,2.0,23.0,14.0,12.0,60.0,470.0,0.0,40.0,1.0,1915.555499795,807.4040497950001,300.15,30.535742932427354,0.2617237001121566,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,27.0,1.2177644896861548,0.5838065506754144,17.67256262475274,0.033035,29.464257,22.738276,3.535743,1.0000000191113005,,0.033035
2020-06-27 18:00:00,834.0,4.0,7.1,0.0,26.0,33.0,32.0,17.0,20.3,8.7,34.0,6.0,3000.0,20.0,20.0,3.0,21.0,13.0,13.0,65.0,570.0,0.0,30.0,2.0,2092.075199795,954.503799795,306.15,34.00562152346981,5.631561393210063,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,33.0,1.2516973200105994,0.16611277047939324,15.796343814156222,0.010516,30.994378,15.368439,1.005622,0.12561448190522767,,0.010516
2020-06-27 19:00:00,834.0,4.0,7.1,0.0,27.0,27.0,27.0,23.0,16.6,8.4,27.0,5.0,0.0,0.0,20.0,0.0,27.0,0.0,0.0,50.0,0.0,0.0,27.0,2.0,1729.2291497950002,925.083849795,300.15,26.601272954132696,4.610211269363276,26.720010105694712,26.601272954132696,1.8291451012056246,1.2164159174841824,27.0,1.8305204243944222,-13.627240130305049,13.51094213425365,0.0,23.398727,22.389789,-0.398727,0.0,,0.0
2020-06-27 20:00:00,834.0,4.0,7.1,0.0,27.0,29.0,28.0,13.0,19.7,8.7,33.0,6.0,3000.0,20.0,20.0,4.0,20.0,13.0,13.0,60.0,380.0,380.0,37.0,1.0,2033.235299795,954.503799795,302.15,32.874385646879205,5.631561393210063,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,29.0,1.228674976918476,0.572768684789892,15.410313890193809,0.037168,27.125614,14.368439,3.874386,0.6595389259229663,,0.037168
2020-06-27 21:00:00,834.0,4.0,7.1,0.0,26.0,28.0,29.0,18.0,17.0,8.9,28.0,7.0,0.0,0.0,20.0,0.0,26.0,0.0,0.0,58.0,0.0,0.0,23.0,2.0,1768.455749795,974.1170997950001,301.15,27.45517600473056,6.299359427382285,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,28.0,1.8294791229927092,-13.035640853646365,12.861423738272741,0.0,30.544824,19.700641,-0.544824,-0.37440419456399654,,0.0
2020-06-27 22:00:00,834.0,4.0,7.1,0.0,26.0,29.0,25.0,13.0,19.1,7.9,32.0,3.0,3000.0,20.0,20.0,2.0,22.0,13.0,12.0,63.0,470.0,0.0,40.0,1.0,1974.3953997950002,876.050599795,302.15,31.71819223503178,2.852183332954155,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,29.0,1.2289880319911877,0.43605599778503024,16.58724551749827,0.026289,31.281808,19.147817,2.718192,0.4753586252919833,,0.026289
2020-06-27 23:00:00,834.0,4.0,7.1,0.0,26.0,36.0,35.0,19.0,23.2,8.4,39.0,5.0,3000.0,20.0,20.0,1.0,20.0,15.0,13.0,69.0,380.0,0.0,23.0,1.0,2376.468049795,925.083849795,309.15,39.15724672182836,4.610211269363276,39.275771056543306,39.15724672182836,1.8011099726401756,1.2868624556915962,36.0,1.2677390198441696,0.6304693136242969,17.796202621777283,0.035427,29.842753,15.389789,3.157247,0.239962589951438,,0.035427
2020-06-28 02:00:00,834.0,4.0,21.3,0.0,27.0,33.0,32.0,23.0,20.9,8.7,35.0,6.0,3000.0,20.0,20.0,4.0,19.0,14.0,21.0,62.0,380.0,380.0,39.0,2.0,2150.915099795,954.503799795,306.15,35.11309738715238,5.631561393210063,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,33.0,1.2513449983707323,0.35666703249786863,16.1530089059811,0.022081,26.886903,13.368439,2.113097,0.2604550271202497,,0.022081
2020-06-28 03:00:00,834.0,4.0,42.2,0.0,27.0,31.0,32.0,25.0,21.5,8.2,36.0,4.0,3000.0,20.0,20.0,5.0,17.0,16.0,35.0,65.0,550.0,520.0,60.0,0.0,2209.754999795,905.4705497949999,304.15,36.19792020308063,3.9156327252940173,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,31.0,1.239305728480133,0.9117505850111152,17.405099250534033,0.052384,28.80208,13.084367,5.19792,0.5651190579212764,,0.052384
2020-06-28 04:00:00,834.0,4.0,49.3,0.0,29.0,33.0,34.0,25.0,23.2,8.4,39.0,5.0,3000.0,40.0,20.0,5.0,17.0,17.0,38.0,72.0,550.0,520.0,60.0,0.0,2376.468049795,925.083849795,306.15,39.15724672182836,4.610211269363276,39.275771056543306,39.15724672182836,1.8011099726401756,1.2868624556915962,33.0,1.2500163526645285,1.1594883540235075,17.796202621777283,0.065154,32.842753,12.389789,6.157247,0.6061925213225168,,0.065154
2020-06-28 05:00:00,834.0,4.0,28.2,0.0,28.0,32.0,32.0,23.0,20.3,8.7,34.0,6.0,3000.0,20.0,20.0,5.0,19.0,14.0,22.0,65.0,550.0,520.0,60.0,0.0,2092.075199795,954.503799795,305.15,34.00562152346981,5.631561393210063,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,32.0,1.2458113839672436,0.32423819146040117,15.796343814156222,0.020526,30.994378,13.368439,2.005622,0.3339574417338957,,0.020526
2020-06-28 06:00:00,834.0,4.0,35.3,0.0,25.0,29.0,28.0,22.0,19.1,8.7,32.0,6.0,3000.0,20.0,20.0,5.0,17.0,13.0,26.0,58.0,550.0,520.0,60.0,0.0,1974.3953997950002,954.503799795,302.15,31.71819223503178,5.631561393210063,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,29.0,1.2289880319911877,0.3919956380209593,14.993435669330609,0.026144,26.281808,11.368439,2.718192,0.4046017001160048,,0.026144
2020-06-28 07:00:00,834.0,4.0,35.3,0.0,29.0,32.0,32.0,25.0,20.9,8.4,35.0,5.0,3000.0,20.0,20.0,5.0,18.0,14.0,27.0,65.0,550.0,520.0,60.0,0.0,2150.915099795,925.083849795,305.15,35.11309738715238,4.610211269363276,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,32.0,1.245470944790573,0.5332410927714321,16.711477516150264,0.031909,29.886903,13.389789,3.113097,0.5092503526187322,,0.031909
2020-06-28 08:00:00,834.0,4.0,35.3,0.0,28.0,32.0,33.0,24.0,20.9,8.7,35.0,6.0,3000.0,20.0,20.0,5.0,19.0,14.0,24.0,64.0,550.0,520.0,60.0,0.0,2150.915099795,954.503799795,305.15,35.11309738715238,5.631561393210063,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,32.0,1.245470944790573,0.5144260748933246,16.1530089059811,0.031847,28.886903,13.368439,3.113097,0.4376570192364934,,0.031847
2020-06-28 09:00:00,834.0,4.0,28.2,0.0,27.0,31.0,31.0,21.0,19.1,8.4,32.0,5.0,3000.0,20.0,20.0,5.0,19.0,13.0,18.0,61.0,550.0,520.0,60.0,0.0,1974.3953997950002,925.083849795,304.15,31.71819223503178,4.610211269363276,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,31.0,1.2406275503836994,0.11269514937127574,15.579119894550546,0.007234,29.281808,14.389789,0.718192,0.15221762154317198,,0.007234
2020-06-28 10:00:00,834.0,4.0,21.1,0.0,27.0,31.0,30.0,19.0,18.5,8.7,31.0,6.0,3000.0,20.0,20.0,5.0,19.0,12.0,16.0,59.0,550.0,520.0,60.0,0.0,1915.555499795,954.503799795,304.15,30.535742932427354,5.631561393210063,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,31.0,1.8226128303685134,-14.688863239993127,14.544075209710018,0.0,28.464257,13.368439,-0.464257,-0.13130394626321965,,0.0
2020-06-28 11:00:00,834.0,4.0,14.2,0.0,26.0,31.0,30.0,22.0,19.1,7.9,32.0,3.0,3000.0,20.0,20.0,5.0,18.0,13.0,22.0,59.0,550.0,520.0,40.0,1.0,1974.3953997950002,876.050599795,304.15,31.71819223503178,2.852183332954155,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,31.0,1.2406275503836994,0.12010185892261557,16.58724551749827,0.007241,27.281808,15.147817,0.718192,0.12559773622161352,,0.007241
2020-06-28 12:00:00,834.0,4.0,7.1,0.0,26.0,32.0,31.0,14.0,20.9,8.7,35.0,6.0,3000.0,20.0,20.0,3.0,20.0,13.0,12.0,62.0,570.0,0.0,24.0,1.0,2150.915099795,954.503799795,305.15,35.11309738715238,5.631561393210063,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,32.0,1.245470944790573,0.5144260748933246,16.1530089059811,0.031847,26.886903,14.368439,3.113097,0.3416069057254711,,0.031847
2020-06-28 13:00:00,834.0,4.0,7.1,0.0,27.0,26.0,27.0,24.0,16.2,8.7,26.0,6.0,0.0,0.0,20.0,0.0,26.0,0.0,0.0,45.0,0.0,0.0,36.0,2.0,1690.002549795,954.503799795,299.15,25.732686308573705,5.631561393210063,25.851179653133784,25.732686308573705,1.8309330052523274,1.211618064113603,26.0,1.8316590868786218,-12.546394778565,12.485619343136358,0.0,19.267314,20.368439,-0.267314,0.0,,0.0
2020-06-28 14:00:00,834.0,4.0,7.1,0.0,26.0,29.0,28.0,14.0,17.9,8.7,30.0,6.0,3000.0,20.0,20.0,5.0,20.0,11.0,12.0,59.0,550.0,520.0,29.0,1.0,1856.715599795,954.503799795,302.15,29.32562674788005,5.631561393210063,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,29.0,1.2296195784640873,0.04454068239111245,14.06043024293456,0.003168,29.674373,14.368439,0.325627,0.0979144758826509,,0.003168
2020-06-28 15:00:00,834.0,4.0,7.1,0.0,26.0,26.0,27.0,24.0,16.2,8.7,26.0,6.0,0.0,0.0,20.0,0.0,27.0,0.0,0.0,47.0,0.0,0.0,31.0,2.0,1690.002549795,954.503799795,299.15,25.732686308573705,5.631561393210063,25.851179653133784,25.732686308573705,1.8309330052523274,1.211618064113603,26.0,1.8316590868786218,-12.546394778565,12.485619343136358,0.0,21.267314,21.368439,-0.267314,0.0,,0.0
2020-06-28 16:00:00,834.0,4.0,7.1,0.0,26.0,29.0,29.0,12.0,19.7,8.4,33.0,5.0,3000.0,20.0,20.0,4.0,20.0,13.0,12.0,61.0,380.0,380.0,33.0,1.0,2033.235299795,925.083849795,302.15,32.874385646879205,4.610211269363276,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,29.0,1.228674976918476,0.5958859647818424,15.986790386128698,0.037274,28.125614,15.389789,3.874386,0.563597417866551,,0.037274
