Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1INV2Cur,OU1INV2rps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INV2Copt,OU1INVCOnOffN,OU1INV2COnOffN,OU1PcMKS,OU1PeMKS,Tc(Rp),Te(Rp),SHdis,SHsuc,TLiq,TCondTPOut,SCLiq(Rp),ModifySC(Rp),RLI(Rp),CCDI
2018-11-20 03:00:00,197.0,19.0,74.0,1.0,15.0,34.0,14.0,11.0,23.2,10.3,39.0,11.0,660.0,0.0,20.0,7.0,11.0,7.0,48.0,0.0,0.0,53.0,940.0,910.0,60.0,7.0,0.0,2.0,2376.468049795,1111.4101997950002,39.15724672182836,10.710802812920974,13.842753,0.289197,11.0,39.15724672182836,28.157247,1.1655817951537195,0.0101664,
2018-11-20 04:00:00,197.0,19.0,74.0,0.0,16.0,26.0,15.0,11.0,23.2,10.3,39.0,11.0,1540.0,0.0,20.0,7.0,15.0,7.0,42.0,0.0,0.0,55.0,940.0,910.0,60.0,44.0,0.0,1.0,2376.468049795,1111.4101997950002,39.15724672182836,10.710802812920974,15.842753,4.289197,11.0,39.15724672182836,28.157247,1.215915144759354,0.0101664,
2018-11-20 05:00:00,197.0,19.0,144.0,1.0,16.0,31.0,12.0,9.0,26.8,8.9,45.0,7.0,2180.0,0.0,20.0,7.0,10.0,8.0,53.0,10.0,38.0,69.0,940.0,910.0,60.0,14.0,0.0,2.0,2729.507449795,974.1170997950001,44.937479651873446,6.299359427382285,24.06252,3.700641,9.0,44.937479651873446,35.93748,1.2419008300770715,0.0698958,
2018-11-20 06:00:00,197.0,19.0,102.0,0.0,17.0,32.0,15.0,12.0,23.8,10.3,40.0,11.0,2160.0,0.0,20.0,7.0,12.0,7.0,31.0,9.0,23.0,59.0,940.0,910.0,60.0,2.0,0.0,0.0,2435.3079497950002,1111.4101997950002,40.164114470573566,10.710802812920974,18.835886,1.289197,12.0,40.164114470573566,28.164114,1.2158510974282295,0.0437709,
2018-11-20 08:00:00,197.0,19.0,42.0,1.0,16.0,34.0,15.0,12.0,25.0,10.3,42.0,11.0,820.0,0.0,20.0,7.0,14.0,7.0,51.0,0.0,0.0,62.0,940.0,910.0,60.0,8.0,0.0,2.0,2552.987749795,1111.4101997950002,42.123610354308255,10.710802812920974,19.87639,3.289197,12.0,42.123610354308255,30.12361,1.1531181789745257,0.0410405,
2018-11-20 09:00:00,197.0,19.0,74.0,1.0,15.0,27.0,14.0,11.0,23.8,10.3,40.0,11.0,2040.0,0.0,20.0,7.0,13.0,7.0,62.0,0.0,0.0,56.0,940.0,910.0,60.0,4.0,0.0,1.0,2435.3079497950002,1111.4101997950002,40.164114470573566,10.710802812920974,15.835886,2.289197,11.0,40.164114470573566,29.164114,1.1589564987118446,0.0098188,
2018-11-20 11:00:00,197.0,19.0,74.0,1.0,15.0,31.0,14.0,11.0,25.6,10.3,43.0,11.0,1080.0,0.0,20.0,7.0,13.0,8.0,54.0,0.0,0.0,65.0,940.0,910.0,60.0,8.0,0.0,2.0,2611.827649795,1111.4101997950002,43.07764542076404,10.710802812920974,21.922355,2.289197,11.0,43.07764542076404,32.077645,1.1424620732719228,0.008935,
2018-11-20 12:00:00,197.0,19.0,74.0,1.0,15.0,24.0,13.0,10.0,24.4,9.9,41.0,10.0,1660.0,0.0,20.0,7.0,14.0,7.0,56.0,0.0,0.0,57.0,940.0,910.0,60.0,6.0,0.0,2.0,2494.1478497949997,1072.183599795,41.15266006868552,9.494291351226025,15.84734,4.505709,10.0,41.15266006868552,31.15266,1.1911851382682614,0.0159739,
2018-11-20 13:00:00,197.0,19.0,74.0,0.0,16.0,8.0,20.0,-3.0,13.0,6.7,18.0,-2.0,1940.0,0.0,20.0,8.0,13.0,4.0,33.0,5.0,25.0,59.0,1360.0,1180.0,48.0,5.0,0.0,0.0,1376.1897497950001,758.3707997950002,18.174147792324447,-1.6923850735155952,40.825852,14.692385,-3.0,18.174147792324447,21.174148,9.739056413162269,0.0,
2018-11-21 04:00:00,197.0,19.0,74.0,1.0,13.0,33.0,14.0,9.0,25.0,9.5,42.0,9.0,600.0,0.0,20.0,7.0,14.0,7.0,40.0,0.0,0.0,65.0,940.0,910.0,60.0,51.0,0.0,2.0,2552.987749795,1032.956999795,42.123610354308255,8.243829250455633,22.87639,5.756171,9.0,42.123610354308255,33.12361,1.1373455968208976,0.0223192,
