Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1INV2Cur,OU1INV2rps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INV2Copt,OU1INVCOnOffN,OU1INV2COnOffN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2019-11-11 11:00:00,466.0,4.0,42.0,0.0,27.0,25.0,29.0,26.0,15.8,10.7,25.0,12.0,0.0,0.0,20.0,0.0,24.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,26.0,0.0,2.0,0.0,1650.775949795,1150.636799795,298.15,24.84881762698842,11.895448307885943,24.967036600670497,24.84881762698842,1.832738256414381,1.2067424672369231,25.0,1.8328980352266104,-8.158156165704348,8.145756939281556,0.0,20.151182,12.104552,-0.151182,0.0,,0.0
2019-11-11 12:00:00,466.0,4.0,42.0,0.0,25.0,36.0,33.0,20.0,23.2,11.5,39.0,14.0,3000.0,20.0,20.0,0.0,20.0,6.0,28.0,0.0,0.0,60.0,0.0,0.0,40.0,1.0,1.0,1.0,2376.468049795,1229.089999795,309.15,39.15724672182836,14.176527939007542,39.275771056543306,39.15724672182836,1.8011099726401756,1.2868624556915962,36.0,1.2677390198441696,0.4475284704961872,12.876748028068915,0.034755,20.842753,5.823472,3.157247,0.2230127836320036,,0.034755
2019-11-11 14:00:00,466.0,4.0,42.0,0.0,23.0,31.0,23.0,19.0,12.6,10.7,17.0,12.0,0.0,0.0,20.0,0.0,24.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,34.0,0.0,2.0,0.0,1336.963149795,1150.636799795,304.15,17.140780261453244,11.895448307885943,17.255663185855894,17.140780261453244,1.8480114677427881,1.1644374303001728,31.0,1.9042349749271008,-9.00699206651323,3.624838233460329,0.0,17.85922,12.104552,-13.85922,0.0,,0.0
2019-11-11 15:00:00,466.0,4.0,42.0,0.0,27.0,38.0,35.0,27.0,23.2,10.7,39.0,12.0,3000.0,40.0,20.0,0.0,20.0,7.0,34.0,0.0,0.0,67.0,0.0,0.0,30.0,0.0,1.0,0.0,2376.468049795,1150.636799795,311.15,39.15724672182836,11.895448307885943,39.275771056543306,39.15724672182836,1.8011099726401756,1.2868624556915962,38.0,1.2797871014449427,0.18879291592564232,14.04978756433518,0.013437,27.842753,8.104552,1.157247,0.09518989179697743,,0.013437
2019-11-11 16:00:00,466.0,4.0,42.0,0.0,24.0,25.0,25.0,19.0,12.6,9.5,17.0,9.0,0.0,0.0,20.0,0.0,26.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,30.0,0.0,2.0,0.0,1336.963149795,1032.956999795,298.15,17.140780261453244,8.243829250455633,17.255663185855894,17.140780261453244,1.8480114677427881,1.1644374303001728,25.0,1.8809948250156203,-9.190967047526058,6.120990215750363,0.0,23.85922,17.756171,-7.85922,0.0,,0.0
2019-11-11 17:00:00,466.0,4.0,42.0,0.0,24.0,38.0,35.0,22.0,23.2,9.9,39.0,10.0,3000.0,40.0,20.0,0.0,19.0,7.0,41.0,0.0,0.0,66.0,0.0,0.0,34.0,0.0,1.0,0.0,2376.468049795,1072.183599795,311.15,39.15724672182836,9.494291351226025,39.275771056543306,39.15724672182836,1.8011099726401756,1.2868624556915962,38.0,1.2797871014449427,0.20578195199582766,15.28457656710135,0.013463,26.842753,9.505709,1.157247,0.07634942026333962,,0.013463
2019-11-11 18:00:00,466.0,4.0,42.0,0.0,28.0,25.0,29.0,24.0,14.6,11.1,22.0,13.0,0.0,0.0,20.0,0.0,29.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,26.0,0.0,2.0,0.0,1533.096149795,1189.863399795,298.15,22.09891319379352,13.050117260841603,22.216122573331745,22.09891319379352,1.8382737346686648,1.1916111839520802,25.0,1.8510649083455462,-6.923828428832394,5.889414917086593,0.0,24.901087,15.949883,-2.901087,0.0,,0.0
2019-11-11 19:00:00,466.0,4.0,28.0,0.0,23.0,35.0,32.0,18.0,21.5,10.7,36.0,12.0,3000.0,20.0,20.0,0.0,18.0,6.0,26.0,0.0,0.0,63.0,0.0,0.0,39.0,0.0,1.0,0.0,2209.754999795,1150.636799795,308.15,36.19792020308063,11.895448307885943,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,35.0,1.2628397892810803,0.17023518519620248,13.11069284931277,0.012984,26.80208,6.104552,1.19792,0.09076581624734967,,0.012984
2019-11-11 20:00:00,466.0,4.0,14.0,0.0,28.0,34.0,28.0,31.0,17.0,8.2,28.0,4.0,0.0,0.0,20.0,0.0,23.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,33.0,3.0,2.0,1.0,1768.455749795,905.4705497949999,307.15,27.45517600473056,3.9156327252940173,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,34.0,1.8571670786871868,-17.053143446368516,14.306519064713136,0.0,32.544824,19.084367,-6.544824,0.0,,0.0
2019-11-11 21:00:00,466.0,4.0,28.0,0.0,30.0,38.0,36.0,30.0,23.8,9.9,40.0,10.0,3000.0,20.0,20.0,0.0,15.0,7.0,26.0,0.0,0.0,62.0,0.0,0.0,34.0,0.0,1.0,0.0,2435.3079497950002,1072.183599795,311.15,40.164114470573566,9.494291351226025,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,38.0,1.2793764314483078,0.3923867869616114,15.548195818578431,0.025237,21.835886,5.505709,2.164114,0.21291712192590823,,0.025237
2019-11-11 22:00:00,466.0,4.0,14.0,0.0,25.0,26.0,27.0,21.0,13.0,9.5,18.0,9.0,0.0,0.0,20.0,0.0,26.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,22.0,0.0,1.0,0.0,1376.1897497950001,1032.956999795,299.15,18.174147792324447,8.243829250455633,18.28956234483593,18.174147792324447,1.846002502764636,1.1700921791804384,26.0,1.8790544758855683,-9.814338517871137,6.7510097626958885,0.0,23.825852,17.756171,-7.825852,0.0,,0.0
2019-11-15 10:00:00,466.0,4.0,42.0,0.0,27.0,28.0,34.0,24.0,23.8,9.5,40.0,9.0,3000.0,20.0,20.0,0.0,19.0,7.0,30.0,0.0,0.0,71.0,0.0,0.0,54.0,0.0,0.0,0.0,2435.3079497950002,1032.956999795,301.15,40.164114470573566,8.243829250455633,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,28.0,1.2208770367389692,1.854181893979767,16.180904466071684,0.114591,30.835886,10.756171,12.164114,0.9240358724615378,,0.114591
2019-11-15 11:00:00,466.0,4.0,42.0,0.0,27.0,28.0,30.0,26.0,16.2,9.5,26.0,9.0,0.0,0.0,20.0,0.0,29.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,25.0,0.0,2.0,0.0,1690.002549795,1032.956999795,301.15,25.732686308573705,8.243829250455633,25.851179653133784,25.732686308573705,1.8309330052523274,1.211618064113603,28.0,1.8411781446208628,-11.723991352543548,10.867802828887736,0.0,24.267314,20.756171,-2.267314,0.0,,0.0
2019-11-15 12:00:00,466.0,4.0,42.0,0.0,23.0,27.0,25.0,21.0,14.2,10.7,21.0,12.0,0.0,0.0,20.0,0.0,24.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,36.0,0.0,2.0,0.0,1493.869549795,1150.636799795,300.15,21.147074865923457,11.895448307885943,21.263884402533563,21.147074865923457,1.840164590750244,1.186385144977735,27.0,1.8656377098675845,-8.271998273664911,6.08670712066094,0.0,19.852925,12.104552,-5.852925,0.0,,0.0
2019-11-15 13:00:00,466.0,4.0,42.0,0.0,24.0,37.0,35.0,32.0,23.8,10.3,40.0,11.0,3000.0,40.0,20.0,0.0,20.0,7.0,46.0,0.0,0.0,69.0,0.0,0.0,29.0,0.0,1.0,0.0,2435.3079497950002,1111.4101997950002,310.15,40.164114470573566,10.710802812920974,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,37.0,1.2733423532951766,0.5378000969778715,14.932665510930683,0.036015,28.835886,9.289197,3.164114,0.19574929426293064,,0.036015
2019-11-15 14:00:00,466.0,4.0,42.0,0.0,26.0,27.0,27.0,22.0,13.8,10.7,20.0,12.0,0.0,0.0,20.0,0.0,28.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,31.0,0.0,2.0,0.0,1454.642949795,1150.636799795,300.15,20.176282018660913,11.895448307885943,20.292659420145412,20.176282018660913,1.8420815247367048,1.1810601782259411,27.0,1.8714326575200049,-8.072313249919853,5.512271823044549,0.0,25.823718,16.104552,-6.823718,0.0,,0.0
2019-11-15 15:00:00,466.0,4.0,42.0,0.0,25.0,38.0,35.0,24.0,23.8,9.9,40.0,10.0,3000.0,40.0,20.0,1.0,21.0,7.0,37.0,0.0,0.0,70.0,380.0,0.0,35.0,1.0,2.0,1.0,2435.3079497950002,1072.183599795,311.15,40.164114470573566,9.494291351226025,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,38.0,1.2793764314483078,0.3923867869616114,15.548195818578431,0.025237,29.835886,11.505709,2.164114,0.14271285040742276,,0.025237
2019-11-15 17:00:00,466.0,4.0,42.0,0.0,23.0,27.0,24.0,20.0,12.6,11.1,17.0,13.0,0.0,0.0,20.0,0.0,25.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,37.0,0.0,2.0,0.0,1336.963149795,1189.863399795,300.15,17.140780261453244,13.050117260841603,17.255663185855894,17.140780261453244,1.8480114677427881,1.1644374303001728,27.0,1.8889215641863248,-6.535044577555404,2.8355365153787906,0.0,20.85922,11.949883,-9.85922,0.0,,0.0
2019-11-15 18:00:00,466.0,4.0,42.0,0.0,26.0,38.0,36.0,32.0,23.8,10.7,40.0,12.0,3000.0,40.0,20.0,0.0,21.0,7.0,38.0,0.0,0.0,69.0,0.0,0.0,28.0,0.0,1.0,0.0,2435.3079497950002,1150.636799795,311.15,40.164114470573566,11.895448307885943,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,38.0,1.2793764314483078,0.3605431436494994,14.333258740892246,0.025154,28.835886,9.104552,2.164114,0.1527885138528089,,0.025154
2019-11-15 19:00:00,466.0,4.0,42.0,0.0,25.0,26.0,26.0,20.0,13.4,9.9,19.0,10.0,0.0,0.0,20.0,0.0,28.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,32.0,0.0,2.0,0.0,1415.416349795,1072.183599795,299.15,19.185631007886286,9.494291351226025,19.3015435628177,19.185631007886286,1.844026709735214,1.1756310660463045,26.0,1.873151333443778,-9.136486069515508,6.516386931403795,0.0,24.814369,18.505709,-6.814369,0.0,,0.0
2019-11-15 20:00:00,466.0,4.0,42.0,0.0,26.0,38.0,35.0,25.0,23.8,10.3,40.0,11.0,3000.0,40.0,20.0,0.0,21.0,7.0,36.0,0.0,0.0,70.0,0.0,0.0,33.0,0.0,1.0,0.0,2435.3079497950002,1111.4101997950002,311.15,40.164114470573566,10.710802812920974,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,38.0,1.2793764314483078,0.3762536653995808,14.932665510930683,0.025197,29.835886,10.289197,2.164114,0.1527885138528089,,0.025197
2019-11-15 21:00:00,466.0,4.0,42.0,0.0,27.0,26.0,28.0,22.0,13.8,9.9,20.0,10.0,0.0,0.0,20.0,0.0,29.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,27.0,0.0,2.0,0.0,1454.642949795,1072.183599795,299.15,20.176282018660913,9.494291351226025,20.292659420145412,20.176282018660913,1.8420815247367048,1.1810601782259411,26.0,1.8672635258437602,-9.328145142404606,7.099487827719575,0.0,27.823718,19.505709,-5.823718,0.0,,0.0
2019-11-15 22:00:00,466.0,4.0,42.0,0.0,24.0,37.0,35.0,21.0,23.8,11.1,40.0,13.0,3000.0,40.0,20.0,0.0,20.0,7.0,40.0,0.0,0.0,65.0,0.0,0.0,37.0,0.0,1.0,0.0,2435.3079497950002,1189.863399795,310.15,40.164114470573566,13.050117260841603,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,37.0,1.2733423532951766,0.49266098992914537,13.749019497594162,0.035832,24.835886,6.949883,3.164114,0.19574929426293064,,0.035832
