Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1INV2Cur,OU1INV2rps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INV2Copt,OU1INVCOnOffN,OU1INV2COnOffN,DefrostN,OU1PcMKS,OU1PeMKS,Tc(Rp),Te(Rp),SHdis,SHsuc,TLiq,TCondTPOut,SCLiq(Rp),ModifySC(Rp),RLI(Rp),CCDI
2017-10-26 08:00:00,87.0,19.0,22.4,20.0,35.0,19.0,18.0,25.0,13.0,42.0,18.0,420.0,0.0,20.0,7.0,20.0,6.0,26.0,0.0,0.0,55.0,940.0,910.0,6.0,3.0,1.0,1.0,0.0,2552.987749795,1376.1897497950001,42.123610354308255,18.174147792324447,12.87639,1.825852,18.0,42.123610354308255,24.12361,1.0904011422033688,0,
