Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INVCOnOffN,DefrostN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2020-07-14 01:00:00,757.0,4.0,25.0,25.0,27.0,27.0,26.0,20.3,9.2,34.0,8.0,3000.0,40.0,10.0,4.0,24.0,8.0,37.0,52.0,460.0,0.0,58.0,1.0,0.0,2092.075199795,1003.5370497949999,300.15,34.00562152346981,7.2823232153630215,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,27.0,1.2168790883669867,0.9468905235546423,14.87926789990279,0.063638,17.994378,16.717677,7.005622,0.7779165470969931,,0.063638
2020-07-14 02:00:00,757.0,4.0,25.0,26.0,29.0,29.0,26.0,20.9,8.2,35.0,4.0,3000.0,40.0,10.0,4.0,15.0,8.0,30.0,63.0,460.0,0.0,60.0,0.0,0.0,2150.915099795,905.4705497949999,302.15,35.11309738715238,3.9156327252940173,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,29.0,1.2280541542113586,1.0085282907626651,17.091269230179435,0.059008,27.886903,11.084367,6.113097,0.6708034316211992,,0.059008
2020-07-14 03:00:00,757.0,4.0,25.0,26.0,29.0,29.0,26.0,20.9,8.4,35.0,5.0,3000.0,60.0,10.0,4.0,14.0,8.0,30.0,64.0,460.0,0.0,54.0,1.0,0.0,2150.915099795,925.083849795,302.15,35.11309738715238,4.610211269363276,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,29.0,1.2280541542113586,0.9836356357886717,16.711477516150264,0.05886,28.886903,9.389789,6.113097,0.6708034316211992,,0.05886
2020-07-14 04:00:00,757.0,4.0,25.0,27.0,29.0,31.0,25.0,22.7,7.7,38.0,2.0,3000.0,80.0,10.0,5.0,14.0,9.0,52.0,71.0,560.0,0.0,54.0,1.0,0.0,2327.434799795,856.4372997950001,302.15,38.30363455847197,2.128160033334666,38.42244832251032,38.30363455847197,1.803186649623992,1.2819850471480865,29.0,1.2271357166596233,1.7290514944854787,18.885678254934355,0.091554,32.696365,11.87184,9.303635,0.8230657981619736,,0.091554
2020-07-14 05:00:00,757.0,4.0,12.5,26.0,28.0,29.0,26.0,19.7,8.4,33.0,5.0,3000.0,40.0,10.0,5.0,15.0,7.0,24.0,62.0,560.0,0.0,54.0,0.0,0.0,2033.235299795,925.083849795,301.15,32.874385646879205,4.610211269363276,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,28.0,1.2229104718073787,0.7334487117416761,15.986790386128698,0.045878,29.125614,10.389789,4.874386,0.7090649623669057,,0.045878
2020-08-17 08:00:00,757.0,4.0,25.0,36.0,36.0,36.0,35.0,25.0,8.4,42.0,5.0,3000.0,40.0,10.0,8.0,19.0,10.0,36.0,59.0,820.0,0.0,10.0,2.0,0.0,2552.987749795,925.083849795,309.15,42.123610354308255,4.610211269363276,42.24072555657432,42.123610354308255,1.7936257105794882,1.3039562966665308,36.0,1.266609694102585,1.286649985368719,18.39783801003484,0.069935,16.87639,14.389789,6.12361,0.9999999421406272,,0.069935
2020-08-23 04:00:00,757.0,4.0,25.0,34.0,35.0,36.0,34.0,24.4,8.7,41.0,6.0,3000.0,40.0,10.0,8.0,18.0,9.0,34.0,57.0,820.0,0.0,12.0,3.0,0.0,2494.1478497949997,954.503799795,308.15,41.15266006868552,5.631561393210063,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,35.0,1.2610607576921296,1.2093404113128905,17.711309964550722,0.068281,15.84734,12.368439,6.15266,0.860191864413697,,0.068281
2020-08-23 06:00:00,757.0,4.0,25.0,35.0,34.0,35.0,33.0,23.2,9.5,39.0,9.0,3000.0,40.0,10.0,5.0,35.0,9.0,15.0,46.0,560.0,0.0,7.0,2.0,0.0,2376.468049795,1032.956999795,307.15,39.15724672182836,8.243829250455633,39.275771056543306,39.15724672182836,1.8011099726401756,1.2868624556915962,34.0,1.2558829701670349,0.8777973439863757,15.927623597460828,0.055112,6.842753,26.756171,5.157247,1.2405438851923232,,0.055112
2020-09-10 04:00:00,757.0,4.0,12.5,31.0,32.0,33.0,31.0,21.5,8.4,36.0,5.0,3000.0,40.0,10.0,8.0,19.0,8.0,17.0,55.0,820.0,0.0,18.0,5.0,0.0,2209.754999795,925.083849795,305.15,36.19792020308063,4.610211269363276,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,32.0,1.2451327079052146,0.7339435941141863,17.0313058320108,0.043094,18.80208,14.389789,4.19792,0.8076153222806379,,0.043094
2020-10-29 11:00:00,757.0,4.0,25.0,22.0,25.0,25.0,23.0,17.9,7.9,30.0,3.0,3000.0,40.0,10.0,1.0,15.0,7.0,24.0,49.0,350.0,0.0,56.0,1.0,0.0,1856.715599795,876.050599795,298.15,29.32562674788005,2.852183332954155,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,25.0,1.2066106988003642,0.6053762744792355,15.705614289418945,0.038545,19.674373,12.147817,4.325627,0.5904787602305543,,0.038545
2020-10-29 12:00:00,757.0,4.0,25.0,22.0,25.0,25.0,23.0,18.5,8.4,31.0,5.0,3000.0,40.0,10.0,1.0,14.0,7.0,23.0,54.0,350.0,0.0,47.0,3.0,0.0,1915.555499795,925.083849795,298.15,30.535742932427354,4.610211269363276,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,25.0,1.2063287272422858,0.7390949051133219,15.139117591142522,0.04882,23.464257,9.389789,5.535743,0.6485367523159196,,0.04882
2020-10-29 13:00:00,757.0,4.0,12.5,23.0,26.0,25.0,23.0,17.9,8.4,30.0,5.0,3000.0,40.0,10.0,1.0,15.0,7.0,15.0,53.0,350.0,0.0,34.0,2.0,0.0,1856.715599795,925.083849795,299.15,29.32562674788005,4.610211269363276,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,26.0,1.2123247020449042,0.44232658362345817,14.664993167876434,0.030162,23.674373,10.389789,3.325627,0.5257387342866127,,0.030162
2020-10-29 16:00:00,757.0,4.0,12.5,22.0,25.0,25.0,22.0,17.9,8.2,30.0,4.0,3000.0,40.0,10.0,1.0,15.0,7.0,16.0,53.0,350.0,0.0,14.0,4.0,0.0,1856.715599795,905.4705497949999,298.15,29.32562674788005,3.9156327252940173,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,25.0,1.2066106988003642,0.5788945654430429,15.076131744550628,0.038398,23.674373,11.084367,4.325627,0.5904787602305543,,0.038398
2021-05-06 16:00:00,757.0,4.0,25.0,24.0,25.0,26.0,24.0,20.3,8.7,34.0,6.0,3000.0,40.0,10.0,4.0,21.0,8.0,40.0,58.0,460.0,0.0,60.0,0.0,0.0,2092.075199795,954.503799795,298.15,34.00562152346981,5.631561393210063,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,25.0,1.2054908351251639,1.2452792757916102,15.796343814156222,0.078833,23.994378,15.368439,9.005622,0.9000562312771725,,0.078833
2021-05-06 17:00:00,757.0,4.0,25.0,23.0,25.0,27.0,24.0,19.1,8.2,32.0,4.0,3000.0,40.0,10.0,4.0,13.0,8.0,34.0,58.0,460.0,0.0,0.0,0.0,0.0,1974.3953997950002,905.4705497949999,298.15,31.71819223503178,3.9156327252940173,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,25.0,1.2060481051536118,0.9482236316034756,15.9774198378701,0.059348,26.281808,9.084367,6.718192,0.7705946162789001,,0.059348
2021-05-07 13:00:00,757.0,4.0,12.5,30.0,31.0,31.0,27.0,20.9,8.2,35.0,4.0,3000.0,40.0,10.0,4.0,18.0,8.0,17.0,63.0,460.0,0.0,19.0,1.0,0.0,2150.915099795,905.4705497949999,304.15,35.11309738715238,3.9156327252940173,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,31.0,1.2396331175348612,0.7069451961763565,17.091269230179435,0.041363,27.886903,14.084367,4.113097,0.8044237550285921,,0.041363
2021-05-07 19:00:00,757.0,4.0,25.0,21.0,22.0,22.0,18.0,16.2,7.9,26.0,3.0,3000.0,40.0,10.0,2.0,17.0,6.0,15.0,39.0,370.0,0.0,47.0,2.0,0.0,1690.002549795,876.050599795,295.15,25.732686308573705,2.852183332954155,25.851179653133784,25.732686308573705,1.8309330052523274,1.211618064113603,22.0,1.1903391936392775,0.4471575849649118,14.206929702926008,0.031475,13.267314,14.147817,3.732686,0.7887034459135586,,0.031475
2021-05-07 20:00:00,757.0,4.0,25.0,21.0,22.0,23.0,21.0,17.3,9.9,29.0,10.0,3000.0,40.0,10.0,1.0,18.0,6.0,22.0,53.0,350.0,0.0,48.0,2.0,0.0,1797.8756997950002,1072.183599795,295.15,28.086306441838985,9.494291351226025,28.2053975278115,28.086306441838985,1.8260537980259717,1.2246353673059887,22.0,1.1898559353869775,0.5407805828151119,11.217392326737853,0.048209,24.913694,8.505709,6.086306,0.8588826986178892,,0.048209
2021-05-07 21:00:00,757.0,4.0,25.0,22.0,26.0,30.0,25.0,21.5,8.2,36.0,4.0,3000.0,40.0,10.0,1.0,13.0,9.0,48.0,64.0,350.0,0.0,33.0,3.0,0.0,2209.754999795,905.4705497949999,299.15,36.19792020308063,3.9156327252940173,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,26.0,1.2106069377996482,1.615089417825638,17.405099250534033,0.092794,27.80208,9.084367,10.19792,0.7182685811818609,,0.092794
