Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1INV2Cur,OU1INV2rps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INV2Copt,OU1INVCOnOffN,OU1INV2COnOffN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2020-05-09 08:00:00,637.0,4.0,14.0,0.0,24.0,24.0,27.0,34.0,20.9,7.2,35.0,0.0,3000.0,20.0,20.0,1.0,16.0,6.0,35.0,0.0,0.0,57.0,380.0,0.0,19.0,0.0,1.0,0.0,2150.915099795,807.4040497950001,297.15,35.11309738715238,0.2617237001121566,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,24.0,1.1995584576145677,1.8846591072589958,19.089206516652986,0.098729,21.886903,15.738276,11.113097,0.9999999651625135,,0.098729
2020-05-09 09:00:00,637.0,4.0,14.0,0.0,23.0,30.0,26.0,30.0,18.5,8.7,31.0,6.0,3000.0,20.0,20.0,0.0,16.0,5.0,29.0,0.0,0.0,58.0,0.0,0.0,15.0,4.0,0.0,1.0,1915.555499795,954.503799795,303.15,30.535742932427354,5.631561393210063,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,30.0,1.2351164596252273,0.077063675440662,14.544075209710018,0.005299,27.464257,10.368439,0.535743,0.07109358756050754,,0.005299
2020-05-13 02:00:00,637.0,4.0,28.0,0.0,27.0,34.0,23.0,31.0,17.9,10.7,30.0,12.0,0.0,0.0,20.0,0.0,23.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,22.0,0.0,1.0,0.0,1856.715599795,1150.636799795,307.15,29.32562674788005,11.895448307885943,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,34.0,1.8453264547760688,-12.133486317047973,10.352677430041517,0.0,15.674373,11.104552,-4.674373,-2.009941192954103,,0.0
2020-05-13 03:00:00,637.0,4.0,28.0,0.0,29.0,32.0,31.0,32.0,19.1,9.2,32.0,8.0,0.0,0.0,20.0,0.0,23.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,20.0,0.0,1.0,0.0,1974.3953997950002,1003.5370497949999,305.15,31.71819223503178,7.2823232153630215,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,32.0,1.8191260402257317,-14.11408213766876,14.04682085404192,0.0,25.281808,15.717677,-0.281808,-0.10367478663506127,,0.0
2020-05-13 04:00:00,637.0,4.0,28.0,0.0,30.0,32.0,30.0,29.0,21.5,10.3,36.0,11.0,3000.0,40.0,20.0,3.0,23.0,6.0,30.0,0.0,0.0,62.0,570.0,0.0,19.0,0.0,1.0,0.0,2209.754999795,1111.4101997950002,305.15,36.19792020308063,10.710802812920974,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,32.0,1.2451327079052146,0.582106359201877,13.74822001320533,0.04234,25.80208,12.289197,4.19792,0.6773110757239915,,0.04234
2020-05-13 05:00:00,637.0,4.0,28.0,0.0,30.0,27.0,24.0,33.0,21.5,9.5,36.0,9.0,3000.0,60.0,20.0,4.0,21.0,6.0,45.0,0.0,0.0,65.0,380.0,380.0,36.0,0.0,1.0,0.0,2209.754999795,1032.956999795,300.15,36.19792020308063,8.243829250455633,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,27.0,1.216296334049851,1.2547616509614692,15.07584305770352,0.08323,28.80208,12.756171,9.19792,1.4840333044991845,,0.08323
2020-05-13 06:00:00,637.0,4.0,28.0,0.0,30.0,24.0,24.0,30.0,20.9,8.4,35.0,5.0,3000.0,20.0,20.0,5.0,18.0,6.0,33.0,0.0,0.0,68.0,550.0,520.0,21.0,4.0,1.0,1.0,2150.915099795,925.083849795,297.15,35.11309738715238,4.610211269363276,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,24.0,1.1995584576145677,1.6049026416709564,16.711477516150264,0.096036,32.886903,13.389789,11.113097,2.1734569398039922,,0.096036
2020-05-13 07:00:00,637.0,4.0,28.0,0.0,33.0,31.0,30.0,29.0,16.6,8.9,27.0,7.0,0.0,0.0,20.0,0.0,28.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,42.0,0.0,1.0,0.0,1729.2291497950002,974.1170997950001,304.15,26.601272954132696,6.299359427382285,26.720010105694712,26.601272954132696,1.8291451012056246,1.2164159174841824,31.0,1.8492561510204235,-14.239713422985725,12.475951762206085,0.0,15.398727,21.700641,-4.398727,0.0,,0.0
2020-05-13 08:00:00,637.0,4.0,28.0,0.0,32.0,30.0,29.0,28.0,16.6,8.9,27.0,7.0,0.0,0.0,20.0,0.0,29.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,5.0,0.0,1.0,0.0,1729.2291497950002,974.1170997950001,303.15,26.601272954132696,6.299359427382285,26.720010105694712,26.601272954132696,1.8291451012056246,1.2164159174841824,30.0,1.8447168073017146,-13.823421947438547,12.475951762206085,0.0,11.398727,22.700641,-3.398727,0.0,,0.0
2020-05-15 02:00:00,637.0,4.0,9.0,0.0,27.0,30.0,27.0,32.0,20.9,7.4,35.0,1.0,3000.0,40.0,20.0,1.0,20.0,6.0,27.0,0.0,0.0,61.0,380.0,0.0,19.0,0.0,1.0,0.0,2150.915099795,827.0173497950001,303.15,35.11309738715238,1.0182989954336676,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,30.0,1.233828442073329,0.9481727121340806,18.67551532124279,0.050771,25.886903,18.981701,5.113097,0.6302274897004101,,0.050771
2020-05-15 03:00:00,637.0,4.0,9.0,0.0,30.0,32.0,26.0,29.0,22.1,8.4,37.0,5.0,3000.0,60.0,20.0,1.0,20.0,7.0,38.0,0.0,0.0,68.0,380.0,0.0,20.0,0.0,1.0,0.0,2268.5948997950004,925.083849795,305.15,37.26111536149989,4.610211269363276,37.38021791494248,37.26111536149989,1.8056809708242858,1.2760504955057508,32.0,1.2447966323251594,0.9382517993754377,17.32445402489394,0.054158,30.738885,15.389789,5.261115,0.7245601726555189,,0.054158
2020-05-15 04:00:00,637.0,4.0,9.0,0.0,29.0,34.0,30.0,29.0,20.3,8.7,34.0,6.0,3000.0,40.0,20.0,1.0,20.0,6.0,27.0,0.0,0.0,70.0,380.0,0.0,37.0,10.0,1.0,2.0,2092.075199795,954.503799795,307.15,34.00562152346981,5.631561393210063,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,34.0,1.2576238859617923,0.0009486922079645381,15.796343814156222,6e-05,35.994378,14.368439,0.005622,0.0011231372515161562,,6e-05
2020-05-15 05:00:00,637.0,4.0,60.0,0.0,29.0,29.0,24.0,30.0,22.1,7.7,37.0,2.0,3000.0,40.0,20.0,5.0,14.0,7.0,44.0,9.0,32.0,69.0,550.0,520.0,60.0,60.0,0.0,0.0,2268.5948997950004,856.4372997950001,302.15,37.26111536149989,2.128160033334666,37.38021791494248,37.26111536149989,1.8056809708242858,1.2760504955057508,29.0,1.2274401925375777,1.5070359423806317,18.63902400079673,0.080854,31.738885,11.87184,8.261115,0.9999999562407891,,0.080854
2020-05-15 06:00:00,637.0,4.0,60.0,0.0,29.0,25.0,23.0,30.0,20.9,7.4,35.0,1.0,3000.0,40.0,20.0,6.0,12.0,7.0,44.0,8.0,32.0,73.0,860.0,660.0,60.0,60.0,0.0,0.0,2150.915099795,827.0173497950001,298.15,35.11309738715238,1.0182989954336676,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,25.0,1.2052141511478127,1.703921100060186,18.67551532124279,0.091238,37.886903,10.981701,10.113097,1.6543327154012366,,0.091238
2020-05-15 07:00:00,637.0,4.0,60.0,0.0,27.0,24.0,23.0,28.0,19.7,7.4,33.0,1.0,3000.0,40.0,20.0,6.0,12.0,6.0,42.0,8.0,31.0,70.0,860.0,660.0,60.0,60.0,0.0,0.0,2033.235299795,827.0173497950001,297.15,32.874385646879205,1.0182989954336676,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,24.0,1.2000988835167683,1.404125222331895,18.014158820355355,0.077946,37.125614,10.981701,8.874386,1.5106917613954336,,0.077946
2020-05-15 08:00:00,637.0,4.0,60.0,0.0,29.0,24.0,23.0,28.0,20.3,7.4,34.0,1.0,3000.0,40.0,20.0,6.0,12.0,6.0,42.0,8.0,31.0,71.0,860.0,660.0,60.0,60.0,0.0,0.0,2092.075199795,827.0173497950001,297.15,34.00562152346981,1.0182989954336676,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,24.0,1.1998280661249527,1.6183235605471813,18.359228280198693,0.088148,36.994378,10.981701,10.005622,1.9988770531464934,,0.088148
2020-05-15 09:00:00,637.0,4.0,60.0,0.0,27.0,25.0,23.0,28.0,19.7,7.4,33.0,1.0,3000.0,40.0,20.0,6.0,12.0,6.0,41.0,8.0,30.0,69.0,860.0,660.0,8.0,8.0,0.0,0.0,2033.235299795,827.0173497950001,298.15,32.874385646879205,1.0182989954336676,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,25.0,1.2057688138588136,1.27143210601385,18.014158820355355,0.07058,36.125614,10.981701,7.874386,1.3404611943009404,,0.07058
2020-05-16 02:00:00,637.0,4.0,37.0,0.0,26.0,25.0,23.0,28.0,22.7,7.4,38.0,1.0,3000.0,40.0,20.0,2.0,14.0,7.0,62.0,0.0,0.0,82.0,470.0,0.0,60.0,0.0,0.0,0.0,2327.434799795,827.0173497950001,298.15,38.30363455847197,1.0182989954336676,38.42244832251032,38.30363455847197,1.803186649623992,1.2819850471480865,25.0,1.2043916958278926,2.376957346368655,19.464139606413926,0.12212,43.696365,12.981701,13.303635,1.0812768322056068,,0.12212
2020-05-16 03:00:00,637.0,4.0,37.0,0.0,24.0,26.0,24.0,27.0,21.5,7.9,36.0,3.0,3000.0,40.0,20.0,2.0,14.0,7.0,53.0,0.0,0.0,82.0,470.0,0.0,48.0,7.0,1.0,1.0,2209.754999795,876.050599795,299.15,36.19792020308063,2.852183332954155,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,26.0,1.2106069377996482,1.6782739513519527,17.9774036892233,0.093355,45.80208,11.147817,10.19792,0.8360376056095595,,0.093355
2020-05-16 04:00:00,637.0,4.0,37.0,0.0,22.0,24.0,22.0,25.0,16.2,6.5,26.0,-3.0,3000.0,20.0,20.0,1.0,18.0,5.0,46.0,0.0,0.0,55.0,380.0,0.0,60.0,0.0,0.0,0.0,1690.002549795,738.7574997950001,297.15,25.732686308573705,-2.5008259471920837,25.851179653133784,25.732686308573705,1.8309330052523274,1.211618064113603,24.0,1.201703597525925,0.27133088365594743,17.522128330174823,0.015485,29.267314,20.500826,1.732686,0.4641927707721242,,0.015485
2020-05-16 05:00:00,637.0,4.0,37.0,0.0,25.0,25.0,24.0,24.0,22.7,7.7,38.0,2.0,3000.0,40.0,20.0,2.0,14.0,7.0,65.0,0.0,0.0,83.0,470.0,0.0,60.0,23.0,0.0,1.0,2327.434799795,856.4372997950001,298.15,38.30363455847197,2.128160033334666,38.42244832251032,38.30363455847197,1.803186649623992,1.2819850471480865,25.0,1.2043916958278926,2.2908395089382076,18.885678254934355,0.1213,44.696365,11.87184,13.303635,1.0000000331885266,,0.1213
2020-05-16 06:00:00,637.0,4.0,37.0,0.0,25.0,24.0,22.0,25.0,21.5,7.2,36.0,0.0,3000.0,40.0,20.0,3.0,13.0,7.0,33.0,8.0,24.0,78.0,570.0,0.0,60.0,60.0,0.0,0.0,2209.754999795,807.4040497950001,297.15,36.19792020308063,0.2617237001121566,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,24.0,1.1992900424189508,2.110435526445703,19.371481824769464,0.108945,41.80208,12.738276,12.19792,1.089302279243271,,0.108945
