Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1INV2Cur,OU1INV2rps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INV2Copt,OU1INVCOnOffN,OU1INV2COnOffN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2020-05-09 08:00:00,637.0,4.0,14.0,0.0,25.0,24.0,21.0,24.0,15.8,7.7,25.0,2.0,0.0,0.0,10.0,0.0,18.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,21.0,0.0,1.0,0.0,1650.775949795,856.4372997950001,297.15,24.84881762698842,2.128160033334666,24.967036600670497,24.84881762698842,1.832738256414381,1.2067424672369231,24.0,1.201889798494893,0.10819630952000592,14.260038270833014,0.007587,19.151182,15.87184,0.848818,0.0,,0.007587
2020-05-09 09:00:00,637.0,4.0,14.0,0.0,23.0,23.0,20.0,23.0,14.6,8.9,22.0,7.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,4.0,0.0,1.0,0.0,1533.096149795,974.1170997950001,296.15,22.09891319379352,6.299359427382285,22.216122573331745,22.09891319379352,1.8382737346686648,1.1916111839520802,23.0,1.8419505854795855,-10.56807846798585,10.25487719694136,0.0,23.901087,13.700641,-0.901087,0.0,,0.0
2020-05-13 02:00:00,637.0,4.0,28.0,0.0,27.0,29.0,27.0,28.0,17.0,11.1,28.0,13.0,0.0,0.0,10.0,0.0,23.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,21.0,0.0,1.0,0.0,1768.455749795,1189.863399795,302.15,27.45517600473056,13.050117260841603,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,29.0,1.8343394660052195,-9.30682479839864,8.768887212790755,0.0,19.544824,9.949883,-1.544824,-3.3939047400234807,,0.0
2020-05-13 03:00:00,637.0,4.0,28.0,0.0,29.0,29.0,29.0,29.0,17.0,9.2,28.0,8.0,0.0,0.0,10.0,0.0,29.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,21.0,0.0,1.0,0.0,1768.455749795,1003.5370497949999,302.15,27.45517600473056,7.2823232153630215,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,29.0,1.8343394660052195,-12.843636008164617,12.265518018532848,0.0,9.544824,21.717677,-1.544824,0.0,,0.0
2020-05-13 04:00:00,637.0,4.0,28.0,0.0,31.0,31.0,31.0,31.0,17.9,11.5,30.0,14.0,0.0,0.0,10.0,0.0,31.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,22.0,0.0,1.0,0.0,1856.715599795,1229.089999795,304.15,29.32562674788005,14.176527939007542,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,31.0,1.831169475698546,-9.586289024459985,9.002448804599966,0.0,9.674373,16.823472,-1.674373,0.0,,0.0
2020-05-13 05:00:00,637.0,4.0,28.0,0.0,32.0,31.0,32.0,32.0,18.5,10.3,31.0,11.0,0.0,0.0,10.0,0.0,31.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,22.0,0.0,1.0,0.0,1915.555499795,1111.4101997950002,304.15,30.535742932427354,10.710802812920974,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,31.0,1.8226128303685134,-11.72071547445568,11.584890264519982,0.0,11.464257,20.289197,-0.464257,0.0,,0.0
2020-05-13 06:00:00,637.0,4.0,28.0,0.0,32.0,30.0,30.0,31.0,17.9,9.2,30.0,8.0,0.0,0.0,10.0,0.0,29.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,51.0,0.0,2.0,0.0,1856.715599795,1003.5370497949999,303.15,29.32562674788005,7.2823232153630215,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,30.0,1.8262323678000327,-13.310124175433343,13.083302642631963,0.0,10.674373,21.717677,-0.674373,0.0,,0.0
2020-05-13 07:00:00,637.0,4.0,28.0,0.0,29.0,30.0,26.0,30.0,19.7,9.2,33.0,8.0,3000.0,20.0,10.0,5.0,17.0,7.0,20.0,0.0,0.0,63.0,560.0,0.0,23.0,0.0,1.0,0.0,2033.235299795,1003.5370497949999,303.15,32.874385646879205,7.2823232153630215,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,30.0,1.2344686036330144,0.4067779973393753,14.478581109593897,0.028095,30.125614,9.717677,2.874386,0.7418946542699747,,0.028095
2020-05-13 08:00:00,637.0,4.0,28.0,0.0,32.0,27.0,28.0,29.0,17.0,9.2,28.0,8.0,0.0,0.0,10.0,0.0,28.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,21.0,0.0,1.0,0.0,1768.455749795,1003.5370497949999,300.15,27.45517600473056,7.2823232153630215,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,27.0,1.2185130534541009,0.05238483584647069,12.265518018532848,0.004271,10.544824,20.717677,0.455176,0.0,,0.004271
2020-05-15 02:00:00,637.0,4.0,9.0,0.0,28.0,26.0,23.0,25.0,17.0,7.7,28.0,2.0,0.0,0.0,10.0,0.0,22.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,22.0,0.0,1.0,0.0,1768.455749795,856.4372997950001,299.15,27.45517600473056,2.128160033334666,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,26.0,1.2127622499622748,0.20607514452591186,15.390145149459928,0.01339,13.544824,19.87184,1.455176,0.0,,0.01339
