Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1INV2Cur,OU1INV2rps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INV2Copt,OU1INVCOnOffN,OU1INV2COnOffN,OU1PcMKS,OU1PeMKS,Tc(Rp),Te(Rp),SHdis,SHsuc,TLiq,TCondTPOut,SCLiq(Rp),ModifySC(Rp),RLI(Rp),CCDI
2020-11-12 09:00:00,747.0,19.0,76.5,1.0,17.0,42.0,11.0,5.0,28.0,7.2,47.0,0.0,1000.0,0.0,16.0,8.0,11.0,9.0,96.0,10.0,101.0,72.0,1290.0,1110.0,25.0,21.0,1.0,2.0,2847.1872497950003,807.4040497950001,46.73680772378418,0.2617237001121566,25.263192,10.738276,5.0,46.73680772378418,41.736808,1.4035402988673173,0.101953,
2020-11-12 11:00:00,747.0,19.0,16.0,1.0,19.0,36.0,19.0,15.0,27.4,11.9,46.0,15.0,1120.0,0.0,16.0,7.0,18.0,8.0,48.0,0.0,0.0,71.0,940.0,910.0,52.0,8.0,0.0,2.0,2788.347349795,1268.316599795,45.84443855943209,15.27624789732863,25.155561,2.723752,15.0,45.84443855943209,30.844439,1.1490066715946445,0.0,
2020-11-24 17:00:00,747.0,19.0,8.0,1.0,11.0,12.0,8.0,-2.0,9.9,5.7,10.0,-6.0,980.0,0.0,16.0,8.0,8.0,4.0,59.0,4.0,64.0,46.0,1290.0,1110.0,13.0,8.0,1.0,1.0,1072.183599795,660.3042997950001,9.494291351226025,-5.906966194072766,36.505709,13.906966,-2.0,9.494291351226025,11.494291,0.0,0.2536784,
2020-11-25 10:00:00,747.0,19.0,24.0,0.0,13.0,14.0,11.0,-5.0,13.4,4.5,19.0,-11.0,340.0,0.0,16.0,8.0,5.0,4.0,27.0,4.0,30.0,42.0,1290.0,1110.0,39.0,34.0,5.0,4.0,1415.416349795,542.624499795,19.185631007886286,-11.644637966787798,22.814369,16.644638,-5.0,19.185631007886286,24.185631,3.909969891376459,0.2155232,
2020-11-25 11:00:00,747.0,19.0,24.0,1.0,13.0,13.0,10.0,3.0,9.2,8.4,8.0,5.0,640.0,0.0,16.0,7.0,11.0,2.0,57.0,0.0,0.0,51.0,940.0,910.0,47.0,42.0,3.0,5.0,1003.5370497949999,925.083849795,7.2823232153630215,4.610211269363276,43.717677,6.389789,3.0,7.2823232153630215,4.282323,0.0,0.0,
2020-11-25 12:00:00,747.0,19.0,16.0,0.0,13.0,1.0,6.0,-18.0,7.2,2.5,0.0,-24.0,3000.0,0.0,16.0,8.0,9.0,5.0,105.0,5.0,113.0,53.0,1290.0,1110.0,43.0,41.0,3.0,3.0,807.4040497950001,346.49149979500004,0.2617237001121566,-23.796064799068915,52.738276,32.796065,-18.0,0.2617237001121566,18.261724,0.0,0.2409226,
2020-11-25 14:00:00,747.0,19.0,16.0,1.0,13.0,3.0,6.0,-8.0,7.2,4.5,0.0,-11.0,3000.0,0.0,16.0,8.0,9.0,3.0,54.0,3.0,59.0,68.0,1290.0,1110.0,60.0,21.0,0.0,2.0,807.4040497950001,542.624499795,0.2617237001121566,-11.644637966787798,67.738276,20.644638,-8.0,0.2617237001121566,8.261724,0.0,0.3061085,
2020-11-25 15:00:00,747.0,19.0,16.0,1.0,13.0,-1.0,8.0,-15.0,7.0,3.1,-1.0,-20.0,3000.0,0.0,16.0,8.0,10.0,4.0,85.0,4.0,90.0,34.0,1290.0,1110.0,60.0,57.0,0.0,1.0,787.790749795,405.33139979500004,-0.5088612562674939,-19.691452053905437,34.508861,29.691452,-15.0,-0.5088612562674939,14.491139,0.0,0.2445682,
2020-11-25 17:00:00,747.0,19.0,16.0,1.0,14.0,2.0,10.0,0.0,6.7,6.7,-2.0,-2.0,3000.0,0.0,16.0,8.0,11.0,1.0,26.0,0.0,0.0,25.0,1290.0,1110.0,48.0,39.0,2.0,4.0,758.3707997950002,758.3707997950002,-1.6923850735155952,-1.6923850735155952,26.692385,12.692385,-1.693385073515595,-1.6923850735155952,0.001,0.0,0.0,
2020-11-26 14:00:00,747.0,19.0,24.0,0.0,12.0,10.0,8.0,0.0,9.2,5.7,8.0,-6.0,920.0,0.0,16.0,8.0,10.0,3.0,54.0,3.0,59.0,67.0,1290.0,1110.0,44.0,40.0,4.0,3.0,1003.5370497949999,660.3042997950001,7.2823232153630215,-5.906966194072766,59.717677,15.906966,0.0,7.2823232153630215,7.282323,0.0,0.4478608,
