Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1INV2Cur,OU1INV2rps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INV2Copt,OU1INVCOnOffN,OU1INV2COnOffN,OU1PcMKS,OU1PeMKS,Tc(Rp),Te(Rp),SHdis,SHsuc,TLiq,TCondTPOut,SCLiq(Rp),ModifySC(Rp),RLI(Rp),CCDI
2020-10-22 09:00:00,766.0,19.0,28.0,1.0,17.0,27.0,20.0,4.0,21.5,9.5,36.0,9.0,680.0,0.0,20.0,7.0,13.0,6.0,41.0,0.0,0.0,50.0,940.0,910.0,60.0,0.0,0.0,0.0,2209.754999795,1032.956999795,36.19792020308063,8.243829250455633,13.80208,4.756171,4.0,36.19792020308063,32.19792,1.6771566742335615,0.0,
2020-10-22 10:00:00,766.0,19.0,28.0,0.0,18.0,32.0,15.0,10.0,23.2,9.9,39.0,10.0,860.0,0.0,20.0,7.0,16.0,7.0,28.0,0.0,0.0,52.0,940.0,910.0,60.0,0.0,0.0,0.0,2376.468049795,1072.183599795,39.15724672182836,9.494291351226025,12.842753,6.505709,10.0,39.15724672182836,29.157247,1.3781210468145595,0.0170485,
2020-10-22 11:00:00,766.0,19.0,28.0,0.0,19.0,39.0,19.0,15.0,26.2,11.9,44.0,15.0,580.0,0.0,20.0,7.0,17.0,8.0,36.0,0.0,0.0,54.0,940.0,910.0,60.0,0.0,0.0,0.0,2670.667549795,1268.316599795,44.01540253572364,15.27624789732863,9.984597,1.723752,15.0,44.01540253572364,29.015403,1.1599015030265492,0.0,
2020-10-22 12:00:00,766.0,19.0,28.0,1.0,19.0,42.0,20.0,15.0,26.8,11.9,45.0,15.0,360.0,0.0,20.0,7.0,18.0,8.0,31.0,0.0,0.0,60.0,940.0,910.0,43.0,0.0,1.0,0.0,2729.507449795,1268.316599795,44.937479651873446,15.27624789732863,15.06252,2.723752,15.0,44.937479651873446,29.93748,1.1542170018758025,0.0,
2020-10-22 18:00:00,766.0,19.0,28.0,0.0,18.0,36.0,18.0,14.0,23.8,11.5,40.0,14.0,520.0,0.0,20.0,7.0,17.0,7.0,30.0,0.0,0.0,52.0,940.0,910.0,60.0,0.0,0.0,0.0,2435.3079497950002,1229.089999795,40.164114470573566,14.176527939007542,11.835886,2.823472,14.0,40.164114470573566,26.164114,1.1804718855218457,0.0,
2020-10-22 19:00:00,766.0,19.0,28.0,1.0,17.0,42.0,18.0,13.0,26.8,11.1,45.0,13.0,400.0,0.0,20.0,7.0,16.0,8.0,37.0,0.0,0.0,60.0,940.0,910.0,60.0,0.0,0.0,0.0,2729.507449795,1189.863399795,44.937479651873446,13.050117260841603,15.06252,2.949883,13.0,44.937479651873446,31.93748,1.1431768505237487,0.0,
2020-10-22 21:00:00,766.0,19.0,14.0,0.0,16.0,33.0,17.0,13.0,25.6,11.1,43.0,13.0,860.0,0.0,20.0,7.0,15.0,7.0,33.0,0.0,0.0,53.0,940.0,910.0,52.0,0.0,0.0,0.0,2611.827649795,1189.863399795,43.07764542076404,13.050117260841603,9.922355,1.949883,13.0,43.07764542076404,30.077645,1.1107924833425677,0.0,
2020-10-23 00:00:00,766.0,19.0,14.0,0.0,15.0,35.0,16.0,12.0,25.0,10.3,42.0,11.0,660.0,0.0,20.0,7.0,15.0,7.0,32.0,0.0,0.0,55.0,940.0,910.0,60.0,0.0,0.0,0.0,2552.987749795,1111.4101997950002,42.123610354308255,10.710802812920974,12.87639,4.289197,12.0,42.123610354308255,30.12361,1.1106047316896082,0.0410405,
2020-10-23 01:00:00,766.0,19.0,14.0,1.0,15.0,40.0,16.0,12.0,26.2,10.3,44.0,11.0,380.0,0.0,20.0,7.0,14.0,8.0,27.0,0.0,0.0,57.0,940.0,910.0,56.0,0.0,1.0,0.0,2670.667549795,1111.4101997950002,44.01540253572364,10.710802812920974,12.984597,3.289197,12.0,44.01540253572364,32.015403,1.1033933773823326,0.0387093,
2020-10-23 02:00:00,766.0,19.0,14.0,0.0,14.0,31.0,15.0,-6.0,22.7,5.0,38.0,-9.0,260.0,0.0,20.0,8.0,12.0,7.0,33.0,0.0,0.0,51.0,1360.0,1180.0,60.0,0.0,0.0,0.0,2327.434799795,591.657749795,38.30363455847197,-9.149105872811162,12.696365,21.149106,-6.0,38.30363455847197,44.303635,1.822922200932957,0.066363,
