Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1INV2Cur,OU1INV2rps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INV2Copt,OU1INVCOnOffN,OU1INV2COnOffN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2017-04-17 08:00:00,2.0,4.0,74.0,0.0,30.0,37.0,33.0,28.0,23.8,8.9,40.0,7.0,3000.0,40.0,20.0,1.0,17.0,7.0,47.0,0.0,0.0,68.0,380.0,0.0,59.0,0.0,0.0,0.0,2435.3079497950002,974.1170997950001,310.15,40.164114470573566,6.299359427382285,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,37.0,1.2733423532951766,0.6229227342514654,17.16476704862434,0.036291,27.835886,10.700641,3.164114,0.3113024758979764,,0.036291
2017-04-17 12:00:00,2.0,4.0,74.0,0.0,29.0,36.0,20.0,36.0,20.9,9.9,35.0,10.0,0.0,0.0,20.0,0.0,21.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,20.0,4.0,3.0,1.0,2150.915099795,1072.183599795,309.15,35.11309738715238,9.494291351226025,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,36.0,1.8148236367760497,-14.35850497709521,14.04088948606358,0.0,30.886903,11.505709,-0.886903,-0.14508242611412733,,0.0
2017-04-18 02:00:00,2.0,4.0,74.0,0.0,32.0,25.0,21.0,33.0,26.2,9.2,44.0,8.0,3000.0,60.0,20.0,1.0,16.0,8.0,57.0,0.0,0.0,75.0,380.0,0.0,60.0,0.0,0.0,0.0,2670.667549795,1003.5370497949999,298.15,44.01540253572364,7.2823232153630215,44.131258050645556,44.01540253572364,1.788604771756641,1.3149940255148376,25.0,1.202823731389126,3.053878663832485,17.424616317114545,0.175262,30.984597,8.717677,19.015403,1.5825855974000276,,0.175262
2017-04-18 03:00:00,2.0,4.0,74.0,0.0,32.0,27.0,23.0,29.0,23.8,9.5,40.0,9.0,3000.0,40.0,20.0,0.0,20.0,7.0,34.0,0.0,0.0,74.0,0.0,0.0,50.0,3.0,1.0,1.0,2435.3079497950002,1032.956999795,300.15,40.164114470573566,8.243829250455633,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,27.0,1.2151954787361074,1.962261912778583,16.180904466071684,0.12127,33.835886,11.756171,13.164114,1.612436235117507,,0.12127
2017-04-18 04:00:00,2.0,4.0,74.0,0.0,34.0,37.0,28.0,31.0,23.8,11.1,40.0,13.0,3000.0,80.0,20.0,0.0,20.0,7.0,46.0,0.0,0.0,74.0,0.0,0.0,60.0,0.0,0.0,0.0,2435.3079497950002,1189.863399795,310.15,40.164114470573566,13.050117260841603,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,37.0,1.2733423532951766,0.49266098992914537,13.749019497594162,0.035832,33.835886,6.949883,3.164114,0.5133120118234245,,0.035832
2017-04-18 05:00:00,2.0,4.0,9.0,0.0,35.0,38.0,23.0,41.0,23.8,7.7,40.0,2.0,3000.0,20.0,20.0,1.0,17.0,7.0,26.0,0.0,0.0,77.0,380.0,0.0,53.0,0.0,0.0,0.0,2435.3079497950002,856.4372997950001,311.15,40.164114470573566,2.128160033334666,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,38.0,1.2793764314483078,0.49007488587014586,19.27530996344487,0.025425,36.835886,14.87184,2.164114,0.41906778254658583,,0.025425
2017-04-18 06:00:00,2.0,4.0,46.0,0.0,36.0,35.0,33.0,33.0,17.9,8.9,30.0,7.0,0.0,0.0,20.0,0.0,28.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,29.0,4.0,2.0,1.0,1856.715599795,974.1170997950001,308.15,29.32562674788005,6.299359427382285,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,35.0,1.849857183545729,-15.99253158846396,13.66514372621196,0.0,25.674373,21.700641,-5.674373,0.0,,0.0
2017-04-18 07:00:00,2.0,4.0,37.0,0.0,35.0,30.0,24.0,38.0,23.8,8.2,40.0,4.0,3000.0,40.0,20.0,0.0,13.0,7.0,34.0,0.0,0.0,69.0,0.0,0.0,21.0,0.0,1.0,0.0,2435.3079497950002,905.4705497949999,303.15,40.164114470573566,3.9156327252940173,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,30.0,1.2323115997723564,1.8801651522715679,18.370884768419796,0.102345,28.835886,9.084367,10.164114,1.9682201194256441,,0.102345
2017-04-18 08:00:00,2.0,4.0,46.0,0.0,30.0,29.0,28.0,27.0,16.6,10.3,27.0,11.0,0.0,0.0,20.0,0.0,29.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,28.0,0.0,2.0,0.0,1729.2291497950002,1111.4101997950002,302.15,26.601272954132696,10.710802812920974,26.720010105694712,26.601272954132696,1.8291451012056246,1.2164159174841824,29.0,1.8400867054376282,-10.65843002731087,9.77293165755161,0.0,13.398727,18.289197,-2.398727,0.0,,0.0
2017-04-18 09:00:00,2.0,4.0,46.0,0.0,29.0,27.0,28.0,27.0,16.6,10.3,27.0,11.0,0.0,0.0,20.0,0.0,29.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,21.0,0.0,1.0,0.0,1729.2291497950002,1111.4101997950002,300.15,26.601272954132696,10.710802812920974,26.720010105694712,26.601272954132696,1.8291451012056246,1.2164159174841824,27.0,1.8305204243944222,-9.880839368587772,9.77293165755161,0.0,21.398727,18.289197,-0.398727,0.0,,0.0
