Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INVCOnOffN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2020-06-24 07:00:00,794.0,4.0,44.0,0.0,26.0,27.0,4.0,9.0,22.1,7.9,37.0,3.0,3000.0,240.0,18.0,8.0,13.0,18.0,65.0,62.0,1350.0,1170.0,57.0,1.0,2268.5948997950004,876.050599795,300.15,37.26111536149989,2.852183332954155,37.38021791494248,37.26111536149989,1.8056809708242858,1.2760504955057508,27.0,1.2160071450163825,1.7579716927236315,18.255559196477567,0.096298,24.738885,10.147817,10.261115,0.9111988173996739,,0.096298
2020-06-24 08:00:00,794.0,4.0,72.0,0.0,27.0,29.0,17.0,23.0,18.5,8.4,31.0,5.0,3000.0,20.0,18.0,4.0,16.0,12.0,16.0,57.0,380.0,380.0,60.0,0.0,1915.555499795,925.083849795,302.15,30.535742932427354,4.610211269363276,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,29.0,1.2293028889581146,0.22495032145985,15.139117591142522,0.014859,26.464257,11.389789,1.535743,0.4343480364240405,,0.014859
2020-06-24 09:00:00,794.0,4.0,30.0,0.0,27.0,28.0,28.0,24.0,19.1,7.7,32.0,2.0,3000.0,20.0,18.0,8.0,16.0,14.0,24.0,68.0,1350.0,1170.0,60.0,0.0,1974.3953997950002,856.4372997950001,301.15,31.71819223503178,2.128160033334666,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,28.0,1.2232142738186076,0.5997190676786582,17.00243029632974,0.035273,36.281808,13.87184,3.718192,0.7880543680253326,,0.035273
2020-06-24 10:00:00,794.0,4.0,30.0,0.0,27.0,28.0,27.0,23.0,19.1,7.9,32.0,3.0,3000.0,20.0,18.0,8.0,16.0,13.0,24.0,62.0,1350.0,1170.0,60.0,0.0,1974.3953997950002,876.050599795,301.15,31.71819223503178,2.852183332954155,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,28.0,1.2232142738186076,0.5840610827874408,16.58724551749827,0.035211,30.281808,13.147817,3.718192,0.7880543680253326,,0.035211
2020-06-24 11:00:00,794.0,4.0,30.0,0.0,26.0,28.0,27.0,23.0,18.5,7.9,31.0,3.0,3000.0,20.0,18.0,8.0,16.0,13.0,23.0,60.0,1350.0,1170.0,60.0,0.0,1915.555499795,876.050599795,301.15,30.535742932427354,2.852183332954155,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,28.0,1.2235197396190294,0.3889650027809526,16.163351206512093,0.024065,29.464257,13.147817,2.535743,0.5590579179148869,,0.024065
2020-06-24 12:00:00,794.0,4.0,44.0,0.0,25.0,27.0,27.0,23.0,19.1,8.2,32.0,4.0,3000.0,20.0,18.0,8.0,16.0,13.0,25.0,59.0,1350.0,1170.0,60.0,0.0,1974.3953997950002,905.4705497949999,300.15,31.71819223503178,3.9156327252940173,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,27.0,1.217467823051831,0.6964589809554316,15.9774198378701,0.04359,27.281808,12.084367,4.718192,0.7023008325658132,,0.04359
2020-06-24 13:00:00,794.0,4.0,30.0,0.0,25.0,27.0,26.0,22.0,17.9,7.9,30.0,3.0,3000.0,20.0,18.0,8.0,16.0,12.0,21.0,59.0,1350.0,1170.0,60.0,0.0,1856.715599795,876.050599795,300.15,29.32562674788005,2.852183332954155,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,27.0,1.2180627205999808,0.340420098116421,15.705614289418945,0.021675,29.674373,13.147817,2.325627,0.5376393146125629,,0.021675
2020-06-24 14:00:00,794.0,4.0,30.0,0.0,23.0,25.0,24.0,20.0,17.9,7.9,30.0,3.0,3000.0,20.0,18.0,7.0,16.0,12.0,21.0,56.0,1050.0,1020.0,60.0,0.0,1856.715599795,876.050599795,298.15,29.32562674788005,2.852183332954155,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,25.0,1.2066106988003642,0.6053762744792355,15.705614289418945,0.038545,26.674373,13.147817,4.325627,0.6838258361433791,,0.038545
2020-06-24 15:00:00,794.0,4.0,30.0,0.0,24.0,24.0,24.0,20.0,17.9,7.9,30.0,3.0,3000.0,20.0,18.0,7.0,16.0,12.0,21.0,57.0,1050.0,1020.0,60.0,0.0,1856.715599795,876.050599795,297.15,29.32562674788005,2.852183332954155,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,24.0,1.200918750039474,0.7284543053227468,15.705614289418945,0.046382,27.674373,13.147817,5.325627,1.0000000473408972,,0.046382
2020-06-24 16:00:00,794.0,4.0,30.0,0.0,23.0,24.0,24.0,20.0,17.9,7.9,30.0,3.0,3000.0,20.0,18.0,7.0,16.0,12.0,21.0,57.0,1050.0,1020.0,60.0,0.0,1856.715599795,876.050599795,297.15,29.32562674788005,2.852183332954155,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,24.0,1.200918750039474,0.7284543053227468,15.705614289418945,0.046382,27.674373,13.147817,5.325627,0.8419129380001455,,0.046382
