Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INVCOnOffN,DefrostN,OU1PcMKS,OU1PeMKS,Tc(Rp),Te(Rp),SHdis,SHsuc,TLiq,TCondTPOut,SCLiq(Rp),ModifySC(Rp),RLI(Rp),CCDI
2019-12-03 07:00:00,496.0,19.0,7.1,11.0,-1.0,14.0,35.0,25.0,6.7,42.0,-2.0,260.0,0.0,22.0,8.0,11.0,18.0,15.0,60.0,1360.0,1180.0,15.0,0.0,0.0,2552.987749795,758.3707997950002,42.123610354308255,-1.6923850735155952,17.87639,12.692385,35.0,42.123610354308255,7.12361,0.2288812229335059,0.8374199,
2019-12-03 10:00:00,496.0,19.0,7.1,9.0,5.0,9.0,43.0,27.4,8.2,46.0,4.0,180.0,0.0,22.0,8.0,9.0,20.0,12.0,66.0,1360.0,1180.0,54.0,1.0,0.0,2788.347349795,905.4705497949999,45.84443855943209,3.9156327252940173,20.155561,5.084367,43.0,45.84443855943209,2.844439,0.07720131208979517,0.9321603,
2019-12-03 11:00:00,496.0,19.0,7.1,8.0,5.0,9.0,39.0,25.0,8.2,42.0,4.0,280.0,0.0,22.0,8.0,8.0,18.0,12.0,53.0,1360.0,1180.0,60.0,0.0,0.0,2552.987749795,905.4705497949999,42.123610354308255,3.9156327252940173,10.87639,4.084367,39.0,42.123610354308255,3.12361,0.09153808660828384,0.9182472,
2019-12-03 12:00:00,496.0,19.0,7.1,8.0,1.0,6.0,50.0,31.6,6.7,52.0,-2.0,0.0,140.0,22.0,1.0,4.0,26.0,12.0,69.0,380.0,0.0,60.0,0.0,0.0,3200.2266497950004,758.3707997950002,51.810629927179434,-1.6923850735155952,17.18937,5.692385,50.0,51.810629927179434,1.81063,0.04132855434878632,0.9661584,
2019-12-03 13:00:00,496.0,19.0,7.1,8.0,6.0,8.0,43.0,26.8,8.4,45.0,5.0,200.0,0.0,22.0,8.0,6.0,20.0,12.0,63.0,1360.0,1180.0,59.0,1.0,1.0,2729.507449795,925.083849795,44.937479651873446,4.610211269363276,18.06252,1.389789,43.0,44.937479651873446,1.93748,0.05245295613724236,0.9519561,
2019-12-04 02:00:00,496.0,19.0,7.1,9.0,5.0,10.0,42.0,26.8,8.2,45.0,4.0,200.0,0.0,22.0,8.0,9.0,20.0,12.0,60.0,1360.0,1180.0,40.0,0.0,0.0,2729.507449795,905.4705497949999,44.937479651873446,3.9156327252940173,15.06252,5.084367,42.0,44.937479651873446,2.93748,0.08173862019416453,0.9283923,
2019-12-04 05:00:00,496.0,19.0,7.1,12.0,10.0,11.0,38.0,27.4,9.5,46.0,9.0,200.0,0.0,22.0,7.0,10.0,20.0,12.0,57.0,940.0,910.0,53.0,1.0,0.0,2788.347349795,1032.956999795,45.84443855943209,8.243829250455633,11.155561,1.756171,38.0,45.84443855943209,7.844439,0.23177926223313983,0.7913747,
2019-12-04 06:00:00,496.0,19.0,7.1,13.0,-21.0,11.0,39.0,24.4,3.0,41.0,-21.0,60.0,0.0,22.0,8.0,10.0,19.0,12.0,68.0,1360.0,1180.0,57.0,2.0,1.0,2494.1478497949997,395.524749795,41.15266006868552,-20.342277661148245,26.84734,30.342278,39.0,41.15266006868552,2.15266,0.07646382241493495,0.9649945,
2019-12-04 07:00:00,496.0,19.0,7.1,12.0,6.0,12.0,45.0,30.0,8.4,50.0,5.0,240.0,0.0,22.0,7.0,12.0,23.0,12.0,66.0,1140.0,1110.0,32.0,2.0,0.0,3043.320249795,925.083849795,49.61218254332624,4.610211269363276,16.387817,7.389789,45.0,49.61218254332624,4.612183,0.122624710615693,0.8975115,
2019-12-05 01:00:00,496.0,19.0,7.1,10.0,8.0,11.0,44.0,28.0,8.9,47.0,7.0,200.0,0.0,22.0,7.0,10.0,20.0,12.0,63.0,1140.0,1110.0,56.0,1.0,0.0,2847.1872497950003,974.1170997950001,46.73680772378418,6.299359427382285,16.263192,3.700641,44.0,46.73680772378418,2.736808,0.07449770868980903,0.93232,
2019-12-05 02:00:00,496.0,19.0,12.5,11.0,7.0,11.0,39.0,25.6,8.9,43.0,7.0,240.0,0.0,22.0,7.0,11.0,18.0,12.0,60.0,1140.0,1110.0,52.0,0.0,0.0,2611.827649795,974.1170997950001,43.07764542076404,6.299359427382285,16.922355,4.700641,39.0,43.07764542076404,4.077645,0.1271179647543743,0.889129,
2019-12-06 02:00:00,496.0,19.0,7.1,9.0,7.0,10.0,44.0,28.0,8.7,47.0,6.0,220.0,0.0,22.0,8.0,10.0,21.0,12.0,66.0,1360.0,1180.0,54.0,1.0,0.0,2847.1872497950003,954.503799795,46.73680772378418,5.631561393210063,19.263192,4.368439,44.0,46.73680772378418,2.736808,0.07252356956190245,0.9334195,
2019-12-06 03:00:00,496.0,19.0,7.1,9.0,8.0,17.0,40.0,26.8,9.2,45.0,8.0,120.0,40.0,22.0,7.0,8.0,20.0,12.0,66.0,1140.0,1110.0,55.0,2.0,1.0,2729.507449795,1003.5370497949999,44.937479651873446,7.2823232153630215,21.06252,0.717677,40.0,44.937479651873446,4.93748,0.13739082561797306,0.8688764,
2019-12-06 05:00:00,496.0,19.0,37.5,10.0,8.0,7.0,31.0,25.0,7.7,42.0,2.0,920.0,0.0,22.0,8.0,6.0,19.0,47.0,66.0,1360.0,1180.0,60.0,0.0,0.0,2552.987749795,856.4372997950001,42.123610354308255,2.128160033334666,23.87639,3.87184,31.0,42.123610354308255,11.12361,0.34627521244691467,0.7218781,
2019-12-06 06:00:00,496.0,19.0,37.5,10.0,13.0,8.0,34.0,26.8,7.9,45.0,3.0,2300.0,0.0,22.0,8.0,3.0,20.0,55.0,63.0,1360.0,1180.0,60.0,0.0,0.0,2729.507449795,876.050599795,44.937479651873446,2.852183332954155,18.06252,0.147817,34.0,44.937479651873446,10.93748,0.31305864386853394,0.7401116,
2019-12-06 07:00:00,496.0,19.0,37.5,9.0,11.0,7.0,39.0,27.4,7.7,46.0,2.0,1020.0,0.0,22.0,8.0,3.0,21.0,54.0,69.0,1360.0,1180.0,60.0,0.0,0.0,2788.347349795,856.4372997950001,45.84443855943209,2.128160033334666,23.155561,0.87184,39.0,45.84443855943209,6.844439,0.1857658650154092,0.843435,
2019-12-06 08:00:00,496.0,19.0,37.5,9.0,9.0,6.0,38.0,28.6,7.7,48.0,2.0,860.0,0.0,22.0,8.0,2.0,22.0,51.0,73.0,1360.0,1180.0,60.0,0.0,0.0,2906.0271497950002,856.4372997950001,47.61508484535182,2.128160033334666,25.384915,0.0,38.0,47.61508484535182,9.615085,0.24899815806457795,0.7886187,
2019-12-08 01:00:00,496.0,19.0,12.5,8.0,4.0,8.0,35.0,26.8,7.9,45.0,3.0,340.0,0.0,22.0,8.0,8.0,20.0,13.0,55.0,1360.0,1180.0,60.0,0.0,0.0,2729.507449795,876.050599795,44.937479651873446,2.852183332954155,10.06252,5.147817,35.0,44.937479651873446,9.93748,0.26903513974581583,0.7638729,
2019-12-08 02:00:00,496.0,19.0,12.5,9.0,5.0,9.0,43.0,29.2,8.2,49.0,4.0,240.0,0.0,22.0,8.0,9.0,22.0,12.0,64.0,1360.0,1180.0,60.0,0.0,0.0,2964.867049795,905.4705497949999,48.47973917390766,3.9156327252940173,15.520261,5.084367,43.0,48.47973917390766,5.479739,0.13879876399035546,0.8770369,
2019-12-08 04:00:00,496.0,19.0,12.5,11.0,7.0,8.0,41.0,26.2,9.2,44.0,8.0,160.0,60.0,22.0,7.0,9.0,19.0,12.0,71.0,1140.0,1110.0,46.0,1.0,0.0,2670.667549795,1003.5370497949999,44.01540253572364,7.2823232153630215,26.984597,1.717677,41.0,44.01540253572364,3.015403,0.09133321929778822,0.9179104,
2019-12-08 05:00:00,496.0,19.0,12.5,13.0,11.0,16.0,23.0,23.8,7.4,40.0,1.0,0.0,0.0,22.0,8.0,16.0,18.0,12.0,52.0,1360.0,1180.0,31.0,2.0,0.0,2435.3079497950002,827.0173497950001,40.164114470573566,1.0182989954336676,11.835886,14.981701,23.0,40.164114470573566,17.164114,0.6318672386170954,0.5615339,
2019-12-08 08:00:00,496.0,19.0,12.5,13.0,9.0,15.0,41.0,25.6,8.7,43.0,6.0,0.0,0.0,22.0,7.0,16.0,0.0,12.0,55.0,1140.0,1110.0,17.0,1.0,0.0,2611.827649795,954.503799795,43.07764542076404,5.631561393210063,11.922355,10.368439,41.0,43.07764542076404,2.077645,0.0690760520291825,0.9445163,
2019-12-09 00:00:00,496.0,19.0,7.1,7.0,0.0,7.0,45.0,28.0,6.7,47.0,-2.0,160.0,0.0,22.0,8.0,6.0,22.0,12.0,57.0,1360.0,1180.0,60.0,0.0,0.0,2847.1872497950003,758.3707997950002,46.73680772378418,-1.6923850735155952,10.263192,7.692385,45.0,46.73680772378418,1.736808,0.043707788810635785,0.9641372,
2019-12-09 01:00:00,496.0,19.0,44.6,8.0,5.0,5.0,28.0,23.8,7.2,40.0,0.0,680.0,0.0,22.0,8.0,2.0,18.0,44.0,65.0,1360.0,1180.0,60.0,0.0,0.0,2435.3079497950002,807.4040497950001,40.164114470573566,0.2617237001121566,24.835886,1.738276,28.0,40.164114470573566,12.164114,0.37818899106110176,0.6951532,
2019-12-09 02:00:00,496.0,19.0,44.6,10.0,17.0,8.0,40.0,28.0,7.9,47.0,3.0,2260.0,0.0,22.0,8.0,3.0,22.0,70.0,69.0,1360.0,1180.0,60.0,0.0,0.0,2847.1872497950003,876.050599795,46.73680772378418,2.852183332954155,22.263192,0.147817,40.0,46.73680772378418,6.736808,0.18338033208145216,0.8464882,
2019-12-09 03:00:00,496.0,19.0,37.5,12.0,16.0,10.0,43.0,28.6,8.4,48.0,5.0,1360.0,0.0,22.0,8.0,5.0,22.0,62.0,70.0,1360.0,1180.0,60.0,0.0,0.0,2906.0271497950002,925.083849795,47.61508484535182,4.610211269363276,22.384915,0.389789,43.0,47.61508484535182,4.615085,0.12958231097973424,0.8926846,
2019-12-09 04:00:00,496.0,19.0,44.6,14.0,11.0,10.0,32.0,28.6,8.4,48.0,5.0,860.0,0.0,22.0,8.0,8.0,21.0,47.0,73.0,1360.0,1180.0,58.0,2.0,1.0,2906.0271497950002,925.083849795,47.61508484535182,4.610211269363276,25.384915,3.389789,32.0,47.61508484535182,15.615085,0.4645261218836163,0.6368996,
2019-12-09 05:00:00,496.0,19.0,37.5,15.0,8.0,11.0,20.0,28.0,7.9,47.0,3.0,2600.0,0.0,22.0,8.0,11.0,21.0,44.0,71.0,1360.0,1180.0,60.0,0.0,0.0,2847.1872497950003,876.050599795,46.73680772378418,2.852183332954155,24.263192,8.147817,20.0,46.73680772378418,26.736808,0.8424542327224334,0.3907477,
2019-12-09 06:00:00,496.0,19.0,37.5,15.0,12.0,12.0,34.0,27.4,8.9,46.0,7.0,1200.0,0.0,22.0,7.0,11.0,20.0,42.0,69.0,1140.0,1110.0,60.0,0.0,0.0,2788.347349795,974.1170997950001,45.84443855943209,6.299359427382285,23.155561,4.700641,34.0,45.84443855943209,11.844439,0.3840056604427323,0.7004826,
2019-12-09 07:00:00,496.0,19.0,44.6,16.0,12.0,12.0,33.0,26.8,9.2,45.0,8.0,1020.0,0.0,22.0,7.0,12.0,20.0,41.0,68.0,1140.0,1110.0,60.0,0.0,0.0,2729.507449795,1003.5370497949999,44.937479651873446,7.2823232153630215,23.06252,4.717677,33.0,44.937479651873446,11.93748,0.41252659677385395,0.6829789,
2019-12-09 08:00:00,496.0,19.0,37.5,15.0,12.0,11.0,35.0,27.4,8.9,46.0,7.0,1040.0,0.0,22.0,7.0,10.0,20.0,41.0,70.0,1140.0,1110.0,60.0,0.0,0.0,2788.347349795,974.1170997950001,45.84443855943209,6.299359427382285,24.155561,3.700641,35.0,45.84443855943209,10.844439,0.3515849049774264,0.7257702,
2019-12-09 09:00:00,496.0,19.0,37.5,13.0,11.0,10.0,34.0,28.0,8.4,47.0,5.0,1080.0,0.0,22.0,8.0,7.0,21.0,48.0,73.0,1360.0,1180.0,60.0,0.0,0.0,2847.1872497950003,925.083849795,46.73680772378418,4.610211269363276,26.263192,2.389789,34.0,46.73680772378418,12.736808,0.3775344752319483,0.697654,
