Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1INV2Cur,OU1INV2rps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INV2Copt,OU1INVCOnOffN,OU1INV2COnOffN,OU1PcMKS,OU1PeMKS,Tc(Rp),Te(Rp),SHdis,SHsuc,TLiq,TCondTPOut,SCLiq(Rp),ModifySC(Rp),RLI(Rp),CCDI
2019-11-20 06:00:00,477.0,19.0,28.0,0.0,18.0,34.0,20.0,18.0,22.1,13.0,37.0,18.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,40.0,0.0,1.0,0.0,2268.5948997950004,1376.1897497950001,37.26111536149989,18.174147792324447,0.0,1.825852,18.0,37.26111536149989,19.261115,0.9999999812316223,0.0,
2019-11-20 07:00:00,477.0,19.0,14.0,1.0,16.0,33.0,20.0,16.0,25.0,11.9,42.0,15.0,0.0,0.0,20.0,0.0,18.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,34.0,9.0,2.0,2.0,2552.987749795,1268.316599795,42.123610354308255,15.27624789732863,0.0,2.723752,16.0,42.123610354308255,26.12361,0.9999999864372401,0.026958,
2019-11-20 08:00:00,477.0,19.0,14.0,0.0,14.0,29.0,14.0,10.0,22.7,9.9,38.0,10.0,1420.0,0.0,20.0,7.0,14.0,7.0,41.0,0.0,0.0,53.0,940.0,910.0,37.0,0.0,1.0,0.0,2327.434799795,1072.183599795,38.30363455847197,9.494291351226025,14.696365,4.505709,10.0,38.30363455847197,28.303635,1.16458445472032,0.0175536,
2019-11-20 09:00:00,477.0,19.0,14.0,0.0,13.0,33.0,15.0,13.0,23.2,11.1,39.0,13.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,43.0,0.0,1.0,0.0,2376.468049795,1189.863399795,39.15724672182836,13.050117260841603,0.842753,1.949883,13.0,39.15724672182836,26.157247,1.0000000106345919,0.0,
2019-11-20 10:00:00,477.0,19.0,28.0,0.0,12.0,33.0,13.0,8.0,22.7,9.5,38.0,9.0,600.0,0.0,20.0,7.0,12.0,7.0,34.0,0.0,0.0,58.0,940.0,910.0,60.0,0.0,0.0,0.0,2327.434799795,1032.956999795,38.30363455847197,8.243829250455633,19.696365,3.756171,8.0,38.30363455847197,30.303635,1.152070256018657,0.0,
2019-11-20 11:00:00,477.0,19.0,28.0,1.0,12.0,34.0,13.0,9.0,22.7,9.5,38.0,9.0,600.0,0.0,20.0,7.0,12.0,7.0,34.0,0.0,0.0,58.0,940.0,910.0,59.0,7.0,0.0,2.0,2327.434799795,1032.956999795,38.30363455847197,8.243829250455633,19.696365,3.756171,9.0,38.30363455847197,29.303635,1.1140526962104473,0.0251555,
2019-11-20 12:00:00,477.0,19.0,14.0,0.0,12.0,24.0,10.0,9.0,23.2,9.9,39.0,10.0,0.0,0.0,20.0,0.0,11.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,57.0,0.0,1.0,0.0,2376.468049795,1072.183599795,39.15724672182836,9.494291351226025,14.842753,1.505709,9.0,39.15724672182836,30.157247,1.1104677623950854,0.0,
2019-11-20 13:00:00,477.0,19.0,28.0,0.0,12.0,35.0,13.0,8.0,22.7,9.5,38.0,9.0,580.0,0.0,20.0,7.0,12.0,7.0,34.0,0.0,0.0,59.0,940.0,910.0,60.0,0.0,0.0,0.0,2327.434799795,1032.956999795,38.30363455847197,8.243829250455633,20.696365,3.756171,8.0,38.30363455847197,30.303635,1.152070256018657,0.0,
2019-11-20 14:00:00,477.0,19.0,28.0,0.0,12.0,35.0,12.0,8.0,23.2,9.2,39.0,8.0,580.0,0.0,20.0,7.0,11.0,7.0,34.0,0.0,0.0,59.0,940.0,910.0,60.0,0.0,0.0,0.0,2376.468049795,1003.5370497949999,39.15724672182836,7.2823232153630215,19.842753,3.717677,8.0,39.15724672182836,31.157247,1.1472903464457809,0.0225154,
2019-11-20 15:00:00,477.0,19.0,28.0,1.0,12.0,36.0,13.0,8.0,25.0,9.2,42.0,8.0,660.0,0.0,20.0,7.0,11.0,7.0,39.0,0.0,0.0,64.0,940.0,910.0,60.0,7.0,0.0,2.0,2552.987749795,1003.5370497949999,42.123610354308255,7.2823232153630215,21.87639,3.717677,8.0,42.123610354308255,34.12361,1.132786196562912,0.0205985,
2019-11-20 16:00:00,477.0,19.0,28.0,0.0,11.0,35.0,12.0,8.0,23.2,9.5,39.0,9.0,480.0,0.0,20.0,7.0,11.0,7.0,32.0,0.0,0.0,59.0,940.0,910.0,60.0,0.0,0.0,0.0,2376.468049795,1032.956999795,39.15724672182836,8.243829250455633,19.842753,2.756171,8.0,39.15724672182836,31.157247,1.1065445179285214,0.0,
2019-11-20 17:00:00,477.0,19.0,28.0,0.0,11.0,37.0,12.0,8.0,26.2,9.2,44.0,8.0,800.0,0.0,20.0,7.0,9.0,8.0,46.0,0.0,0.0,64.0,940.0,910.0,60.0,0.0,0.0,0.0,2670.667549795,1003.5370497949999,44.01540253572364,7.2823232153630215,19.984597,1.717677,8.0,44.01540253572364,36.015403,1.09086669353888,0.0195376,
2019-11-20 18:00:00,477.0,19.0,28.0,1.0,11.0,41.0,12.0,8.0,28.0,9.2,47.0,8.0,940.0,0.0,20.0,7.0,9.0,9.0,52.0,0.0,0.0,69.0,940.0,910.0,60.0,8.0,0.0,2.0,2847.1872497950003,1003.5370497949999,46.73680772378418,7.2823232153630215,22.263192,1.717677,8.0,46.73680772378418,38.736808,1.0839470693466335,0.01819,
2019-11-20 19:00:00,477.0,19.0,28.0,0.0,11.0,35.0,12.0,7.0,24.4,8.9,41.0,7.0,600.0,0.0,20.0,7.0,9.0,7.0,39.0,0.0,0.0,60.0,940.0,910.0,60.0,0.0,0.0,0.0,2494.1478497949997,974.1170997950001,41.15266006868552,6.299359427382285,18.84734,2.700641,7.0,41.15266006868552,34.15266,1.1326582769879265,0.0201026,
2019-11-20 20:00:00,477.0,19.0,28.0,0.0,11.0,38.0,13.0,9.0,27.4,9.2,46.0,8.0,920.0,0.0,20.0,7.0,9.0,8.0,49.0,0.0,0.0,68.0,940.0,910.0,60.0,0.0,0.0,0.0,2788.347349795,1003.5370497949999,45.84443855943209,7.2823232153630215,22.155561,1.717677,9.0,45.84443855943209,36.844439,1.057397981521689,0.0445431,
