Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INVCOnOffN,OU1PcMKS,OU1PeMKS,Tc(Rp),Te(Rp),SHdis,SHsuc,TLiq,TCondTPOut,SCLiq(Rp),ModifySC(Rp),RLI(Rp),CCDI
2019-12-11 03:00:00,502.0,19.0,37.5,0.0,12.0,9.0,8.0,33.0,25.6,8.7,43.0,6.0,1040.0,0.0,18.0,8.0,10.0,18.0,31.0,56.0,1350.0,1170.0,60.0,0.0,2611.827649795,954.503799795,43.07764542076404,5.631561393210063,12.922355,4.368439,33.0,43.07764542076404,10.077645,0.32427311862136055,0.7308759,
2019-12-11 04:00:00,502.0,19.0,37.5,1.0,13.0,12.0,9.0,37.0,26.8,9.2,45.0,8.0,1400.0,0.0,18.0,7.0,8.0,19.0,29.0,61.0,1060.0,1030.0,57.0,2.0,2729.507449795,1003.5370497949999,44.937479651873446,7.2823232153630215,16.06252,0.717677,37.0,44.937479651873446,7.93748,0.24853182175051153,0.789206,
2019-12-11 05:00:00,502.0,19.0,75.0,0.0,13.0,14.0,8.0,36.0,28.6,8.2,48.0,4.0,1740.0,0.0,18.0,8.0,8.0,22.0,65.0,72.0,1350.0,1170.0,60.0,0.0,2906.0271497950002,905.4705497949999,47.61508484535182,3.9156327252940173,24.384915,4.084367,36.0,47.61508484535182,11.615085,0.33554980586909344,0.7342053,
2019-12-11 06:00:00,502.0,19.0,75.0,0.0,13.0,16.0,6.0,39.0,28.6,8.4,48.0,5.0,1740.0,0.0,18.0,8.0,6.0,22.0,64.0,70.0,1350.0,1170.0,60.0,0.0,2906.0271497950002,925.083849795,47.61508484535182,4.610211269363276,22.384915,1.389789,39.0,47.61508484535182,8.615085,0.24888238866058568,0.7996719,
2019-12-11 07:00:00,502.0,19.0,75.0,0.0,13.0,19.0,8.0,38.0,28.6,8.7,48.0,6.0,3000.0,0.0,18.0,8.0,6.0,22.0,67.0,69.0,1350.0,1170.0,60.0,0.0,2906.0271497950002,954.503799795,47.61508484535182,5.631561393210063,21.384915,0.368439,38.0,47.61508484535182,9.615085,0.2777715277300883,0.7709796,
2019-12-11 08:00:00,502.0,19.0,75.0,0.0,12.0,19.0,7.0,38.0,28.6,8.4,48.0,5.0,3000.0,0.0,18.0,8.0,5.0,22.0,71.0,70.0,1350.0,1170.0,60.0,0.0,2906.0271497950002,925.083849795,47.61508484535182,4.610211269363276,22.384915,0.389789,38.0,47.61508484535182,9.615085,0.2699722615220691,0.7764187,
2019-12-11 09:00:00,502.0,19.0,75.0,0.0,11.0,17.0,6.0,36.0,28.6,8.2,48.0,4.0,3000.0,0.0,18.0,8.0,4.0,22.0,70.0,70.0,1350.0,1170.0,60.0,0.0,2906.0271497950002,905.4705497949999,47.61508484535182,3.9156327252940173,22.384915,0.084367,36.0,47.61508484535182,11.615085,0.3172213050729692,0.7342053,
2019-12-11 10:00:00,502.0,19.0,37.5,0.0,11.0,11.0,6.0,36.0,28.6,8.4,48.0,5.0,1700.0,0.0,18.0,7.0,5.0,21.0,38.0,64.0,1060.0,1030.0,60.0,0.0,2906.0271497950002,925.083849795,47.61508484535182,4.610211269363276,16.384915,0.389789,36.0,47.61508484535182,11.615085,0.3172213050729692,0.7299124,
2019-12-11 11:00:00,502.0,19.0,37.5,0.0,9.0,13.0,5.0,31.0,28.6,8.2,48.0,4.0,3000.0,0.0,18.0,7.0,4.0,21.0,45.0,64.0,1060.0,1030.0,60.0,0.0,2906.0271497950002,905.4705497949999,47.61508484535182,3.9156327252940173,16.384915,0.084367,31.0,47.61508484535182,16.615085,0.4302744657053368,0.6197873,
2019-12-11 12:00:00,502.0,19.0,37.5,1.0,8.0,12.0,5.0,31.0,28.6,8.2,48.0,4.0,3000.0,0.0,18.0,8.0,4.0,21.0,46.0,65.0,1350.0,1170.0,58.0,2.0,2906.0271497950002,905.4705497949999,47.61508484535182,3.9156327252940173,17.384915,0.084367,31.0,47.61508484535182,16.615085,0.41941308632460267,0.6197873,
