Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1INV2Cur,OU1INV2rps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INV2Copt,OU1INVCOnOffN,OU1INV2COnOffN,DefrostN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2017-09-25 07:00:00,87.0,4.0,11.2,23.0,26.0,25.0,23.0,19.1,9.2,32.0,8.0,3000.0,20.0,20.0,3.0,23.0,5.0,26.0,0.0,0.0,57.0,570.0,0.0,28.0,0.0,1.0,0.0,0.0,1974.3953997950002,1003.5370497949999,299.15,31.71819223503178,7.2823232153630215,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,26.0,1.2117464468574612,0.7140656481223357,14.04682085404192,0.050835,25.281808,15.717677,5.718192,0.6558919378977374,,0.050835
2017-09-26 06:00:00,87.0,4.0,22.4,34.0,25.0,27.0,33.0,23.8,9.5,40.0,9.0,3000.0,20.0,20.0,7.0,21.0,7.0,48.0,0.0,0.0,74.0,940.0,910.0,60.0,9.0,0.0,1.0,0.0,2435.3079497950002,1032.956999795,298.15,40.164114470573566,8.243829250455633,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,25.0,1.2038945513685688,2.1598637151134206,16.180904466071684,0.133482,33.835886,12.756171,15.164114,2.4600636591664387,,0.133482
2017-09-26 07:00:00,87.0,4.0,22.4,34.0,23.0,23.0,34.0,22.7,9.2,38.0,8.0,3000.0,20.0,20.0,7.0,25.0,6.0,29.0,0.0,0.0,72.0,940.0,910.0,60.0,5.0,0.0,1.0,0.0,2327.434799795,1003.5370497949999,296.15,38.30363455847197,7.2823232153630215,38.42244832251032,38.30363455847197,1.803186649623992,1.2819850471480865,23.0,1.1931389548411613,2.076288226764998,16.199320145038865,0.128171,33.696365,17.717677,15.303635,3.5559792059653046,,0.128171
2017-09-26 08:00:00,87.0,4.0,11.2,34.0,25.0,24.0,34.0,22.1,9.5,37.0,9.0,3000.0,20.0,20.0,7.0,24.0,6.0,27.0,0.0,0.0,71.0,940.0,910.0,60.0,0.0,0.0,0.0,0.0,2268.5948997950004,1032.956999795,298.15,37.26111536149989,8.243829250455633,37.38021791494248,37.26111536149989,1.8056809708242858,1.2760504955057508,25.0,1.204664598297019,1.6337896431691492,15.39997920644202,0.10609,33.738885,15.756171,12.261115,3.75979186285539,,0.10609
2017-09-26 09:00:00,87.0,4.0,11.2,34.0,24.0,29.0,33.0,22.1,8.9,37.0,7.0,3000.0,20.0,20.0,7.0,25.0,6.0,26.0,0.0,0.0,71.0,940.0,910.0,11.0,0.0,0.0,0.0,0.0,2268.5948997950004,974.1170997950001,297.15,37.26111536149989,6.299359427382285,37.38021791494248,37.26111536149989,1.8056809708242858,1.2760504955057508,24.0,1.1990228053149277,1.8741760010319006,16.429829683078903,0.114072,33.738885,18.700641,13.261115,4.066435415489502,,0.114072
2017-09-27 01:00:00,87.0,4.0,33.6,26.0,23.0,22.0,27.0,18.5,9.2,31.0,8.0,3000.0,20.0,20.0,7.0,22.0,5.0,35.0,0.0,0.0,52.0,940.0,910.0,60.0,0.0,0.0,0.0,0.0,1915.555499795,1003.5370497949999,296.15,30.535742932427354,7.2823232153630215,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,23.0,1.1949795305985444,0.8430418883737324,13.582335231521006,0.062069,21.464257,14.717677,7.535743,1.6614131603722,,0.062069
2017-09-27 02:00:00,87.0,4.0,33.6,27.0,25.0,24.0,26.0,19.1,9.5,32.0,9.0,3000.0,20.0,20.0,7.0,20.0,6.0,41.0,0.0,0.0,61.0,940.0,910.0,44.0,0.0,1.0,0.0,0.0,1974.3953997950002,1032.956999795,298.15,31.71819223503178,8.243829250455633,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,25.0,1.2060481051536118,0.7803219655618191,13.495453693986642,0.057821,29.281808,11.756171,6.718192,1.4238911145074933,,0.057821
2017-09-27 03:00:00,87.0,4.0,11.2,26.0,23.0,25.0,26.0,19.1,7.7,32.0,2.0,3000.0,20.0,20.0,4.0,24.0,6.0,26.0,0.0,0.0,63.0,380.0,380.0,47.0,0.0,0.0,0.0,0.0,1974.3953997950002,856.4372997950001,296.15,31.71819223503178,2.128160033334666,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,23.0,1.1947131832027704,1.264762375886802,17.00243029632974,0.074387,31.281808,21.87184,8.718192,1.5246412925030928,,0.074387
2017-09-27 05:00:00,87.0,4.0,11.2,26.0,25.0,25.0,26.0,18.5,8.2,31.0,4.0,3000.0,20.0,20.0,5.0,20.0,5.0,26.0,0.0,0.0,65.0,550.0,520.0,44.0,0.0,1.0,0.0,0.0,1915.555499795,905.4705497949999,298.15,30.535742932427354,3.9156327252940173,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,25.0,1.2063287272422858,0.7612629246264694,15.543781634652143,0.048975,34.464257,16.084367,5.535743,1.2204710633892748,,0.048975
2017-09-27 06:00:00,87.0,4.0,33.6,26.0,25.0,23.0,27.0,17.3,10.7,29.0,12.0,3000.0,20.0,20.0,7.0,19.0,4.0,26.0,0.0,0.0,50.0,940.0,910.0,60.0,6.0,0.0,1.0,0.0,1797.8756997950002,1150.636799795,298.15,28.086306441838985,11.895448307885943,28.2053975278115,28.086306441838985,1.8260537980259717,1.2246353673059887,25.0,1.2068940389617757,0.2598697423512692,9.773292277951075,0.02659,21.913694,7.104552,3.086306,1.4793157601907991,,0.02659
2017-09-27 07:00:00,87.0,4.0,22.4,26.0,27.0,26.0,27.0,17.0,7.4,28.0,1.0,3000.0,20.0,20.0,7.0,16.0,5.0,26.0,0.0,0.0,54.0,940.0,910.0,60.0,0.0,0.0,0.0,0.0,1768.455749795,827.0173497950001,300.15,27.45517600473056,1.0182989954336676,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,27.0,1.2185130534541009,0.0688368551103691,16.062980251514187,0.004285,26.544824,14.981701,0.455176,0.31279790109257616,,0.004285
2017-09-27 08:00:00,87.0,4.0,22.4,25.0,24.0,22.0,25.0,17.0,8.9,28.0,7.0,3000.0,20.0,20.0,7.0,20.0,5.0,26.0,0.0,0.0,53.0,940.0,910.0,54.0,0.0,0.0,0.0,0.0,1768.455749795,974.1170997950001,297.15,27.45517600473056,6.299359427382285,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,24.0,1.2013329573233433,0.38480571115086554,12.861423738272741,0.029919,25.544824,13.700641,3.455176,1.4073027731383285,,0.029919
2017-09-28 01:00:00,87.0,4.0,33.6,21.0,24.0,24.0,20.0,17.0,9.9,28.0,10.0,3000.0,20.0,20.0,4.0,20.0,4.0,26.0,0.0,0.0,45.0,380.0,380.0,60.0,0.0,0.0,0.0,0.0,1768.455749795,1072.183599795,297.15,27.45517600473056,9.494291351226025,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,24.0,1.2013329573233433,0.32152520946805224,10.924548513693892,0.029431,17.544824,10.505709,3.455176,0.5352566680548967,,0.029431
2017-09-28 02:00:00,87.0,4.0,33.6,21.0,24.0,22.0,23.0,16.2,8.9,26.0,7.0,3000.0,20.0,20.0,5.0,14.0,4.0,26.0,0.0,0.0,47.0,550.0,520.0,60.0,0.0,0.0,0.0,0.0,1690.002549795,974.1170997950001,297.15,25.732686308573705,6.299359427382285,25.851179653133784,25.732686308573705,1.8309330052523274,1.211618064113603,24.0,1.201703597525925,0.184081739794357,12.072042042910432,0.015249,21.267314,7.700641,1.732686,0.3661104681417564,,0.015249
2017-09-28 03:00:00,87.0,4.0,33.6,22.0,25.0,23.0,22.0,17.0,10.3,28.0,11.0,3000.0,20.0,20.0,5.0,20.0,4.0,26.0,0.0,0.0,48.0,550.0,520.0,33.0,5.0,0.0,1.0,0.0,1768.455749795,1111.4101997950002,298.15,27.45517600473056,10.710802812920974,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,25.0,1.2070362283774319,0.21883717486921403,10.18705833652028,0.021482,20.544824,9.289197,2.455176,0.45006357226072025,,0.021482
2017-09-28 10:00:00,87.0,4.0,11.2,24.0,26.0,24.0,25.0,17.3,8.4,29.0,5.0,3000.0,20.0,20.0,4.0,24.0,5.0,26.0,0.0,0.0,58.0,380.0,380.0,28.0,0.0,0.0,0.0,0.0,1797.8756997950002,925.083849795,299.15,28.086306441838985,4.610211269363276,28.2053975278115,28.086306441838985,1.8260537980259717,1.2246353673059887,26.0,1.2126160278951907,0.2696291432984815,14.154768105082473,0.019049,29.913694,19.389789,2.086306,0.5105603384608344,,0.019049
2017-09-29 02:00:00,87.0,4.0,11.2,25.0,25.0,24.0,25.0,17.3,7.7,29.0,2.0,3000.0,20.0,20.0,5.0,24.0,5.0,26.0,0.0,0.0,58.0,550.0,520.0,30.0,0.0,1.0,0.0,0.0,1797.8756997950002,856.4372997950001,298.15,28.086306441838985,2.128160033334666,28.2053975278115,28.086306441838985,1.8260537980259717,1.2246353673059887,25.0,1.2068940389617757,0.4331544106626644,15.647519464421395,0.027682,29.913694,21.87184,3.086306,0.9999998568389129,,0.027682
2017-10-01 06:00:00,87.0,4.0,11.2,31.0,30.0,29.0,33.0,20.3,7.9,34.0,3.0,3000.0,20.0,20.0,7.0,19.0,6.0,37.0,0.0,0.0,56.0,940.0,910.0,23.0,8.0,1.0,1.0,0.0,2092.075199795,876.050599795,303.15,34.00562152346981,2.852183332954155,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,30.0,1.2341475776911561,0.6853238692468602,17.34041918678678,0.039522,21.994378,16.147817,4.005622,1.3327100463985715,,0.039522
2017-10-01 07:00:00,87.0,4.0,33.6,32.0,24.0,23.0,32.0,22.7,7.9,38.0,3.0,3000.0,20.0,20.0,7.0,19.0,7.0,37.0,8.0,28.0,70.0,940.0,910.0,60.0,7.0,0.0,0.0,0.0,2327.434799795,876.050599795,297.15,38.30363455847197,2.852183332954155,38.42244832251032,38.30363455847197,1.803186649623992,1.2819850471480865,24.0,1.1987567314120307,2.3553308692959476,18.508316150942786,0.127258,31.696365,16.147817,14.303635,2.269109173020853,,0.127258
2017-10-01 08:00:00,87.0,4.0,11.2,32.0,25.0,26.0,32.0,20.9,8.2,35.0,4.0,3000.0,20.0,20.0,7.0,22.0,6.0,34.0,0.0,0.0,73.0,940.0,910.0,60.0,0.0,0.0,0.0,0.0,2150.915099795,905.4705497949999,298.15,35.11309738715238,3.9156327252940173,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,25.0,1.2052141511478127,1.5339098863147198,17.091269230179435,0.089748,37.886903,18.084367,10.113097,3.2485642889735225,,0.089748
2017-10-01 09:00:00,87.0,4.0,11.2,31.0,24.0,25.0,31.0,20.3,8.4,34.0,5.0,3000.0,20.0,20.0,7.0,22.0,6.0,34.0,0.0,0.0,73.0,940.0,910.0,60.0,0.0,0.0,0.0,0.0,2092.075199795,925.083849795,297.15,34.00562152346981,4.610211269363276,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,24.0,1.1998280661249527,1.4106059377112983,16.363751895703714,0.086203,38.994378,17.389789,10.005622,3.3289693735121713,,0.086203
2017-10-01 10:00:00,87.0,4.0,11.2,30.0,23.0,25.0,30.0,20.3,8.4,34.0,5.0,3000.0,20.0,20.0,7.0,22.0,6.0,30.0,0.0,0.0,71.0,940.0,910.0,2.0,0.0,0.0,0.0,0.0,2092.075199795,925.083849795,296.15,34.00562152346981,4.610211269363276,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,23.0,1.19418395326348,1.516543836628515,16.363751895703714,0.092677,36.994378,17.389789,11.005622,2.747544154013467,,0.092677
2017-10-02 01:00:00,87.0,4.0,22.4,24.0,25.0,23.0,24.0,17.3,8.7,29.0,6.0,3000.0,20.0,20.0,6.0,20.0,5.0,43.0,0.0,0.0,52.0,860.0,660.0,60.0,6.0,0.0,1.0,0.0,1797.8756997950002,954.503799795,298.15,28.086306441838985,5.631561393210063,28.2053975278115,28.086306441838985,1.8260537980259717,1.2246353673059887,25.0,1.2068940389617757,0.37099941681555293,13.54050931638288,0.027399,23.913694,14.368439,3.086306,0.7552801151670483,,0.027399
2017-10-02 02:00:00,87.0,4.0,22.4,24.0,26.0,26.0,24.0,16.6,8.9,27.0,7.0,3000.0,20.0,20.0,7.0,15.0,5.0,34.0,0.0,0.0,51.0,940.0,910.0,60.0,0.0,0.0,0.0,0.0,1729.2291497950002,974.1170997950001,299.15,26.601272954132696,6.299359427382285,26.720010105694712,26.601272954132696,1.8291451012056246,1.2164159174841824,26.0,1.212957798884986,0.06916678817319305,12.475951762206085,0.005544,24.398727,8.700641,0.601273,0.23114567775163505,,0.005544
2017-10-02 03:00:00,87.0,4.0,22.4,25.0,24.0,24.0,25.0,17.3,8.7,29.0,6.0,3000.0,20.0,20.0,7.0,20.0,5.0,34.0,0.0,0.0,56.0,940.0,910.0,60.0,0.0,0.0,0.0,0.0,1797.8756997950002,954.503799795,297.15,28.086306441838985,5.631561393210063,28.2053975278115,28.086306441838985,1.8260537980259717,1.2246353673059887,24.0,1.201194565897552,0.4784640704634048,13.54050931638288,0.035336,27.913694,14.368439,4.086306,1.3240117522371375,,0.035336
2017-10-02 04:00:00,87.0,4.0,22.4,25.0,24.0,23.0,25.0,17.3,8.9,29.0,7.0,3000.0,20.0,20.0,7.0,20.0,5.0,30.0,0.0,0.0,55.0,940.0,910.0,60.0,0.0,0.0,0.0,0.0,1797.8756997950002,974.1170997950001,297.15,28.086306441838985,6.299359427382285,28.2053975278115,28.086306441838985,1.8260537980259717,1.2246353673059887,24.0,1.201194565897552,0.46281034936342935,13.138883270633132,0.035224,26.913694,13.700641,4.086306,1.3240117522371375,,0.035224
2017-10-02 05:00:00,87.0,4.0,22.4,25.0,26.0,24.0,25.0,17.3,8.9,29.0,7.0,3000.0,20.0,20.0,7.0,20.0,5.0,29.0,0.0,0.0,57.0,940.0,910.0,60.0,0.0,0.0,0.0,0.0,1797.8756997950002,974.1170997950001,299.15,28.086306441838985,6.299359427382285,28.2053975278115,28.086306441838985,1.8260537980259717,1.2246353673059887,26.0,1.2126160278951907,0.24932669827212692,13.138883270633132,0.018976,28.913694,13.700641,2.086306,0.6759879614406883,,0.018976
2017-10-02 06:00:00,87.0,4.0,22.4,24.0,25.0,23.0,24.0,16.6,8.7,27.0,6.0,3000.0,20.0,20.0,7.0,20.0,5.0,26.0,0.0,0.0,53.0,940.0,910.0,60.0,0.0,0.0,0.0,0.0,1729.2291497950002,954.503799795,298.15,26.601272954132696,5.631561393210063,26.720010105694712,26.601272954132696,1.8291451012056246,1.2164159174841824,25.0,1.2072263584331562,0.1853449064876796,12.885131106575214,0.014384,26.398727,14.368439,1.601273,0.6155728476921364,,0.014384
2017-10-02 07:00:00,87.0,4.0,22.4,22.0,24.0,22.0,22.0,16.2,8.7,26.0,6.0,3000.0,20.0,20.0,7.0,19.0,4.0,30.0,0.0,0.0,51.0,940.0,910.0,60.0,6.0,0.0,1.0,0.0,1690.002549795,954.503799795,297.15,25.732686308573705,5.631561393210063,25.851179653133784,25.732686308573705,1.8309330052523274,1.211618064113603,24.0,1.201703597525925,0.19070260109147455,12.485619343136358,0.015274,25.267314,13.368439,1.732686,0.4641927707721242,,0.015274
2017-10-02 08:00:00,87.0,4.0,22.4,22.0,24.0,23.0,22.0,16.2,8.4,26.0,5.0,3000.0,20.0,20.0,7.0,18.0,5.0,40.0,0.0,0.0,51.0,940.0,910.0,60.0,0.0,0.0,0.0,0.0,1690.002549795,925.083849795,297.15,25.732686308573705,4.610211269363276,25.851179653133784,25.732686308573705,1.8309330052523274,1.211618064113603,24.0,1.201703597525925,0.20082874276867435,13.11815673496856,0.015309,25.267314,13.389789,1.732686,0.4641927707721242,,0.015309
2017-10-02 09:00:00,87.0,4.0,22.4,22.0,24.0,23.0,22.0,16.6,8.7,27.0,6.0,3000.0,20.0,20.0,7.0,18.0,5.0,39.0,0.0,0.0,54.0,940.0,910.0,60.0,0.0,0.0,0.0,0.0,1729.2291497950002,954.503799795,297.15,26.601272954132696,5.631561393210063,26.720010105694712,26.601272954132696,1.8291451012056246,1.2164159174841824,24.0,1.2015179856108724,0.2930285406103103,12.885131106575214,0.022742,27.398727,12.368439,2.601273,0.5653376850124988,,0.022742
2017-10-02 10:00:00,87.0,4.0,22.4,21.0,24.0,22.0,21.0,16.2,8.7,26.0,6.0,3000.0,20.0,20.0,7.0,18.0,5.0,38.0,0.0,0.0,53.0,940.0,910.0,17.0,0.0,0.0,0.0,0.0,1690.002549795,954.503799795,297.15,25.732686308573705,5.631561393210063,25.851179653133784,25.732686308573705,1.8309330052523274,1.211618064113603,24.0,1.201703597525925,0.19070260109147455,12.485619343136358,0.015274,27.267314,12.368439,1.732686,0.3661104681417564,,0.015274
2017-10-04 03:00:00,87.0,4.0,33.6,21.0,24.0,23.0,22.0,15.8,9.9,25.0,10.0,3000.0,20.0,20.0,6.0,20.0,4.0,27.0,0.0,0.0,45.0,860.0,660.0,53.0,5.0,0.0,1.0,0.0,1650.775949795,1072.183599795,297.15,24.84881762698842,9.494291351226025,24.967036600670497,24.84881762698842,1.832738256414381,1.2067424672369231,24.0,1.201889798494893,0.07245091432398588,9.648871083304824,0.007509,20.151182,10.505709,0.848818,0.22053993778452255,,0.007509
2017-10-05 01:00:00,87.0,4.0,33.6,19.0,25.0,25.0,24.0,17.0,11.1,28.0,13.0,3000.0,20.0,20.0,4.0,21.0,4.0,34.0,0.0,0.0,43.0,380.0,380.0,60.0,0.0,0.0,0.0,0.0,1768.455749795,1189.863399795,298.15,27.45517600473056,13.050117260841603,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,25.0,1.2070362283774319,0.1858452272032801,8.768887212790755,0.021194,15.544824,7.949883,2.455176,0.29037550473536694,,0.021194
2017-10-05 02:00:00,87.0,4.0,11.2,18.0,22.0,20.0,18.0,15.4,8.2,24.0,4.0,3000.0,20.0,20.0,4.0,17.0,4.0,26.0,0.0,0.0,49.0,380.0,380.0,60.0,0.0,0.0,0.0,0.0,1611.5493497950004,905.4705497949999,295.15,23.949028528735255,3.9156327252940173,24.066942269485423,23.949028528735255,1.8345623652559577,1.2017855308873702,22.0,1.1906930843085648,0.2114096253239539,12.713975319954718,0.016628,25.050971,13.084367,1.949029,0.32762139071710883,,0.016628
2017-10-05 03:00:00,87.0,4.0,11.2,18.0,22.0,20.0,18.0,15.4,8.4,24.0,5.0,3000.0,20.0,20.0,4.0,17.0,4.0,26.0,0.0,0.0,50.0,380.0,380.0,60.0,0.0,0.0,0.0,0.0,1611.5493497950004,925.083849795,295.15,23.949028528735255,4.610211269363276,24.066942269485423,23.949028528735255,1.8345623652559577,1.2017855308873702,22.0,1.1906930843085648,0.20370504992908123,12.27446210761823,0.016596,26.050971,12.389789,1.949029,0.32762139071710883,,0.016596
2017-10-05 04:00:00,87.0,4.0,11.2,18.0,23.0,21.0,19.0,15.8,8.4,25.0,5.0,3000.0,20.0,20.0,4.0,17.0,4.0,26.0,0.0,0.0,51.0,380.0,380.0,60.0,0.0,0.0,0.0,0.0,1650.775949795,925.083849795,296.15,24.84881762698842,4.610211269363276,24.967036600670497,24.84881762698842,1.832738256414381,1.2067424672369231,23.0,1.1961928548078113,0.20375729846988408,12.7062846485564,0.016036,26.151182,12.389789,1.848818,0.2699470332973324,,0.016036
2017-10-05 05:00:00,87.0,4.0,11.2,19.0,23.0,21.0,19.0,15.8,8.4,25.0,5.0,3000.0,20.0,20.0,4.0,17.0,4.0,26.0,0.0,0.0,51.0,380.0,380.0,60.0,0.0,0.0,0.0,0.0,1650.775949795,925.083849795,296.15,24.84881762698842,4.610211269363276,24.967036600670497,24.84881762698842,1.832738256414381,1.2067424672369231,23.0,1.1961928548078113,0.20375729846988408,12.7062846485564,0.016036,26.151182,12.389789,1.848818,0.31610115375609066,,0.016036
2017-10-05 06:00:00,87.0,4.0,11.2,19.0,23.0,21.0,19.0,15.8,8.4,25.0,5.0,3000.0,20.0,20.0,4.0,18.0,4.0,26.0,0.0,0.0,51.0,380.0,380.0,60.0,0.0,0.0,0.0,0.0,1650.775949795,925.083849795,296.15,24.84881762698842,4.610211269363276,24.967036600670497,24.84881762698842,1.832738256414381,1.2067424672369231,23.0,1.1961928548078113,0.20375729846988408,12.7062846485564,0.016036,26.151182,13.389789,1.848818,0.31610115375609066,,0.016036
2017-10-05 07:00:00,87.0,4.0,11.2,19.0,23.0,20.0,19.0,15.8,8.4,25.0,5.0,3000.0,20.0,20.0,4.0,18.0,4.0,26.0,0.0,0.0,52.0,380.0,380.0,17.0,0.0,1.0,0.0,0.0,1650.775949795,925.083849795,296.15,24.84881762698842,4.610211269363276,24.967036600670497,24.84881762698842,1.832738256414381,1.2067424672369231,23.0,1.1961928548078113,0.20375729846988408,12.7062846485564,0.016036,27.151182,13.389789,1.848818,0.31610115375609066,,0.016036
