Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INVCOnOffN,DefrostN,OU1PcMKS,OU1PeMKS,Tc(Rp),Te(Rp),SHdis,SHsuc,TLiq,TCondTPOut,SCLiq(Rp),ModifySC(Rp),RLI(Rp),CCDI
2020-11-24 17:00:00,788.0,19.0,7.1,11.0,1.0,10.0,38.0,25.0,7.4,42.0,1.0,260.0,0.0,22.0,8.0,11.0,19.0,12.0,59.0,1360.0,1180.0,2.0,0.0,0.0,2552.987749795,827.0173497950001,42.123610354308255,1.0182989954336676,16.87639,9.981701,38.0,42.123610354308255,4.12361,0.13249137722318238,0.8996818,
2020-11-25 09:00:00,788.0,19.0,7.1,13.0,4.0,10.0,21.0,26.8,7.7,45.0,2.0,1660.0,0.0,22.0,8.0,11.0,19.0,28.0,50.0,1360.0,1180.0,54.0,2.0,0.0,2729.507449795,856.4372997950001,44.937479651873446,2.128160033334666,5.06252,8.87184,21.0,44.937479651873446,23.93748,0.7495106145170047,0.4408348,
2020-11-25 10:00:00,788.0,19.0,7.1,13.0,11.0,13.0,25.0,27.4,9.9,46.0,10.0,40.0,300.0,22.0,7.0,11.0,20.0,12.0,67.0,940.0,910.0,56.0,1.0,0.0,2788.347349795,1072.183599795,45.84443855943209,9.494291351226025,21.155561,1.505709,25.0,45.84443855943209,20.844439,0.6346413552565966,0.4265652,
2020-11-25 14:00:00,788.0,19.0,7.1,14.0,12.0,14.0,33.0,26.8,10.3,45.0,11.0,780.0,0.0,22.0,7.0,14.0,18.0,12.0,56.0,940.0,910.0,40.0,0.0,0.0,2729.507449795,1111.4101997950002,44.937479651873446,10.710802812920974,11.06252,3.289197,33.0,44.937479651873446,11.93748,0.3858581931795183,0.6512229,
2020-11-26 10:00:00,788.0,19.0,7.1,12.0,5.0,-4.0,50.0,31.6,5.5,52.0,-7.0,0.0,140.0,22.0,1.0,-4.0,26.0,12.0,75.0,380.0,0.0,56.0,1.0,0.0,3200.2266497950004,640.690999795,51.810629927179434,-6.80612020230825,23.18937,2.80612,50.0,51.810629927179434,1.81063,0.04548106883292118,0.9691107,
2020-11-26 12:00:00,788.0,19.0,7.1,12.0,4.0,4.0,19.0,28.6,7.4,48.0,1.0,40.0,260.0,22.0,8.0,2.0,22.0,12.0,64.0,1360.0,1180.0,54.0,1.0,0.0,2906.0271497950002,827.0173497950001,47.61508484535182,1.0182989954336676,16.384915,0.981701,19.0,47.61508484535182,28.615085,0.8034540735829414,0.3859,
2020-11-26 13:00:00,788.0,19.0,7.1,12.0,0.0,11.0,41.0,26.8,7.2,45.0,0.0,260.0,0.0,22.0,8.0,12.0,20.0,12.0,66.0,1360.0,1180.0,53.0,1.0,0.0,2729.507449795,807.4040497950001,44.937479651873446,0.2617237001121566,21.06252,11.738276,41.0,44.937479651873446,3.93748,0.11954405867165493,0.9118654,
2020-11-26 14:00:00,788.0,19.0,7.1,12.0,-5.0,12.0,45.0,28.0,5.7,47.0,-6.0,140.0,0.0,22.0,8.0,12.0,22.0,12.0,67.0,1360.0,1180.0,14.0,0.0,0.0,2847.1872497950003,660.3042997950001,46.73680772378418,-5.906966194072766,20.263192,17.906966,45.0,46.73680772378418,1.736808,0.04999906766938785,0.9670083,
2020-11-26 16:00:00,788.0,19.0,7.1,12.0,6.0,28.0,47.0,31.6,7.0,52.0,-1.0,0.0,140.0,22.0,1.0,15.0,25.0,12.0,69.0,380.0,0.0,50.0,3.0,1.0,3200.2266497950004,787.790749795,51.810629927179434,-0.5088612562674939,17.18937,15.508861,47.0,51.810629927179434,4.81063,0.1208378267010464,0.9080528,
2020-11-26 17:00:00,788.0,19.0,7.1,12.0,7.0,12.0,38.0,29.2,8.7,49.0,6.0,560.0,0.0,22.0,7.0,12.0,22.0,12.0,62.0,940.0,910.0,2.0,0.0,0.0,2964.867049795,954.503799795,48.47973917390766,5.631561393210063,13.520261,6.368439,38.0,48.47973917390766,10.479739,0.28727560112314876,0.7554216,
2020-11-27 14:00:00,788.0,19.0,12.5,11.0,-1.0,10.0,32.0,25.0,6.5,42.0,-3.0,180.0,0.0,22.0,8.0,12.0,19.0,12.0,59.0,1360.0,1180.0,41.0,4.0,0.0,2552.987749795,738.7574997950001,42.123610354308255,-2.5008259471920837,16.87639,14.500826,32.0,42.123610354308255,10.12361,0.3252710686438294,0.7731375,
2020-11-27 15:00:00,788.0,19.0,12.5,11.0,2.0,11.0,39.0,25.6,7.7,43.0,2.0,220.0,0.0,22.0,8.0,11.0,19.0,12.0,68.0,1360.0,1180.0,56.0,1.0,0.0,2611.827649795,856.4372997950001,43.07764542076404,2.128160033334666,24.922355,8.87184,39.0,43.07764542076404,4.077645,0.1271179647543743,0.9004225,
2020-11-27 16:00:00,788.0,19.0,7.1,11.0,8.0,11.0,38.0,27.4,8.9,46.0,7.0,400.0,0.0,22.0,7.0,11.0,20.0,12.0,57.0,1140.0,1110.0,42.0,4.0,0.0,2788.347349795,974.1170997950001,45.84443855943209,6.299359427382285,11.155561,4.700641,38.0,45.84443855943209,7.844439,0.2251274327930469,0.801633,
2020-11-28 13:00:00,788.0,19.0,12.5,12.0,2.0,3.0,45.0,27.4,7.9,46.0,3.0,160.0,120.0,22.0,1.0,2.0,21.0,12.0,74.0,380.0,0.0,55.0,1.0,0.0,2788.347349795,876.050599795,45.84443855943209,2.852183332954155,28.155561,0.0,45.0,45.84443855943209,0.844439,0.02495059856044395,0.9803584,
2020-11-28 14:00:00,788.0,19.0,12.5,11.0,3.0,10.0,35.0,25.6,7.9,43.0,3.0,520.0,0.0,22.0,8.0,11.0,19.0,12.0,57.0,1360.0,1180.0,30.0,1.0,0.0,2611.827649795,876.050599795,43.07764542076404,2.852183332954155,13.922355,8.147817,35.0,43.07764542076404,8.077645,0.25181539648702816,0.7991907,
2020-11-30 09:00:00,788.0,19.0,7.1,9.0,6.0,10.0,45.0,29.2,8.4,49.0,5.0,240.0,0.0,22.0,8.0,10.0,23.0,12.0,65.0,1360.0,1180.0,60.0,0.0,0.0,2964.867049795,925.083849795,48.47973917390766,4.610211269363276,16.520261,5.389789,45.0,48.47973917390766,3.479739,0.08813986801361078,0.9206798,
2020-11-30 10:00:00,788.0,19.0,7.1,11.0,10.0,24.0,45.0,28.6,9.9,48.0,10.0,300.0,100.0,22.0,7.0,10.0,21.0,12.0,68.0,940.0,910.0,53.0,3.0,1.0,2906.0271497950002,1072.183599795,47.61508484535182,9.494291351226025,20.384915,0.505709,45.0,47.61508484535182,2.615085,0.07142097337873513,0.9314,
2020-11-30 17:00:00,788.0,19.0,37.5,11.0,7.0,9.0,30.0,23.8,8.4,40.0,5.0,520.0,0.0,22.0,7.0,9.0,17.0,26.0,59.0,1140.0,1110.0,2.0,0.0,0.0,2435.3079497950002,925.083849795,40.164114470573566,4.610211269363276,18.835886,4.389789,30.0,40.164114470573566,10.164114,0.3485144049292337,0.714121,
2021-01-22 17:00:00,788.0,19.0,12.5,10.0,0.0,11.0,42.0,26.2,7.0,44.0,-1.0,160.0,0.0,22.0,8.0,11.0,20.0,12.0,61.0,1360.0,1180.0,8.0,1.0,0.0,2670.667549795,787.790749795,44.01540253572364,-0.5088612562674939,16.984597,11.508861,42.0,44.01540253572364,2.015403,0.059249717767807825,0.9547347,
2021-01-22 18:00:00,788.0,19.0,12.5,10.0,6.0,9.0,36.0,26.2,8.4,44.0,5.0,340.0,0.0,22.0,8.0,9.0,19.0,17.0,58.0,1360.0,1180.0,60.0,0.0,0.0,2670.667549795,925.083849795,44.01540253572364,4.610211269363276,13.984597,4.389789,36.0,44.01540253572364,8.015403,0.23564039824553207,0.7965902,
2021-01-22 19:00:00,788.0,19.0,12.5,9.0,-1.0,9.0,39.0,25.0,7.0,42.0,-1.0,180.0,0.0,22.0,8.0,10.0,19.0,12.0,60.0,1360.0,1180.0,60.0,0.0,0.0,2552.987749795,787.790749795,42.123610354308255,-0.5088612562674939,17.87639,10.508861,39.0,42.123610354308255,3.12361,0.09430161647803965,0.9267317,
2021-01-22 20:00:00,788.0,19.0,12.5,9.0,9.0,11.0,42.0,26.2,9.2,44.0,8.0,280.0,0.0,22.0,7.0,10.0,19.0,12.0,64.0,1140.0,1110.0,57.0,1.0,0.0,2670.667549795,1003.5370497949999,44.01540253572364,7.2823232153630215,19.984597,2.717677,42.0,44.01540253572364,2.015403,0.05755761333726873,0.9451339,
2021-01-22 21:00:00,788.0,19.0,12.5,9.0,6.0,10.0,41.0,25.6,8.4,43.0,5.0,240.0,0.0,22.0,8.0,10.0,18.0,12.0,54.0,1360.0,1180.0,58.0,2.0,1.0,2611.827649795,925.083849795,43.07764542076404,4.610211269363276,10.922355,5.389789,41.0,43.07764542076404,2.077645,0.060967974000165466,0.9459895,
2021-01-22 22:00:00,788.0,19.0,12.5,9.0,6.0,10.0,44.0,28.6,8.4,48.0,5.0,220.0,0.0,22.0,8.0,10.0,21.0,12.0,65.0,1360.0,1180.0,60.0,0.0,0.0,2906.0271497950002,925.083849795,47.61508484535182,4.610211269363276,17.384915,5.389789,44.0,47.61508484535182,3.615085,0.09361846580107037,0.9159378,
2021-01-22 23:00:00,788.0,19.0,12.5,9.0,5.0,9.0,43.0,28.0,8.2,47.0,4.0,240.0,0.0,22.0,8.0,9.0,21.0,12.0,62.0,1360.0,1180.0,60.0,0.0,0.0,2847.1872497950003,905.4705497949999,46.73680772378418,3.9156327252940173,15.263192,5.084367,43.0,46.73680772378418,3.736808,0.09902289635497762,0.9127346,
2021-01-23 00:00:00,788.0,19.0,12.5,9.0,6.0,9.0,41.0,27.4,8.4,46.0,5.0,260.0,0.0,22.0,8.0,9.0,20.0,12.0,56.0,1360.0,1180.0,43.0,2.0,1.0,2788.347349795,925.083849795,45.84443855943209,4.610211269363276,10.155561,4.389789,41.0,45.84443855943209,4.844439,0.1314835885526022,0.8825141,
2021-01-23 11:00:00,788.0,19.0,12.5,8.0,3.0,6.0,29.0,26.2,7.2,44.0,0.0,760.0,0.0,22.0,8.0,6.0,19.0,38.0,51.0,1360.0,1180.0,44.0,1.0,0.0,2670.667549795,807.4040497950001,44.01540253572364,0.2617237001121566,6.984597,5.738276,29.0,44.01540253572364,15.015403,0.4169161509469799,0.6568197,
2021-01-23 13:00:00,788.0,19.0,12.5,8.0,6.0,9.0,44.0,28.6,8.7,48.0,6.0,220.0,0.0,22.0,8.0,9.0,21.0,12.0,67.0,1360.0,1180.0,24.0,0.0,0.0,2906.0271497950002,954.503799795,47.61508484535182,5.631561393210063,19.384915,3.368439,44.0,47.61508484535182,3.615085,0.09125526334507324,0.9138928,
2021-01-25 08:00:00,788.0,19.0,7.1,10.0,7.0,9.0,42.0,27.4,8.9,46.0,7.0,200.0,0.0,22.0,7.0,10.0,20.0,12.0,54.0,1140.0,1110.0,28.0,0.0,0.0,2788.347349795,974.1170997950001,45.84443855943209,6.299359427382285,8.155561,3.700641,42.0,45.84443855943209,3.844439,0.10725343050430834,0.9027834,
2021-01-25 10:00:00,788.0,19.0,12.5,14.0,9.0,14.0,39.0,25.6,9.2,43.0,8.0,280.0,0.0,22.0,7.0,14.0,18.0,12.0,60.0,1140.0,1110.0,60.0,0.0,0.0,2611.827649795,1003.5370497949999,43.07764542076404,7.2823232153630215,16.922355,6.717677,39.0,43.07764542076404,4.077645,0.14023298451422056,0.8860844,
2021-01-25 11:00:00,788.0,19.0,19.6,15.0,10.0,15.0,45.0,28.6,9.2,48.0,8.0,160.0,0.0,22.0,7.0,12.0,21.0,12.0,64.0,940.0,910.0,57.0,1.0,0.0,2906.0271497950002,1003.5370497949999,47.61508484535182,7.2823232153630215,16.384915,4.717677,45.0,47.61508484535182,2.615085,0.08018022986601835,0.9351623,
2021-01-25 12:00:00,788.0,19.0,7.1,15.0,2.0,7.0,47.0,29.2,6.5,49.0,-3.0,0.0,140.0,22.0,1.0,10.0,24.0,12.0,70.0,380.0,0.0,54.0,2.0,0.0,2964.867049795,738.7574997950001,48.47973917390766,-2.5008259471920837,21.520261,12.500826,47.0,48.47973917390766,1.479739,0.04419804444454067,0.9709744,
2021-01-25 13:00:00,788.0,19.0,19.6,14.0,11.0,15.0,45.0,30.0,10.3,50.0,11.0,260.0,0.0,22.0,7.0,15.0,22.0,12.0,68.0,940.0,910.0,60.0,0.0,0.0,3043.320249795,1111.4101997950002,49.61218254332624,10.710802812920974,18.387817,4.289197,45.0,49.61218254332624,4.612183,0.12951138263959977,0.8814391,
2021-01-25 14:00:00,788.0,19.0,19.6,14.0,11.0,14.0,39.0,25.6,9.9,43.0,10.0,280.0,0.0,22.0,7.0,14.0,17.0,12.0,60.0,940.0,910.0,33.0,2.0,0.0,2611.827649795,1072.183599795,43.07764542076404,9.494291351226025,16.922355,4.505709,39.0,43.07764542076404,4.077645,0.14023298451422056,0.8785814,
2021-01-25 16:00:00,788.0,19.0,12.5,15.0,1.0,24.0,21.0,16.2,5.5,26.0,-7.0,1160.0,0.0,22.0,8.0,10.0,12.0,15.0,65.0,1360.0,1180.0,53.0,0.0,0.0,1690.002549795,640.690999795,25.732686308573705,-6.80612020230825,39.267314,16.80612,21.0,25.732686308573705,4.732686,0.4409600601313894,0.8545526,
2021-01-25 20:00:00,788.0,19.0,12.5,12.0,5.0,11.0,43.0,27.4,8.2,46.0,4.0,200.0,0.0,22.0,7.0,11.0,20.0,12.0,64.0,1140.0,1110.0,28.0,0.0,0.0,2788.347349795,905.4705497949999,45.84443855943209,3.9156327252940173,18.155561,7.084367,43.0,45.84443855943209,2.844439,0.08404450246692849,0.9321603,
2021-01-26 10:00:00,788.0,19.0,12.5,8.0,4.0,9.0,41.0,26.2,7.9,44.0,3.0,220.0,0.0,22.0,8.0,9.0,19.0,12.0,59.0,1360.0,1180.0,53.0,1.0,0.0,2670.667549795,876.050599795,44.01540253572364,2.852183332954155,14.984597,6.147817,41.0,44.01540253572364,3.015403,0.0837253726932255,0.9267452,
2021-01-26 14:00:00,788.0,19.0,7.1,8.0,-3.0,6.0,37.0,26.2,6.7,44.0,-2.0,160.0,0.0,22.0,8.0,6.0,20.0,12.0,62.0,1360.0,1180.0,47.0,1.0,0.0,2670.667549795,758.3707997950002,44.01540253572364,-1.6923850735155952,17.984597,7.692385,37.0,44.01540253572364,7.015403,0.19478896544447696,0.8465163,
2021-01-26 17:00:00,788.0,19.0,7.1,8.0,-1.0,10.0,36.0,25.0,6.7,42.0,-2.0,240.0,0.0,22.0,8.0,7.0,19.0,15.0,68.0,1360.0,1180.0,5.0,0.0,0.0,2552.987749795,758.3707997950002,42.123610354308255,-1.6923850735155952,25.87639,8.692385,36.0,42.123610354308255,6.12361,0.17945375464137744,0.8602426,
2021-01-27 09:00:00,788.0,19.0,19.6,7.0,4.0,8.0,38.0,25.0,8.2,42.0,4.0,240.0,0.0,22.0,8.0,8.0,18.0,12.0,62.0,1360.0,1180.0,60.0,0.0,0.0,2552.987749795,905.4705497949999,42.123610354308255,3.9156327252940173,19.87639,4.084367,38.0,42.123610354308255,4.12361,0.11740279425728793,0.8920746,
2021-01-27 10:00:00,788.0,19.0,12.5,9.0,6.0,10.0,44.0,29.2,8.7,49.0,6.0,240.0,0.0,22.0,8.0,9.0,22.0,12.0,69.0,1360.0,1180.0,59.0,1.0,1.0,2964.867049795,954.503799795,48.47973917390766,5.631561393210063,20.520261,3.368439,44.0,48.47973917390766,4.479739,0.11346931600198312,0.8954509,
2021-01-27 11:00:00,788.0,19.0,12.5,9.0,5.0,9.0,39.0,25.6,8.4,43.0,5.0,260.0,0.0,22.0,8.0,9.0,18.0,14.0,57.0,1360.0,1180.0,58.0,0.0,0.0,2611.827649795,925.083849795,43.07764542076404,4.610211269363276,13.922355,4.389789,39.0,43.07764542076404,4.077645,0.11965747485345415,0.8939975,
2021-01-27 13:00:00,788.0,19.0,12.5,9.0,5.0,9.0,39.0,25.0,8.2,42.0,4.0,220.0,0.0,22.0,8.0,9.0,18.0,12.0,56.0,1360.0,1180.0,60.0,0.0,0.0,2552.987749795,905.4705497949999,42.123610354308255,3.9156327252940173,13.87639,5.084367,39.0,42.123610354308255,3.12361,0.09430161647803965,0.9182472,
2021-01-27 14:00:00,788.0,19.0,12.5,11.0,8.0,12.0,45.0,30.8,8.9,51.0,7.0,240.0,0.0,22.0,7.0,12.0,23.0,12.0,70.0,1140.0,1110.0,60.0,0.0,0.0,3121.773449795,974.1170997950001,50.722175177598615,6.299359427382285,19.277825,5.700641,45.0,50.722175177598615,5.722175,0.1440549258547913,0.8711884,
2021-01-27 15:00:00,788.0,19.0,12.5,11.0,9.0,11.0,42.0,27.4,9.2,46.0,8.0,240.0,0.0,22.0,7.0,11.0,19.0,12.0,66.0,1140.0,1110.0,60.0,0.0,0.0,2788.347349795,1003.5370497949999,45.84443855943209,7.2823232153630215,20.155561,3.717677,42.0,45.84443855943209,3.844439,0.11033149503737213,0.9003053,
2021-01-27 16:00:00,788.0,19.0,12.5,10.0,6.0,10.0,37.0,26.8,8.4,45.0,5.0,360.0,0.0,22.0,8.0,10.0,19.0,12.0,56.0,1360.0,1180.0,60.0,0.0,0.0,2729.507449795,925.083849795,44.937479651873446,4.610211269363276,11.06252,5.389789,37.0,44.937479651873446,7.93748,0.22719097310656666,0.8031734,
2021-01-27 17:00:00,788.0,19.0,12.5,10.0,6.0,9.0,38.0,25.0,8.4,42.0,5.0,260.0,0.0,22.0,8.0,10.0,18.0,13.0,55.0,1360.0,1180.0,16.0,2.0,1.0,2552.987749795,925.083849795,42.123610354308255,4.610211269363276,12.87639,5.389789,38.0,42.123610354308255,4.12361,0.1283669536057289,0.8900763,
2021-01-28 08:00:00,788.0,19.0,7.1,7.0,4.0,7.0,44.0,28.0,8.2,47.0,4.0,180.0,0.0,22.0,8.0,7.0,21.0,12.0,57.0,1360.0,1180.0,52.0,1.0,0.0,2847.1872497950003,905.4705497949999,46.73680772378418,3.9156327252940173,10.263192,3.084367,44.0,46.73680772378418,2.736808,0.0688733734985436,0.9360875,
2021-01-28 09:00:00,788.0,19.0,7.1,8.0,6.0,8.0,14.0,28.6,8.7,48.0,6.0,80.0,480.0,22.0,7.0,6.0,22.0,12.0,65.0,1140.0,1110.0,60.0,0.0,0.0,2906.0271497950002,954.503799795,47.61508484535182,5.631561393210063,17.384915,0.368439,14.0,47.61508484535182,33.615085,0.8485425471439872,0.1993267,
2021-01-28 10:00:00,788.0,19.0,19.6,9.0,6.0,8.0,35.0,24.4,8.7,41.0,6.0,340.0,0.0,22.0,8.0,8.0,17.0,15.0,57.0,1360.0,1180.0,60.0,0.0,0.0,2494.1478497949997,954.503799795,41.15266006868552,5.631561393210063,15.84734,2.368439,35.0,41.15266006868552,6.15266,0.19135772862514314,0.8267886,
2021-01-28 11:00:00,788.0,19.0,19.6,9.0,6.0,9.0,38.0,24.4,8.4,41.0,5.0,260.0,0.0,22.0,8.0,9.0,17.0,13.0,59.0,1360.0,1180.0,50.0,0.0,0.0,2494.1478497949997,925.083849795,41.15266006868552,4.610211269363276,17.84734,4.389789,38.0,41.15266006868552,3.15266,0.09805285140530173,0.9137261,
2021-01-28 13:00:00,788.0,19.0,12.5,10.0,7.0,10.0,38.0,24.4,8.9,41.0,7.0,240.0,0.0,22.0,8.0,10.0,17.0,12.0,53.0,1360.0,1180.0,60.0,0.0,0.0,2494.1478497949997,974.1170997950001,41.15266006868552,6.299359427382285,11.84734,3.700641,38.0,41.15266006868552,3.15266,0.10120034671353911,0.9095449,
2021-01-28 14:00:00,788.0,19.0,12.5,10.0,7.0,10.0,39.0,25.6,8.9,43.0,7.0,240.0,0.0,22.0,7.0,10.0,18.0,12.0,61.0,1140.0,1110.0,60.0,0.0,0.0,2611.827649795,974.1170997950001,43.07764542076404,6.299359427382285,17.922355,3.700641,39.0,43.07764542076404,4.077645,0.12327494741933216,0.889129,
2021-01-28 15:00:00,788.0,19.0,12.5,10.0,8.0,10.0,41.0,26.8,8.9,45.0,7.0,240.0,0.0,22.0,7.0,10.0,19.0,12.0,64.0,1140.0,1110.0,60.0,0.0,0.0,2729.507449795,974.1170997950001,44.937479651873446,6.299359427382285,19.06252,3.700641,41.0,44.937479651873446,3.93748,0.11270074542394364,0.8980934,
2021-01-28 16:00:00,788.0,19.0,12.5,9.0,7.0,10.0,40.0,26.2,8.7,44.0,6.0,240.0,0.0,22.0,7.0,10.0,18.0,12.0,64.0,1140.0,1110.0,58.0,2.0,1.0,2670.667549795,954.503799795,44.01540253572364,5.631561393210063,19.984597,4.368439,40.0,44.01540253572364,4.015403,0.11467533454465874,0.8953882,
2021-01-28 17:00:00,788.0,19.0,12.5,8.0,5.0,8.0,38.0,24.4,8.4,41.0,5.0,220.0,0.0,22.0,8.0,8.0,17.0,12.0,59.0,1360.0,1180.0,3.0,0.0,0.0,2494.1478497949997,925.083849795,41.15266006868552,4.610211269363276,17.84734,3.389789,38.0,41.15266006868552,3.15266,0.09509523499677958,0.9137261,
2021-01-28 19:00:00,788.0,19.0,12.5,6.0,3.0,7.0,39.0,26.8,7.9,45.0,3.0,260.0,0.0,22.0,8.0,7.0,20.0,14.0,64.0,1360.0,1180.0,60.0,0.0,0.0,2729.507449795,876.050599795,44.937479651873446,2.852183332954155,19.06252,4.147817,39.0,44.937479651873446,5.93748,0.1524875275206551,0.858918,
2021-01-28 20:00:00,788.0,19.0,12.5,5.0,4.0,15.0,36.0,26.2,8.2,44.0,4.0,220.0,100.0,22.0,8.0,8.0,19.0,12.0,70.0,1360.0,1180.0,60.0,0.0,0.0,2670.667549795,905.4705497949999,44.01540253572364,3.9156327252940173,25.984597,4.084367,36.0,44.01540253572364,8.015403,0.20544201723052485,0.8001135,
2021-01-28 21:00:00,788.0,19.0,12.5,4.0,0.0,5.0,38.0,25.0,7.2,42.0,0.0,220.0,0.0,22.0,8.0,5.0,18.0,13.0,62.0,1360.0,1180.0,60.0,0.0,0.0,2552.987749795,807.4040497950001,42.123610354308255,0.2617237001121566,19.87639,4.738276,38.0,42.123610354308255,4.12361,0.108164204850394,0.9014949,
2021-01-28 22:00:00,788.0,19.0,12.5,4.0,1.0,5.0,39.0,25.6,7.2,43.0,0.0,180.0,0.0,22.0,8.0,4.0,19.0,13.0,63.0,1360.0,1180.0,22.0,0.0,0.0,2611.827649795,807.4040497950001,43.07764542076404,0.2617237001121566,19.922355,3.738276,39.0,43.07764542076404,4.077645,0.10434725419339952,0.9047633,
2021-01-29 05:00:00,788.0,19.0,12.5,2.0,0.0,3.0,40.0,25.6,7.2,43.0,0.0,260.0,0.0,22.0,8.0,3.0,19.0,15.0,62.0,1360.0,1180.0,58.0,2.0,1.0,2611.827649795,807.4040497950001,43.07764542076404,0.2617237001121566,18.922355,2.738276,40.0,43.07764542076404,3.077645,0.07492262442200018,0.9281191,
2021-01-29 06:00:00,788.0,19.0,12.5,2.0,0.0,3.0,38.0,25.6,7.2,43.0,0.0,220.0,0.0,22.0,8.0,2.0,19.0,13.0,63.0,1360.0,1180.0,60.0,0.0,0.0,2611.827649795,807.4040497950001,43.07764542076404,0.2617237001121566,19.922355,1.738276,38.0,43.07764542076404,5.077645,0.12361090680804548,0.8814075,
