Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1INV2Cur,OU1INV2rps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INV2Copt,OU1INVCOnOffN,OU1INV2COnOffN,OU1PcMKS,OU1PeMKS,Tc(Rp),Te(Rp),SHdis,SHsuc,TLiq,TCondTPOut,SCLiq(Rp),ModifySC(Rp),RLI(Rp),CCDI
2019-11-20 06:00:00,477.0,19.0,28.0,0.0,16.0,34.0,16.0,11.0,22.1,9.9,37.0,10.0,1240.0,0.0,20.0,7.0,15.0,6.0,52.0,0.0,0.0,53.0,940.0,910.0,60.0,0.0,0.0,0.0,2268.5948997950004,1072.183599795,37.26111536149989,9.494291351226025,15.738885,5.505709,11.0,37.26111536149989,26.261115,1.2351710883218396,0.0542269,
2019-11-20 07:00:00,477.0,19.0,14.0,1.0,15.0,33.0,15.0,10.0,25.0,9.5,42.0,9.0,1220.0,0.0,20.0,7.0,14.0,7.0,43.0,0.0,0.0,65.0,940.0,910.0,42.0,9.0,1.0,2.0,2552.987749795,1032.956999795,42.123610354308255,8.243829250455633,22.87639,5.756171,10.0,42.123610354308255,32.12361,1.1843412281911636,0.0518354,
2019-11-20 08:00:00,477.0,19.0,14.0,0.0,16.0,29.0,17.0,15.0,22.7,11.9,38.0,15.0,0.0,0.0,20.0,0.0,16.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,26.0,0.0,2.0,0.0,2327.434799795,1268.316599795,38.30363455847197,15.27624789732863,0.0,0.723752,15.0,38.30363455847197,23.303635,1.044835761584346,0.0,
2019-11-20 09:00:00,477.0,19.0,14.0,0.0,13.0,33.0,14.0,9.0,23.2,9.5,39.0,9.0,980.0,0.0,20.0,7.0,12.0,7.0,39.0,0.0,0.0,55.0,940.0,910.0,46.0,0.0,1.0,0.0,2376.468049795,1032.956999795,39.15724672182836,8.243829250455633,15.842753,3.756171,9.0,39.15724672182836,30.157247,1.152921304016054,0.0244609,
2019-11-20 10:00:00,477.0,19.0,28.0,0.0,12.0,33.0,13.0,9.0,22.7,9.5,38.0,9.0,600.0,0.0,20.0,7.0,12.0,7.0,34.0,0.0,0.0,58.0,940.0,910.0,60.0,0.0,0.0,0.0,2327.434799795,1032.956999795,38.30363455847197,8.243829250455633,19.696365,3.756171,9.0,38.30363455847197,29.303635,1.1140526962104473,0.0251555,
2019-11-20 11:00:00,477.0,19.0,28.0,1.0,12.0,34.0,13.0,9.0,22.7,9.2,38.0,8.0,520.0,0.0,20.0,7.0,10.0,7.0,34.0,0.0,0.0,57.0,940.0,910.0,60.0,7.0,0.0,2.0,2327.434799795,1003.5370497949999,38.30363455847197,7.2823232153630215,18.696365,2.717677,9.0,38.30363455847197,29.303635,1.1140526962104473,0.0553709,
2019-11-20 12:00:00,477.0,19.0,14.0,0.0,12.0,24.0,11.0,7.0,23.2,8.7,39.0,6.0,2560.0,0.0,20.0,7.0,11.0,7.0,60.0,0.0,0.0,54.0,940.0,910.0,60.0,0.0,0.0,0.0,2376.468049795,954.503799795,39.15724672182836,5.631561393210063,14.842753,5.368439,7.0,39.15724672182836,32.157247,1.1841129304964761,0.0408176,
2019-11-20 13:00:00,477.0,19.0,28.0,0.0,12.0,35.0,13.0,9.0,22.7,9.2,38.0,8.0,600.0,0.0,20.0,7.0,11.0,7.0,34.0,0.0,0.0,57.0,940.0,910.0,60.0,0.0,0.0,0.0,2327.434799795,1003.5370497949999,38.30363455847197,7.2823232153630215,18.696365,3.717677,9.0,38.30363455847197,29.303635,1.1140526962104473,0.0553709,
2019-11-20 14:00:00,477.0,19.0,28.0,0.0,12.0,35.0,12.0,8.0,23.2,8.9,39.0,7.0,560.0,0.0,20.0,7.0,11.0,7.0,34.0,0.0,0.0,58.0,940.0,910.0,60.0,0.0,0.0,0.0,2376.468049795,974.1170997950001,39.15724672182836,6.299359427382285,18.842753,4.700641,8.0,39.15724672182836,31.157247,1.1472903464457809,0.0517575,
2019-11-20 15:00:00,477.0,19.0,28.0,1.0,12.0,36.0,13.0,8.0,25.0,9.2,42.0,8.0,680.0,0.0,20.0,7.0,10.0,7.0,40.0,0.0,0.0,62.0,940.0,910.0,60.0,7.0,0.0,2.0,2552.987749795,1003.5370497949999,42.123610354308255,7.2823232153630215,19.87639,2.717677,8.0,42.123610354308255,34.12361,1.132786196562912,0.0205985,
