Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INVCOnOffN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2020-06-27 09:00:00,834.0,4.0,10.7,0.0,30.0,29.0,29.0,27.0,17.3,8.4,29.0,5.0,0.0,0.0,18.0,0.0,27.0,0.0,0.0,42.0,0.0,0.0,36.0,2.0,1797.8756997950002,925.083849795,302.15,28.086306441838985,4.610211269363276,28.2053975278115,28.086306441838985,1.8260537980259717,1.2246353673059887,29.0,1.829990541464791,-14.487930243216821,14.154768105082473,0.0,13.913694,22.389789,-0.913694,0.0,,0.0
2020-06-27 11:00:00,834.0,4.0,10.7,0.0,28.0,27.0,28.0,26.0,16.6,8.7,27.0,6.0,0.0,0.0,18.0,0.0,28.0,0.0,0.0,44.0,0.0,0.0,34.0,2.0,1729.2291497950002,954.503799795,300.15,26.601272954132696,5.631561393210063,26.720010105694712,26.601272954132696,1.8291451012056246,1.2164159174841824,27.0,1.8305204243944222,-13.000024416117407,12.885131106575214,0.0,17.398727,22.368439,-0.398727,0.0,,0.0
2020-06-27 12:00:00,834.0,4.0,7.1,0.0,27.0,34.0,32.0,11.0,20.9,8.7,35.0,6.0,3000.0,20.0,18.0,3.0,21.0,14.0,12.0,67.0,570.0,0.0,31.0,1.0,2150.915099795,954.503799795,307.15,35.11309738715238,5.631561393210063,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,34.0,1.2572587180913344,0.1918865939136935,16.1530089059811,0.011879,31.886903,15.368439,1.113097,0.1371975395935296,,0.011879
2020-06-27 13:00:00,834.0,4.0,7.1,0.0,29.0,28.0,29.0,27.0,17.0,8.4,28.0,5.0,0.0,0.0,18.0,0.0,28.0,0.0,0.0,48.0,0.0,0.0,29.0,2.0,1768.455749795,925.083849795,301.15,27.45517600473056,4.610211269363276,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,28.0,1.8294791229927092,-14.06321663572669,13.88544218245103,0.0,20.544824,23.389789,-0.544824,0.0,,0.0
2020-06-27 14:00:00,834.0,4.0,7.1,0.0,27.0,34.0,32.0,12.0,20.9,8.4,35.0,5.0,3000.0,20.0,18.0,3.0,21.0,14.0,12.0,66.0,570.0,0.0,35.0,1.0,2150.915099795,925.083849795,307.15,35.11309738715238,4.610211269363276,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,34.0,1.2572587180913344,0.19866216807119047,16.711477516150264,0.011888,30.886903,16.389789,1.113097,0.1371975395935296,,0.011888
2020-06-27 15:00:00,834.0,4.0,7.1,0.0,29.0,29.0,30.0,27.0,17.3,8.4,29.0,5.0,0.0,0.0,18.0,0.0,28.0,0.0,0.0,54.0,0.0,0.0,25.0,2.0,1797.8756997950002,925.083849795,302.15,28.086306441838985,4.610211269363276,28.2053975278115,28.086306441838985,1.8260537980259717,1.2246353673059887,29.0,1.829990541464791,-14.487930243216821,14.154768105082473,0.0,25.913694,23.389789,-0.913694,0.0,,0.0
2020-06-27 16:00:00,834.0,4.0,7.1,0.0,27.0,33.0,31.0,14.0,20.9,8.7,35.0,6.0,3000.0,20.0,18.0,3.0,21.0,14.0,13.0,65.0,570.0,0.0,40.0,1.0,2150.915099795,954.503799795,306.15,35.11309738715238,5.631561393210063,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,33.0,1.2513449983707323,0.35666703249786863,16.1530089059811,0.022081,29.886903,15.368439,2.113097,0.2604550271202497,,0.022081
2020-06-27 17:00:00,834.0,4.0,7.1,0.0,27.0,31.0,31.0,31.0,17.9,7.2,30.0,0.0,0.0,0.0,18.0,0.0,23.0,0.0,0.0,64.0,0.0,0.0,22.0,1.0,1856.715599795,807.4040497950001,304.15,29.32562674788005,0.2617237001121566,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,31.0,1.831169475698546,-17.93039971207173,17.238972748980597,0.0,34.674373,22.738276,-1.674373,-0.7199663495125741,,0.0
2020-06-27 18:00:00,834.0,4.0,7.1,0.0,28.0,27.0,28.0,26.0,16.6,8.4,27.0,5.0,0.0,0.0,18.0,0.0,27.0,0.0,0.0,41.0,0.0,0.0,38.0,2.0,1729.2291497950002,925.083849795,300.15,26.601272954132696,4.610211269363276,26.720010105694712,26.601272954132696,1.8291451012056246,1.2164159174841824,27.0,1.8305204243944222,-13.627240130305049,13.51094213425365,0.0,14.398727,22.389789,-0.398727,0.0,,0.0
2020-06-27 19:00:00,834.0,4.0,7.1,0.0,26.0,33.0,32.0,22.0,19.7,8.4,33.0,5.0,3000.0,20.0,18.0,2.0,20.0,13.0,12.0,63.0,470.0,0.0,35.0,1.0,2033.235299795,925.083849795,306.15,32.874385646879205,4.610211269363276,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,33.0,1.8157668429685554,-15.989386414515591,15.986790386128698,0.0,30.125614,15.389789,-0.125614,-0.01827276013486755,,0.0
2020-06-27 20:00:00,834.0,4.0,7.1,0.0,28.0,29.0,30.0,29.0,17.0,8.4,28.0,5.0,0.0,0.0,18.0,0.0,28.0,0.0,0.0,48.0,0.0,0.0,25.0,2.0,1768.455749795,925.083849795,302.15,27.45517600473056,4.610211269363276,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,29.0,1.8343394660052195,-14.482175007623171,13.88544218245103,0.0,20.544824,23.389789,-1.544824,0.0,,0.0
2020-06-27 21:00:00,834.0,4.0,7.1,0.0,25.0,33.0,30.0,13.0,20.9,8.7,35.0,6.0,3000.0,20.0,18.0,1.0,20.0,14.0,13.0,64.0,380.0,0.0,40.0,1.0,2150.915099795,954.503799795,306.15,35.11309738715238,5.631561393210063,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,33.0,1.2513449983707323,0.35666703249786863,16.1530089059811,0.022081,28.886903,14.368439,2.113097,0.2089465689002922,,0.022081
