Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1INV2Cur,OU1INV2rps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INV2Copt,OU1INVCOnOffN,OU1INV2COnOffN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2020-06-23 08:00:00,737.0,4.0,56.7,0.0,28.0,37.0,28.0,45.0,26.8,9.2,45.0,8.0,3000.0,100.0,20.0,3.0,20.0,8.0,48.0,10.0,34.0,85.0,570.0,0.0,60.0,60.0,0.0,0.0,2729.507449795,1003.5370497949999,310.15,44.937479651873446,7.2823232153630215,45.05260868100146,44.937479651873446,1.786077594290562,1.320418736471685,37.0,1.2714175744766794,1.650673557365973,17.56126256331935,0.093995,40.06252,12.717677,7.93748,0.4686340685358131,,0.093995
2020-06-23 10:00:00,737.0,4.0,26.1,0.0,27.0,25.0,25.0,28.0,23.8,9.5,40.0,9.0,3000.0,40.0,20.0,5.0,19.0,7.0,44.0,9.0,32.0,72.0,550.0,520.0,60.0,60.0,0.0,0.0,2435.3079497950002,1032.956999795,298.15,40.164114470573566,8.243829250455633,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,25.0,1.2038945513685688,2.1598637151134206,16.180904466071684,0.133482,31.835886,10.756171,15.164114,1.1519281478368437,,0.133482
2020-06-23 11:00:00,737.0,4.0,38.6,0.0,27.0,25.0,23.0,29.0,22.7,8.9,38.0,7.0,3000.0,40.0,20.0,6.0,17.0,7.0,60.0,9.0,42.0,72.0,860.0,660.0,60.0,60.0,0.0,0.0,2327.434799795,974.1170997950001,298.15,38.30363455847197,6.299359427382285,38.42244832251032,38.30363455847197,1.803186649623992,1.2819850471480865,25.0,1.2043916958278926,1.9671821689292912,16.71164244651021,0.117713,33.696365,10.700641,13.303635,1.1769342799594533,,0.117713
2020-06-23 12:00:00,737.0,4.0,38.6,0.0,28.0,33.0,30.0,30.0,24.4,9.5,41.0,9.0,3000.0,40.0,20.0,5.0,17.0,7.0,51.0,9.0,37.0,78.0,550.0,520.0,60.0,21.0,0.0,0.0,2494.1478497949997,1032.956999795,306.15,41.15266006868552,8.243829250455633,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,33.0,1.2493363529262005,1.4127413051332292,16.41095061264665,0.086085,36.84734,8.756171,8.15266,0.6198487573939694,,0.086085
2020-06-23 13:00:00,737.0,4.0,38.6,0.0,27.0,30.0,27.0,30.0,24.4,11.5,41.0,14.0,3000.0,60.0,20.0,3.0,21.0,7.0,62.0,0.0,0.0,71.0,570.0,0.0,49.0,44.0,0.0,1.0,2494.1478497949997,1229.089999795,303.15,41.15266006868552,14.176527939007542,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,30.0,1.2320028805617749,1.4194851549880876,13.457715859062855,0.105477,29.84734,6.823472,11.15266,0.7880257100696295,,0.105477
2020-06-28 03:00:00,737.0,4.0,25.0,0.0,28.0,26.0,27.0,27.0,23.8,9.9,40.0,10.0,3000.0,40.0,20.0,4.0,20.0,7.0,31.0,9.0,23.0,72.0,380.0,380.0,60.0,60.0,0.0,0.0,2435.3079497950002,1072.183599795,299.15,40.164114470573566,9.494291351226025,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,26.0,1.2095352180679926,1.9602142272504095,15.548195818578431,0.126073,31.835886,10.505709,14.164114,1.1644180128577932,,0.126073
2020-06-28 04:00:00,737.0,4.0,38.6,0.0,29.0,25.0,18.0,29.0,24.4,8.7,41.0,6.0,3000.0,40.0,20.0,6.0,15.0,8.0,71.0,10.0,50.0,77.0,860.0,660.0,60.0,60.0,0.0,0.0,2494.1478497949997,954.503799795,298.15,41.15266006868552,5.631561393210063,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,25.0,1.2036250859691355,2.59928004196803,17.711309964550722,0.146758,35.84734,9.368439,16.15266,1.329146039526072,,0.146758
2020-06-28 05:00:00,737.0,4.0,38.6,0.0,29.0,29.0,13.0,33.0,27.4,8.7,46.0,6.0,3000.0,40.0,20.0,5.0,15.0,9.0,73.0,11.0,51.0,83.0,550.0,520.0,60.0,60.0,0.0,0.0,2788.347349795,954.503799795,302.15,45.84443855943209,5.631561393210063,45.95877630859883,45.84443855943209,1.7835360360526744,1.3257862726347693,29.0,1.224805316357776,3.2102510340541173,18.433604048006817,0.174152,37.155561,9.368439,16.844439,1.000000026155096,,0.174152
2020-06-28 06:00:00,737.0,4.0,80.0,0.0,27.0,30.0,11.0,27.0,28.0,6.2,47.0,-4.0,3000.0,80.0,20.0,7.0,5.0,12.0,137.0,18.0,133.0,87.0,940.0,910.0,60.0,60.0,0.0,0.0,2847.1872497950003,709.3375497950001,303.15,46.73680772378418,-3.744489872362294,46.85028906167901,46.73680772378418,1.7809775379046915,1.3311007108630994,30.0,1.2301851230652714,4.249847425059752,22.735892299607002,0.186922,40.263192,8.74449,16.736808,0.8479997492112679,,0.186922
2020-06-28 07:00:00,737.0,4.0,80.0,0.0,31.0,33.0,7.0,35.0,29.2,6.5,49.0,-3.0,3000.0,100.0,20.0,7.0,7.0,12.0,131.0,18.0,128.0,94.0,940.0,910.0,60.0,60.0,0.0,0.0,2964.867049795,738.7574997950001,306.15,48.47973917390766,-2.5008259471920837,48.59131068570497,48.47973917390766,1.775799254463061,1.3415862925571092,33.0,1.246699558650134,4.102968371101035,22.160645079172895,0.185147,45.520261,9.500826,15.479739,0.885581806798748,,0.185147
