Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INVCOnOffN,OU1PcMKS,OU1PeMKS,Tc(Rp),Te(Rp),SHdis,SHsuc,TLiq,TCondTPOut,SCLiq(Rp),ModifySC(Rp),RLI(Rp),CCDI
2020-11-10 11:00:00,834.0,19.0,7.1,0.0,21.0,19.0,23.0,42.0,25.6,13.8,43.0,20.0,0.0,0.0,20.0,0.0,21.0,0.0,0.0,53.0,0.0,0.0,22.0,1.0,2611.827649795,1454.642949795,43.07764542076404,20.176282018660913,9.922355,0.823718,42.0,43.07764542076404,1.077645,0.04881159106697465,0.952944,
2020-11-11 11:00:00,834.0,19.0,7.1,0.0,20.0,13.0,18.0,37.0,26.8,10.7,45.0,12.0,940.0,0.0,20.0,7.0,19.0,18.0,12.0,55.0,940.0,910.0,21.0,1.0,2729.507449795,1150.636799795,44.937479651873446,11.895448307885943,10.06252,7.104552,37.0,44.937479651873446,7.93748,0.3182951970610908,0.7597763,
2020-11-18 21:00:00,834.0,19.0,28.0,0.0,22.0,14.0,20.0,36.0,25.6,11.1,43.0,13.0,380.0,0.0,20.0,1.0,18.0,16.0,12.0,56.0,380.0,0.0,28.0,2.0,2611.827649795,1189.863399795,43.07764542076404,13.050117260841603,12.922355,4.949883,36.0,43.07764542076404,7.077645,0.3357891670873095,0.7642948,
2020-11-18 22:00:00,834.0,19.0,68.5,0.0,23.0,-22.0,21.0,29.0,21.5,3.0,36.0,-21.0,140.0,0.0,20.0,7.0,22.0,16.0,12.0,64.0,1090.0,1060.0,40.0,1.0,2209.754999795,395.524749795,36.19792020308063,-20.342277661148245,27.80208,42.342278,29.0,36.19792020308063,7.19792,0.5453829004300146,0.8726938,
2020-11-18 23:00:00,834.0,19.0,42.0,0.0,22.0,17.0,20.0,36.0,22.7,12.2,38.0,16.0,500.0,0.0,20.0,1.0,17.0,13.0,12.0,55.0,380.0,0.0,46.0,0.0,2327.434799795,1297.736549795,38.30363455847197,16.084389471556506,16.696365,0.915611,36.0,38.30363455847197,2.303635,0.1412957946118184,0.8963226,
2020-11-19 14:00:00,834.0,19.0,7.1,0.0,20.0,7.0,17.0,26.0,26.2,8.9,44.0,7.0,560.0,0.0,20.0,7.0,16.0,18.0,23.0,47.0,1090.0,1060.0,4.0,2.0,2670.667549795,974.1170997950001,44.01540253572364,6.299359427382285,2.984597,9.700641,26.0,44.01540253572364,18.015403,0.7501603595110072,0.5223411,
2020-11-19 16:00:00,834.0,19.0,7.1,0.0,21.0,10.0,10.0,48.0,29.2,9.5,49.0,9.0,120.0,160.0,20.0,1.0,10.0,21.0,12.0,64.0,380.0,0.0,14.0,1.0,2964.867049795,1032.956999795,48.47973917390766,8.243829250455633,15.520261,1.756171,48.0,48.47973917390766,0.479739,0.017457916793312142,0.9880768,
2020-11-20 02:00:00,834.0,19.0,7.1,0.0,15.0,4.0,12.0,31.0,27.4,7.4,46.0,1.0,1160.0,0.0,20.0,7.0,13.0,19.0,21.0,55.0,1090.0,1060.0,40.0,1.0,2788.347349795,827.0173497950001,45.84443855943209,1.0182989954336676,9.155561,11.981701,31.0,45.84443855943209,14.844439,0.48126792683865,0.6688441,
2020-11-20 04:00:00,834.0,19.0,7.1,1.0,15.0,10.0,16.0,46.0,28.6,9.5,48.0,9.0,420.0,0.0,20.0,1.0,10.0,20.0,12.0,64.0,380.0,0.0,37.0,2.0,2906.0271497950002,1032.956999795,47.61508484535182,8.243829250455633,16.384915,1.756171,46.0,47.61508484535182,1.615085,0.04951957070349845,0.9589781,
2020-11-20 08:00:00,834.0,19.0,7.1,0.0,17.0,16.0,17.0,18.0,28.0,11.9,47.0,15.0,0.0,0.0,20.0,0.0,18.0,0.0,0.0,32.0,0.0,0.0,2.0,1.0,2847.1872497950003,1268.316599795,46.73680772378418,15.27624789732863,0.0,2.723752,18.0,46.73680772378418,28.736808,0.9663716518237981,0.0865767,
