Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INVCOnOffN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2020-06-27 07:00:00,824.0,4.0,42.0,0.0,28.0,31.0,31.0,14.0,19.1,8.7,32.0,6.0,3000.0,20.0,14.0,5.0,21.0,8.0,18.0,61.0,550.0,520.0,60.0,0.0,1974.3953997950002,954.503799795,304.15,31.71819223503178,5.631561393210063,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,31.0,1.2406275503836994,0.10839212121063696,14.993435669330609,0.007229,29.281808,15.368439,0.718192,0.19315623147006591,,0.007229
2020-06-27 08:00:00,824.0,4.0,42.0,0.0,30.0,33.0,33.0,22.0,21.5,8.4,36.0,5.0,3000.0,20.0,14.0,5.0,19.0,9.0,34.0,65.0,550.0,520.0,60.0,0.0,2209.754999795,925.083849795,306.15,36.19792020308063,4.610211269363276,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,33.0,1.2509950870864357,0.5705826454881137,17.0313058320108,0.033502,28.80208,14.389789,3.19792,0.5159666299689529,,0.033502
2020-06-27 09:00:00,824.0,4.0,14.0,0.0,28.0,32.0,32.0,16.0,19.7,8.4,33.0,5.0,3000.0,20.0,14.0,5.0,21.0,8.0,20.0,62.0,550.0,520.0,60.0,0.0,2033.235299795,925.083849795,305.15,32.874385646879205,4.610211269363276,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,32.0,1.2461540677770662,0.1434466865163905,15.986790386128698,0.008973,29.125614,16.389789,0.874386,0.17938383692718696,,0.008973
2020-06-27 10:00:00,824.0,4.0,14.0,0.0,28.0,35.0,34.0,15.0,22.1,8.9,37.0,7.0,3000.0,20.0,14.0,2.0,17.0,9.0,15.0,67.0,470.0,0.0,31.0,3.0,2268.5948997950004,974.1170997950001,308.15,37.26111536149989,6.299359427382285,37.38021791494248,37.26111536149989,1.8056809708242858,1.2760504955057508,35.0,1.2624664606305718,0.4052280374421254,16.429829683078903,0.024664,29.738885,10.700641,2.261115,0.2441514776286946,,0.024664
2020-06-28 01:00:00,824.0,4.0,28.0,0.0,26.0,25.0,24.0,23.0,16.2,9.9,26.0,10.0,0.0,0.0,14.0,0.0,25.0,0.0,0.0,37.0,0.0,0.0,12.0,4.0,1690.002549795,1072.183599795,298.15,25.732686308573705,9.494291351226025,25.851179653133784,25.732686308573705,1.8309330052523274,1.211618064113603,25.0,1.207417115905721,0.0666776675774782,10.093372966552916,0.006606,11.267314,15.505709,0.732686,0.0,,0.006606
2020-06-28 02:00:00,824.0,4.0,28.0,0.0,27.0,27.0,25.0,23.0,17.0,9.5,28.0,9.0,0.0,0.0,14.0,0.0,26.0,0.0,0.0,39.0,0.0,0.0,28.0,2.0,1768.455749795,1032.956999795,300.15,27.45517600473056,8.243829250455633,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,27.0,1.2185130534541009,0.04985950783746171,11.682620710532177,0.004268,11.544824,17.756171,0.455176,0.9999999896071837,,0.004268
2020-06-28 03:00:00,824.0,4.0,28.0,0.0,27.0,28.0,26.0,22.0,17.9,7.2,30.0,0.0,0.0,0.0,14.0,0.0,24.0,0.0,0.0,47.0,0.0,0.0,20.0,2.0,1856.715599795,807.4040497950001,301.15,29.32562674788005,0.2617237001121566,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,28.0,1.223826896105327,0.2182769530936187,17.238972748980597,0.012662,17.674373,23.738276,1.325627,0.5700084939289545,,0.012662
2020-06-28 06:00:00,824.0,4.0,14.0,0.0,24.0,26.0,18.0,19.0,15.8,7.0,25.0,-1.0,0.0,0.0,14.0,0.0,23.0,0.0,0.0,47.0,0.0,0.0,15.0,3.0,1650.775949795,787.790749795,299.15,24.84881762698842,-0.5088612562674939,24.967036600670497,24.84881762698842,1.832738256414381,1.2067424672369231,26.0,1.8376851053915912,-16.362405833792945,15.910802494095275,0.0,22.151182,23.508861,-1.151182,-1.35621830107883,,0.0
2020-06-28 08:00:00,824.0,4.0,14.0,0.0,29.0,32.0,30.0,12.0,19.7,7.7,33.0,2.0,3000.0,20.0,14.0,4.0,24.0,8.0,15.0,61.0,380.0,380.0,30.0,1.0,2033.235299795,856.4372997950001,305.15,32.874385646879205,2.128160033334666,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,32.0,1.2461540677770662,0.15624153546112127,17.387724469229937,0.008986,28.125614,21.87184,0.874386,0.22568378052512994,,0.008986
2020-06-28 09:00:00,824.0,4.0,14.0,0.0,28.0,31.0,30.0,16.0,19.1,8.9,32.0,7.0,3000.0,20.0,14.0,5.0,22.0,7.0,15.0,59.0,550.0,520.0,4.0,2.0,1974.3953997950002,974.1170997950001,304.15,31.71819223503178,6.299359427382285,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,31.0,1.2406275503836994,0.10557863572748119,14.610492773338729,0.007226,27.281808,15.700641,0.718192,0.19315623147006591,,0.007226
2020-06-28 10:00:00,824.0,4.0,28.0,0.0,28.0,27.0,27.0,22.0,16.6,9.9,27.0,10.0,0.0,0.0,14.0,0.0,27.0,0.0,0.0,42.0,0.0,0.0,19.0,3.0,1729.2291497950002,1072.183599795,300.15,26.601272954132696,9.494291351226025,26.720010105694712,26.601272954132696,1.8291451012056246,1.2164159174841824,27.0,1.8305204243944222,-10.627904539922604,10.518323732463735,0.0,15.398727,17.505709,-0.398727,0.0,,0.0
2020-06-28 13:00:00,824.0,4.0,14.0,0.0,27.0,27.0,26.0,22.0,16.6,9.2,27.0,8.0,0.0,0.0,14.0,0.0,27.0,0.0,0.0,45.0,0.0,0.0,14.0,4.0,1729.2291497950002,1003.5370497949999,300.15,26.601272954132696,7.2823232153630215,26.720010105694712,26.601272954132696,1.8291451012056246,1.2164159174841824,27.0,1.8305204243944222,-11.986284141297915,11.873661162768911,0.0,18.398727,19.717677,-0.398727,0.0,,0.0
2020-06-28 16:00:00,824.0,4.0,14.0,0.0,28.0,29.0,30.0,19.0,17.0,8.2,28.0,4.0,0.0,0.0,14.0,0.0,28.0,0.0,0.0,51.0,0.0,0.0,9.0,3.0,1768.455749795,905.4705497949999,302.15,27.45517600473056,3.9156327252940173,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,29.0,1.8343394660052195,-14.90809055893396,14.306519064713136,0.0,23.544824,24.084367,-1.544824,0.0,,0.0
2020-06-29 02:00:00,824.0,4.0,28.0,0.0,27.0,27.0,25.0,24.0,16.6,9.5,27.0,9.0,0.0,0.0,14.0,0.0,25.0,0.0,0.0,37.0,0.0,0.0,19.0,5.0,1729.2291497950002,1032.956999795,300.15,26.601272954132696,8.243829250455633,26.720010105694712,26.601272954132696,1.8291451012056246,1.2164159174841824,27.0,1.8305204243944222,-11.395818951726147,11.284518354743376,0.0,10.398727,16.756171,-0.398727,0.0,,0.0
2020-06-29 03:00:00,824.0,4.0,14.0,0.0,29.0,28.0,24.0,20.0,17.0,8.2,28.0,4.0,3000.0,20.0,14.0,4.0,26.0,0.0,20.0,41.0,380.0,380.0,33.0,4.0,1768.455749795,905.4705497949999,301.15,27.45517600473056,3.9156327252940173,27.574126674992726,27.45517600473056,1.8273731277991279,1.221139483155882,28.0,1.8294791229927092,-14.485756297064171,14.306519064713136,0.0,13.544824,22.084367,-0.544824,0.0,,0.0
2020-06-29 04:00:00,824.0,4.0,28.0,0.0,30.0,33.0,32.0,19.0,20.3,9.2,34.0,8.0,3000.0,20.0,14.0,5.0,21.0,8.0,17.0,59.0,550.0,520.0,33.0,3.0,2092.075199795,1003.5370497949999,306.15,34.00562152346981,7.2823232153630215,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,33.0,1.2516973200105994,0.15627422266068264,14.87926789990279,0.010503,24.994378,13.717677,1.005622,0.2510526753733074,,0.010503
2020-06-29 07:00:00,824.0,4.0,28.0,0.0,28.0,28.0,26.0,22.0,16.6,8.7,27.0,6.0,0.0,0.0,14.0,0.0,26.0,0.0,0.0,46.0,0.0,0.0,22.0,3.0,1729.2291497950002,954.503799795,301.15,26.601272954132696,5.631561393210063,26.720010105694712,26.601272954132696,1.8291451012056246,1.2164159174841824,28.0,1.8353577041487465,-13.411896047770599,12.885131106575214,0.0,19.398727,20.368439,-1.398727,0.0,,0.0
2020-06-29 09:00:00,824.0,4.0,14.0,0.0,27.0,28.0,24.0,21.0,16.6,7.9,27.0,3.0,0.0,0.0,14.0,0.0,25.0,0.0,0.0,48.0,0.0,0.0,16.0,3.0,1729.2291497950002,876.050599795,301.15,26.601272954132696,2.852183332954155,26.720010105694712,26.601272954132696,1.8291451012056246,1.2164159174841824,28.0,1.8353577041487465,-15.13216927020168,14.588137156689102,0.0,21.398727,22.147817,-1.398727,0.0,,0.0
