Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INVCOnOffN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2021-06-21 11:00:00,1184.0,4.0,14.0,0.0,33.0,31.0,31.0,28.0,18.5,9.2,31.0,8.0,0.0,0.0,20.0,0.0,31.0,0.0,0.0,49.0,0.0,0.0,23.0,2.0,1915.555499795,1003.5370497949999,304.15,30.535742932427354,7.2823232153630215,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,31.0,1.8226128303685134,-13.724210330437845,13.582335231521006,0.0,18.464257,23.717677,-0.464257,0.0,,0.0
2021-06-21 12:00:00,1184.0,4.0,14.0,0.0,32.0,34.0,34.0,23.0,20.9,8.9,35.0,7.0,3000.0,20.0,20.0,4.0,23.0,13.0,12.0,64.0,380.0,380.0,40.0,1.0,2150.915099795,974.1170997950001,307.15,35.11309738715238,6.299359427382285,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,34.0,1.2572587180913344,0.18745646266181407,15.787860626943143,0.011873,28.886903,16.700641,1.113097,0.35755290039871673,,0.011873
2021-06-21 14:00:00,1184.0,4.0,14.0,0.0,34.0,34.0,33.0,32.0,20.3,9.5,34.0,9.0,0.0,0.0,20.0,0.0,36.0,0.0,0.0,52.0,0.0,0.0,37.0,2.0,2092.075199795,1032.956999795,307.15,34.00562152346981,8.243829250455633,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,34.0,1.2576238859617923,0.0008613418720983122,14.345106027269507,6e-05,17.994378,27.756171,0.005622,1.0000847688690853,,6e-05
2021-06-21 15:00:00,1184.0,4.0,14.0,0.0,34.0,37.0,36.0,23.0,22.1,8.9,37.0,7.0,3000.0,20.0,20.0,4.0,21.0,15.0,12.0,66.0,380.0,380.0,27.0,1.0,2268.5948997950004,974.1170997950001,310.15,37.26111536149989,6.299359427382285,37.38021791494248,37.26111536149989,1.8056809708242858,1.2760504955057508,37.0,1.27446812323956,0.0487864330495572,16.429829683078903,0.002969,28.738885,14.700641,0.261115,0.08006923124605594,,0.002969
2021-06-21 16:00:00,1184.0,4.0,14.0,0.0,36.0,34.0,33.0,30.0,19.7,9.5,33.0,9.0,0.0,0.0,20.0,0.0,35.0,0.0,0.0,54.0,0.0,0.0,33.0,2.0,2033.235299795,1032.956999795,307.15,32.874385646879205,8.243829250455633,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,34.0,1.8209821834113609,-14.351983190503253,13.935882169251293,0.0,21.125614,26.756171,-1.125614,0.0,,0.0
2021-06-21 17:00:00,1184.0,4.0,14.0,0.0,32.0,35.0,34.0,23.0,20.9,8.9,35.0,7.0,3000.0,20.0,20.0,4.0,21.0,14.0,12.0,66.0,380.0,380.0,32.0,1.0,2150.915099795,974.1170997950001,308.15,35.11309738715238,6.299359427382285,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,35.0,1.263215976918268,0.01945941243984192,15.787860626943143,0.001233,30.886903,14.700641,0.113097,0.03632941277929387,,0.001233
2021-06-21 18:00:00,1184.0,4.0,14.0,0.0,33.0,31.0,31.0,24.0,17.9,8.7,30.0,6.0,0.0,0.0,20.0,0.0,31.0,0.0,0.0,54.0,0.0,0.0,29.0,2.0,1856.715599795,954.503799795,304.15,29.32562674788005,5.631561393210063,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,31.0,1.831169475698546,-14.710338594684742,14.06043024293456,0.0,24.674373,25.368439,-1.674373,0.0,,0.0
2021-06-22 09:00:00,1184.0,4.0,7.1,0.0,29.0,31.0,30.0,10.0,19.7,6.2,33.0,-4.0,3000.0,20.0,20.0,1.0,23.0,13.0,12.0,54.0,380.0,0.0,26.0,1.0,2033.235299795,709.3375497950001,304.15,32.874385646879205,-3.744489872362294,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,31.0,1.2402939911584017,0.39303466924704555,20.702400367772636,0.018985,21.125614,26.74449,1.874386,0.4837892173975524,,0.018985
2021-06-22 10:00:00,1184.0,4.0,14.0,0.0,32.0,32.0,32.0,26.0,19.1,9.9,32.0,10.0,0.0,0.0,20.0,0.0,29.0,0.0,0.0,56.0,0.0,0.0,23.0,2.0,1974.3953997950002,1072.183599795,305.15,31.71819223503178,9.494291351226025,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,32.0,1.8191260402257317,-12.843781106700545,12.778387225244073,0.0,24.281808,19.505709,-0.281808,0.0,,0.0
2021-06-22 11:00:00,1184.0,4.0,14.0,0.0,32.0,34.0,33.0,27.0,20.9,8.9,35.0,7.0,3000.0,40.0,20.0,4.0,24.0,13.0,12.0,63.0,380.0,380.0,40.0,1.0,2150.915099795,974.1170997950001,307.15,35.11309738715238,6.299359427382285,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,34.0,1.2572587180913344,0.18745646266181407,15.787860626943143,0.011873,27.886903,17.700641,1.113097,0.35755290039871673,,0.011873
