Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1INV2Cur,OU1INV2rps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INV2Copt,OU1INVCOnOffN,OU1INV2COnOffN,OU1PcMKS,OU1PeMKS,Tc(Rp),Te(Rp),SHdis,SHsuc,TLiq,TCondTPOut,SCLiq(Rp),ModifySC(Rp),RLI(Rp),CCDI
2020-10-22 09:00:00,766.0,19.0,28.0,1.0,17.0,26.0,18.0,3.0,21.5,6.5,36.0,-3.0,140.0,0.0,20.0,8.0,11.0,7.0,39.0,9.0,29.0,43.0,1360.0,1180.0,60.0,6.0,0.0,2.0,2209.754999795,738.7574997950001,36.19792020308063,-2.5008259471920837,6.80208,13.500826,3.0,36.19792020308063,33.19792,1.729245649988317,0.1421448,
2020-10-22 10:00:00,766.0,19.0,28.0,0.0,18.0,32.0,17.0,14.0,23.8,11.1,40.0,13.0,1020.0,0.0,20.0,7.0,16.0,6.0,28.0,0.0,0.0,54.0,940.0,910.0,60.0,0.0,0.0,0.0,2435.3079497950002,1189.863399795,40.164114470573566,13.050117260841603,13.835886,2.949883,14.0,40.164114470573566,26.164114,1.1804718855218457,0.0350329,
2020-10-22 11:00:00,766.0,19.0,28.0,0.0,19.0,39.0,18.0,15.0,26.2,11.5,44.0,14.0,400.0,0.0,20.0,7.0,15.0,7.0,36.0,0.0,0.0,60.0,940.0,910.0,60.0,0.0,0.0,0.0,2670.667549795,1229.089999795,44.01540253572364,14.176527939007542,15.984597,0.823472,15.0,44.01540253572364,29.015403,1.1599015030265492,0.0275973,
2020-10-22 12:00:00,766.0,19.0,28.0,1.0,19.0,42.0,19.0,15.0,26.8,11.5,45.0,14.0,300.0,0.0,20.0,7.0,18.0,8.0,30.0,0.0,0.0,65.0,940.0,910.0,46.0,7.0,1.0,3.0,2729.507449795,1229.089999795,44.937479651873446,14.176527939007542,20.06252,3.823472,15.0,44.937479651873446,29.93748,1.1542170018758025,0.02677,
2020-10-22 18:00:00,766.0,19.0,28.0,0.0,18.0,36.0,17.0,14.0,23.8,11.1,40.0,13.0,340.0,0.0,20.0,7.0,15.0,6.0,30.0,0.0,0.0,50.0,940.0,910.0,60.0,0.0,0.0,0.0,2435.3079497950002,1189.863399795,40.164114470573566,13.050117260841603,9.835886,1.949883,14.0,40.164114470573566,26.164114,1.1804718855218457,0.0350329,
2020-10-22 19:00:00,766.0,19.0,28.0,1.0,17.0,42.0,17.0,13.0,26.8,10.7,45.0,12.0,360.0,0.0,20.0,7.0,16.0,8.0,37.0,0.0,0.0,65.0,940.0,910.0,14.0,0.0,1.0,1.0,2729.507449795,1150.636799795,44.937479651873446,11.895448307885943,20.06252,4.104552,13.0,44.937479651873446,31.93748,1.1431768505237487,0.0334287,
2020-10-22 21:00:00,766.0,19.0,14.0,0.0,16.0,33.0,16.0,12.0,25.6,10.3,43.0,11.0,700.0,0.0,20.0,7.0,15.0,7.0,34.0,0.0,0.0,53.0,940.0,910.0,60.0,0.0,0.0,0.0,2611.827649795,1111.4101997950002,43.07764542076404,10.710802812920974,9.922355,4.289197,12.0,43.07764542076404,31.077645,1.147723316303146,0.0398308,
2020-10-23 00:00:00,766.0,19.0,14.0,0.0,15.0,35.0,15.0,12.0,25.0,9.9,42.0,10.0,460.0,0.0,20.0,7.0,12.0,7.0,32.0,0.0,0.0,59.0,940.0,910.0,60.0,0.0,0.0,0.0,2552.987749795,1072.183599795,42.123610354308255,9.494291351226025,16.87639,2.505709,12.0,42.123610354308255,30.12361,1.1106047316896082,0.0767932,
2020-10-23 01:00:00,766.0,19.0,14.0,1.0,14.0,40.0,15.0,12.0,26.2,10.3,44.0,11.0,240.0,0.0,20.0,7.0,13.0,8.0,27.0,0.0,0.0,64.0,940.0,910.0,34.0,8.0,1.0,2.0,2670.667549795,1111.4101997950002,44.01540253572364,10.710802812920974,19.984597,2.289197,12.0,44.01540253572364,32.015403,1.0666324718416156,0.0387093,
2020-10-23 02:00:00,766.0,19.0,14.0,0.0,14.0,31.0,13.0,11.0,22.7,9.9,38.0,10.0,940.0,0.0,20.0,7.0,13.0,6.0,33.0,0.0,0.0,51.0,940.0,910.0,60.0,0.0,0.0,0.0,2327.434799795,1072.183599795,38.30363455847197,9.494291351226025,12.696365,3.505709,11.0,38.30363455847197,27.303635,1.12343834558203,0.0522646,
