Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INVCOnOffN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2020-06-24 03:00:00,802.0,4.0,37.5,0.0,26.0,32.0,29.0,33.0,20.9,8.7,35.0,6.0,3000.0,40.0,18.0,4.0,18.0,14.0,21.0,60.0,380.0,380.0,60.0,0.0,2150.915099795,954.503799795,305.15,35.11309738715238,5.631561393210063,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,32.0,1.245470944790573,0.5144260748933246,16.1530089059811,0.031847,24.886903,12.368439,3.113097,0.3416069057254711,,0.031847
2020-06-24 04:00:00,802.0,4.0,37.5,0.0,27.0,29.0,31.0,24.0,22.7,7.9,38.0,3.0,3000.0,40.0,18.0,5.0,14.0,17.0,38.0,73.0,550.0,520.0,26.0,0.0,2327.434799795,876.050599795,302.15,38.30363455847197,2.852183332954155,38.42244832251032,38.30363455847197,1.803186649623992,1.2819850471480865,29.0,1.2271357166596233,1.6893393012433018,18.508316150942786,0.091275,34.696365,11.147817,9.303635,0.8230657981619736,,0.091275
2020-06-24 07:00:00,802.0,4.0,37.5,0.0,25.0,27.0,28.0,25.0,19.7,8.2,33.0,4.0,3000.0,40.0,18.0,5.0,18.0,14.0,27.0,63.0,550.0,520.0,60.0,0.0,2033.235299795,905.4705497949999,300.15,32.874385646879205,3.9156327252940173,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,27.0,1.2171726969796275,0.8882803118958664,16.378828528473576,0.054233,30.125614,14.084367,5.874386,0.7460119764807495,,0.054233
2020-06-24 08:00:00,802.0,4.0,37.5,0.0,27.0,29.0,31.0,25.0,22.7,7.7,38.0,2.0,3000.0,40.0,18.0,5.0,13.0,17.0,39.0,75.0,550.0,520.0,60.0,0.0,2327.434799795,856.4372997950001,302.15,38.30363455847197,2.128160033334666,38.42244832251032,38.30363455847197,1.803186649623992,1.2819850471480865,29.0,1.2271357166596233,1.7290514944854787,18.885678254934355,0.091554,36.696365,10.87184,9.303635,0.8230657981619736,,0.091554
2020-06-24 09:00:00,802.0,4.0,37.5,0.0,27.0,28.0,30.0,25.0,22.7,7.7,38.0,2.0,3000.0,40.0,18.0,6.0,14.0,17.0,41.0,73.0,860.0,660.0,60.0,0.0,2327.434799795,856.4372997950001,301.15,38.30363455847197,2.128160033334666,38.42244832251032,38.30363455847197,1.803186649623992,1.2819850471480865,28.0,1.221415526821855,1.87908803814966,18.885678254934355,0.099498,34.696365,11.87184,10.303635,0.9115329186113436,,0.099498
2020-06-24 10:00:00,802.0,4.0,25.0,0.0,26.0,27.0,28.0,25.0,20.3,7.9,34.0,3.0,3000.0,40.0,18.0,6.0,17.0,14.0,27.0,67.0,860.0,660.0,60.0,0.0,2092.075199795,876.050599795,300.15,34.00562152346981,2.852183332954155,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,27.0,1.2168790883669867,1.1275438136415623,17.34041918678678,0.065024,32.994378,14.147817,7.005622,0.875087834150272,,0.065024
2020-06-24 12:00:00,802.0,4.0,37.5,0.0,26.0,26.0,28.0,25.0,20.9,7.7,35.0,2.0,3000.0,40.0,18.0,6.0,15.0,15.0,34.0,68.0,860.0,660.0,60.0,0.0,2150.915099795,856.4372997950001,299.15,35.11309738715238,2.128160033334666,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,26.0,1.2108897401830363,1.50678751471014,18.068649431822823,0.083392,32.886903,12.87184,9.113097,0.9999999575169273,,0.083392
2020-06-24 13:00:00,802.0,4.0,37.5,0.0,24.0,25.0,26.0,25.0,19.1,8.2,32.0,4.0,3000.0,40.0,18.0,6.0,16.0,14.0,27.0,62.0,860.0,660.0,60.0,0.0,1974.3953997950002,905.4705497949999,298.15,31.71819223503178,3.9156327252940173,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,25.0,1.2060481051536118,0.9482236316034756,15.9774198378701,0.059348,30.281808,12.084367,6.718192,0.8704359512460806,,0.059348
2020-06-24 14:00:00,802.0,4.0,25.0,0.0,23.0,24.0,25.0,25.0,17.9,7.9,30.0,3.0,3000.0,20.0,18.0,6.0,16.0,13.0,27.0,60.0,860.0,660.0,60.0,0.0,1856.715599795,876.050599795,297.15,29.32562674788005,2.852183332954155,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,24.0,1.200918750039474,0.7284543053227468,15.705614289418945,0.046382,30.674373,13.147817,5.325627,0.8419129380001455,,0.046382
2020-06-24 15:00:00,802.0,4.0,25.0,0.0,23.0,24.0,25.0,24.0,18.5,7.9,31.0,3.0,3000.0,40.0,18.0,6.0,16.0,13.0,27.0,62.0,860.0,660.0,60.0,0.0,1915.555499795,876.050599795,297.15,30.535742932427354,2.852183332954155,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,24.0,1.200644208996795,0.9180372789889037,16.163351206512093,0.056797,31.464257,13.147817,6.535743,0.8672990916231743,,0.056797
2020-06-24 16:00:00,802.0,4.0,25.0,0.0,23.0,24.0,26.0,25.0,18.5,7.9,31.0,3.0,3000.0,40.0,18.0,6.0,16.0,13.0,27.0,62.0,860.0,660.0,60.0,0.0,1915.555499795,876.050599795,297.15,30.535742932427354,2.852183332954155,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,24.0,1.200644208996795,0.9180372789889037,16.163351206512093,0.056797,31.464257,13.147817,6.535743,0.8672990916231743,,0.056797
2020-06-24 17:00:00,802.0,4.0,25.0,0.0,23.0,24.0,27.0,25.0,18.5,7.7,31.0,2.0,3000.0,20.0,18.0,6.0,15.0,13.0,27.0,63.0,860.0,660.0,60.0,0.0,1915.555499795,856.4372997950001,297.15,30.535742932427354,2.128160033334666,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,24.0,1.200644208996795,0.9452607746479019,16.58516987413564,0.056994,32.464257,12.87184,6.535743,0.8672990916231743,,0.056994
2020-06-24 18:00:00,802.0,4.0,37.5,0.0,24.0,24.0,27.0,24.0,20.3,7.7,34.0,2.0,3000.0,40.0,18.0,6.0,15.0,15.0,38.0,65.0,860.0,660.0,60.0,0.0,2092.075199795,856.4372997950001,297.15,34.00562152346981,2.128160033334666,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,24.0,1.1998280661249527,1.554141119861137,17.742648218576083,0.087594,30.994378,12.87184,10.005622,1.0000000476262456,,0.087594
2020-06-24 19:00:00,802.0,4.0,25.0,0.0,23.0,24.0,27.0,25.0,18.5,7.9,31.0,3.0,3000.0,20.0,18.0,6.0,16.0,13.0,25.0,61.0,860.0,660.0,60.0,0.0,1915.555499795,876.050599795,297.15,30.535742932427354,2.852183332954155,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,24.0,1.200644208996795,0.9180372789889037,16.163351206512093,0.056797,30.464257,13.147817,6.535743,0.8672990916231743,,0.056797
2020-06-24 20:00:00,802.0,4.0,25.0,0.0,22.0,23.0,25.0,24.0,17.9,7.9,30.0,3.0,3000.0,40.0,18.0,6.0,15.0,13.0,27.0,60.0,860.0,660.0,60.0,0.0,1856.715599795,876.050599795,296.15,29.32562674788005,2.852183332954155,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,23.0,1.1952470527366126,0.845368313159469,15.705614289418945,0.053826,30.674373,12.147817,6.325627,0.8634929430209587,,0.053826
2020-06-24 21:00:00,802.0,4.0,25.0,0.0,22.0,23.0,25.0,24.0,17.9,7.9,30.0,3.0,3000.0,20.0,18.0,6.0,15.0,13.0,27.0,59.0,860.0,660.0,60.0,0.0,1856.715599795,876.050599795,296.15,29.32562674788005,2.852183332954155,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,23.0,1.1952470527366126,0.845368313159469,15.705614289418945,0.053826,29.674373,12.147817,6.325627,0.8634929430209587,,0.053826
2020-06-24 22:00:00,802.0,4.0,37.5,0.0,22.0,23.0,26.0,24.0,17.9,7.9,30.0,3.0,3000.0,20.0,18.0,6.0,15.0,13.0,29.0,59.0,860.0,660.0,60.0,0.0,1856.715599795,876.050599795,296.15,29.32562674788005,2.852183332954155,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,23.0,1.1952470527366126,0.845368313159469,15.705614289418945,0.053826,29.674373,12.147817,6.325627,0.8634929430209587,,0.053826
2020-06-24 23:00:00,802.0,4.0,25.0,0.0,22.0,23.0,25.0,24.0,17.9,7.9,30.0,3.0,3000.0,20.0,18.0,6.0,15.0,13.0,27.0,59.0,860.0,660.0,60.0,0.0,1856.715599795,876.050599795,296.15,29.32562674788005,2.852183332954155,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,23.0,1.1952470527366126,0.845368313159469,15.705614289418945,0.053826,29.674373,12.147817,6.325627,0.8634929430209587,,0.053826
2020-06-25 00:00:00,802.0,4.0,37.5,0.0,23.0,23.0,28.0,24.0,19.1,7.7,32.0,2.0,3000.0,20.0,18.0,6.0,15.0,15.0,36.0,61.0,860.0,660.0,60.0,0.0,1974.3953997950002,856.4372997950001,296.15,31.71819223503178,2.128160033334666,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,23.0,1.1947131832027704,1.264762375886802,17.00243029632974,0.074387,29.281808,12.87184,8.718192,0.9999999730412255,,0.074387
2020-06-25 01:00:00,802.0,4.0,25.0,0.0,23.0,24.0,26.0,25.0,18.5,7.9,31.0,3.0,3000.0,40.0,18.0,6.0,16.0,13.0,27.0,62.0,860.0,660.0,60.0,0.0,1915.555499795,876.050599795,297.15,30.535742932427354,2.852183332954155,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,24.0,1.200644208996795,0.9180372789889037,16.163351206512093,0.056797,31.464257,13.147817,6.535743,0.8672990916231743,,0.056797
2020-06-25 02:00:00,802.0,4.0,25.0,0.0,23.0,24.0,25.0,25.0,18.5,7.9,31.0,3.0,3000.0,40.0,18.0,6.0,16.0,13.0,27.0,62.0,860.0,660.0,60.0,0.0,1915.555499795,876.050599795,297.15,30.535742932427354,2.852183332954155,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,24.0,1.200644208996795,0.9180372789889037,16.163351206512093,0.056797,31.464257,13.147817,6.535743,0.8672990916231743,,0.056797
2020-06-25 03:00:00,802.0,4.0,25.0,0.0,23.0,24.0,26.0,25.0,18.5,7.9,31.0,3.0,3000.0,40.0,18.0,6.0,16.0,13.0,27.0,61.0,860.0,660.0,60.0,0.0,1915.555499795,876.050599795,297.15,30.535742932427354,2.852183332954155,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,24.0,1.200644208996795,0.9180372789889037,16.163351206512093,0.056797,30.464257,13.147817,6.535743,0.8672990916231743,,0.056797
2020-06-25 04:00:00,802.0,4.0,37.5,0.0,23.0,24.0,25.0,24.0,18.5,7.9,31.0,3.0,3000.0,40.0,18.0,6.0,16.0,13.0,28.0,61.0,860.0,660.0,60.0,0.0,1915.555499795,876.050599795,297.15,30.535742932427354,2.852183332954155,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,24.0,1.200644208996795,0.9180372789889037,16.163351206512093,0.056797,30.464257,13.147817,6.535743,0.8672990916231743,,0.056797
2020-06-25 05:00:00,802.0,4.0,37.5,0.0,24.0,25.0,27.0,24.0,20.3,7.7,34.0,2.0,3000.0,40.0,18.0,6.0,15.0,15.0,36.0,65.0,860.0,660.0,60.0,0.0,2092.075199795,856.4372997950001,298.15,34.00562152346981,2.128160033334666,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,25.0,1.2054908351251639,1.4280394254964424,17.742648218576083,0.080486,30.994378,12.87184,9.005622,0.9000562312771725,,0.080486
2020-06-25 06:00:00,802.0,4.0,37.5,0.0,24.0,25.0,27.0,25.0,20.3,7.7,34.0,2.0,3000.0,40.0,18.0,6.0,14.0,16.0,38.0,68.0,860.0,660.0,60.0,0.0,2092.075199795,856.4372997950001,298.15,34.00562152346981,2.128160033334666,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,25.0,1.2054908351251639,1.4280394254964424,17.742648218576083,0.080486,33.994378,11.87184,9.005622,0.9000562312771725,,0.080486
2020-06-25 07:00:00,802.0,4.0,37.5,0.0,25.0,25.0,28.0,24.0,20.9,7.7,35.0,2.0,3000.0,40.0,18.0,6.0,15.0,16.0,37.0,68.0,860.0,660.0,60.0,0.0,2150.915099795,856.4372997950001,298.15,35.11309738715238,2.128160033334666,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,25.0,1.2052141511478127,1.6387961128356572,18.068649431822823,0.090698,32.886903,12.87184,10.113097,0.9999999617177245,,0.090698
2020-06-25 08:00:00,802.0,4.0,37.5,0.0,25.0,26.0,28.0,25.0,20.9,7.7,35.0,2.0,3000.0,40.0,18.0,6.0,14.0,16.0,37.0,68.0,860.0,660.0,60.0,0.0,2150.915099795,856.4372997950001,299.15,35.11309738715238,2.128160033334666,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,26.0,1.2108897401830363,1.50678751471014,18.068649431822823,0.083392,32.886903,11.87184,9.113097,0.9011182876155456,,0.083392
