Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,DefrostN,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1INV2Cur,OU1INV2rps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INV2Copt,OU1INVCOnOffN,OU1INV2COnOffN,OU1PcMKS,OU1PeMKS,Tc(Rp),Te(Rp),SHdis,SHsuc,TLiq,TCondTPOut,SCLiq(Rp),ModifySC(Rp),RLI(Rp),CCDI
2020-11-12 09:00:00,720.0,19.0,81.0,0.0,15.0,31.0,13.0,3.0,25.6,6.7,43.0,-2.0,1940.0,0.0,8.0,8.0,10.0,10.0,127.0,0.0,0.0,59.0,780.0,0.0,17.0,0.0,0.0,0.0,2611.827649795,758.3707997950002,43.07764542076404,-1.6923850735155952,15.922355,11.692385,3.0,43.07764542076404,40.077645,1.4273862497872307,0.1048109,
2020-11-30 14:00:00,720.0,19.0,65.0,0.0,14.0,22.0,16.0,12.0,17.3,8.4,29.0,5.0,0.0,0.0,8.0,7.0,14.0,5.0,26.0,0.0,0.0,34.0,720.0,0.0,32.0,0.0,6.0,0.0,1797.8756997950002,925.083849795,28.086306441838985,4.610211269363276,5.913694,9.389789,12.0,28.086306441838985,16.086306,1.141981829404239,0.3147793,
2020-11-30 15:00:00,720.0,19.0,36.5,0.0,12.0,25.0,12.0,3.0,23.2,7.7,39.0,2.0,460.0,0.0,8.0,8.0,9.0,7.0,55.0,0.0,0.0,55.0,780.0,0.0,30.0,0.0,6.0,0.0,2376.468049795,856.4372997950001,39.15724672182836,2.128160033334666,15.842753,6.87184,3.0,39.15724672182836,36.157247,1.3314032666992583,0.0235447,
2020-11-30 16:00:00,720.0,19.0,36.5,0.0,11.0,28.0,12.0,4.0,23.8,7.9,40.0,3.0,440.0,0.0,8.0,8.0,9.0,7.0,54.0,0.0,0.0,58.0,780.0,0.0,32.0,0.0,6.0,0.0,2435.3079497950002,876.050599795,40.164114470573566,2.852183332954155,17.835886,6.147817,4.0,40.164114470573566,36.164114,1.2400209866303122,0.0307627,
2021-01-22 16:00:00,720.0,19.0,25.0,0.0,11.0,39.0,14.0,8.0,29.2,8.9,49.0,7.0,660.0,0.0,8.0,7.0,9.0,8.0,38.0,0.0,0.0,64.0,760.0,0.0,60.0,0.0,0.0,0.0,2964.867049795,974.1170997950001,48.47973917390766,6.299359427382285,15.520261,2.700641,8.0,48.47973917390766,40.479739,1.0800432418211934,0.0403183,
2021-01-22 17:00:00,720.0,19.0,25.0,0.0,10.0,42.0,14.0,8.0,29.2,8.7,49.0,6.0,440.0,0.0,8.0,7.0,9.0,8.0,36.0,0.0,0.0,65.0,760.0,0.0,60.0,0.0,0.0,0.0,2964.867049795,954.503799795,48.47973917390766,5.631561393210063,16.520261,3.368439,8.0,48.47973917390766,40.479739,1.0519753997565686,0.0552751,
2021-01-22 18:00:00,720.0,19.0,25.0,1.0,10.0,42.0,13.0,6.0,29.2,8.4,49.0,5.0,380.0,0.0,8.0,7.0,9.0,8.0,38.0,0.0,0.0,66.0,760.0,0.0,60.0,0.0,0.0,0.0,2964.867049795,925.083849795,48.47973917390766,4.610211269363276,17.520261,4.389789,6.0,48.47973917390766,42.479739,1.1039508040325976,0.03168,
2021-01-22 19:00:00,720.0,19.0,25.0,0.0,9.0,41.0,13.0,7.0,28.6,8.7,48.0,6.0,540.0,0.0,8.0,7.0,8.0,8.0,39.0,0.0,0.0,65.0,760.0,0.0,60.0,0.0,0.0,0.0,2906.0271497950002,954.503799795,47.61508484535182,5.631561393210063,17.384915,2.368439,7.0,47.61508484535182,40.615085,1.051793234759367,0.0325947,
2021-01-22 20:00:00,720.0,19.0,25.0,1.0,9.0,42.0,12.0,7.0,28.6,8.7,48.0,6.0,380.0,0.0,8.0,7.0,8.0,8.0,37.0,0.0,0.0,66.0,760.0,0.0,60.0,0.0,0.0,0.0,2906.0271497950002,954.503799795,47.61508484535182,5.631561393210063,18.384915,2.368439,7.0,47.61508484535182,40.615085,1.051793234759367,0.0325947,
2021-01-24 10:00:00,720.0,19.0,16.0,0.0,6.0,39.0,10.0,3.0,27.4,7.7,46.0,2.0,560.0,0.0,8.0,8.0,4.0,8.0,53.0,0.0,0.0,65.0,780.0,0.0,60.0,0.0,0.0,0.0,2788.347349795,856.4372997950001,45.84443855943209,2.128160033334666,19.155561,1.87184,3.0,45.84443855943209,42.844439,1.0752928275320808,0.0199431,
