Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INVCOnOffN,DefrostN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2020-06-30 08:00:00,760.0,4.0,8.0,33.0,32.0,4.0,4.0,23.8,7.7,40.0,2.0,3000.0,100.0,10.0,6.0,24.0,9.0,15.0,68.0,710.0,0.0,14.0,4.0,0.0,2435.3079497950002,856.4372997950001,305.15,40.164114470573566,2.128160033334666,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,32.0,1.2438558129272232,1.6563529406924031,19.27530996344487,0.085931,27.835886,21.87184,8.164114,1.1395845269549933,,0.085931
2020-06-30 09:00:00,760.0,4.0,8.0,30.0,30.0,22.0,13.0,23.2,8.2,39.0,4.0,3000.0,40.0,10.0,4.0,27.0,9.0,16.0,51.0,460.0,0.0,10.0,2.0,0.0,2376.468049795,905.4705497949999,303.15,39.15724672182836,3.9156327252940173,39.275771056543306,39.15724672182836,1.8011099726401756,1.2868624556915962,30.0,1.2326220346557955,1.6631735222928528,18.15338791339066,0.091618,11.842753,23.084367,9.157247,1.0000000303772139,,0.091618
2020-06-30 12:00:00,760.0,4.0,7.1,26.0,27.0,25.0,11.0,19.7,8.9,33.0,7.0,3000.0,40.0,10.0,5.0,20.0,7.0,15.0,60.0,560.0,0.0,23.0,1.0,0.0,2033.235299795,974.1170997950001,300.15,32.874385646879205,6.299359427382285,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,27.0,1.2171726969796275,0.8069086535318328,15.033391362117081,0.053674,27.125614,13.700641,5.874386,0.8545325068672605,,0.053674
2020-06-30 13:00:00,760.0,4.0,7.1,25.0,25.0,1.0,0.0,20.3,7.2,34.0,0.0,3000.0,40.0,10.0,4.0,19.0,8.0,15.0,61.0,460.0,0.0,49.0,0.0,0.0,2092.075199795,807.4040497950001,298.15,34.00562152346981,0.2617237001121566,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,25.0,1.2054908351251639,1.5254048565832237,18.77954147823087,0.081227,26.994378,18.738276,9.005622,1.0000000529147475,,0.081227
2020-07-01 03:00:00,760.0,4.0,14.2,29.0,29.0,30.0,14.0,23.8,8.4,40.0,5.0,3000.0,100.0,10.0,8.0,22.0,9.0,33.0,65.0,820.0,0.0,2.0,0.0,0.0,2435.3079497950002,925.083849795,302.15,40.164114470573566,4.610211269363276,40.28223298195286,40.164114470573566,1.7986180901579527,1.2926382231124427,29.0,1.2265817396787952,1.9798347465238593,18.01944200903897,0.109872,24.835886,17.389789,11.164114,0.99999995784945,,0.109872
2020-07-01 05:00:00,760.0,4.0,7.1,31.0,30.0,27.0,5.0,23.2,7.4,39.0,1.0,3000.0,40.0,10.0,5.0,21.0,9.0,15.0,75.0,560.0,0.0,61.0,0.0,0.0,2376.468049795,827.0173497950001,303.15,39.15724672182836,1.0182989954336676,39.275771056543306,39.15724672182836,1.8011099726401756,1.2868624556915962,30.0,1.2326220346557955,1.820326123681705,19.64333458974271,0.092669,35.842753,19.981701,9.157247,1.1225904171190133,,0.092669
2020-07-01 06:00:00,760.0,4.0,14.2,31.0,30.0,9.0,12.0,22.7,9.2,38.0,8.0,3000.0,140.0,10.0,8.0,18.0,8.0,23.0,60.0,820.0,0.0,60.0,0.0,0.0,2327.434799795,1003.5370497949999,303.15,38.30363455847197,7.2823232153630215,38.42244832251032,38.30363455847197,1.803186649623992,1.2819850471480865,30.0,1.2328820610966305,1.3193723922280345,16.199320145038865,0.081446,21.696365,10.717677,8.303635,1.1369181923769807,,0.081446
2020-07-01 07:00:00,760.0,4.0,14.2,30.0,30.0,9.0,11.0,21.5,9.2,36.0,8.0,3000.0,80.0,10.0,8.0,19.0,8.0,19.0,59.0,820.0,0.0,60.0,0.0,0.0,2209.754999795,1003.5370497949999,303.15,36.19792020308063,7.2823232153630215,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,30.0,1.2335111647134902,0.9425777940849321,15.59328580173413,0.060448,22.80208,11.717677,6.19792,0.9999999672340687,,0.060448
2020-07-01 08:00:00,760.0,4.0,14.2,30.0,30.0,9.0,11.0,21.5,9.2,36.0,8.0,3000.0,100.0,10.0,8.0,19.0,8.0,19.0,61.0,820.0,0.0,60.0,0.0,0.0,2209.754999795,1003.5370497949999,303.15,36.19792020308063,7.2823232153630215,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,30.0,1.2335111647134902,0.9425777940849321,15.59328580173413,0.060448,24.80208,11.717677,6.19792,0.9999999672340687,,0.060448
2020-07-01 09:00:00,760.0,4.0,7.1,28.0,28.0,23.0,5.0,20.9,7.7,35.0,2.0,3000.0,40.0,10.0,8.0,22.0,8.0,15.0,66.0,820.0,0.0,24.0,0.0,0.0,2150.915099795,856.4372997950001,301.15,35.11309738715238,2.128160033334666,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,28.0,1.2223077551913626,1.2237766479686676,18.068649431822823,0.067729,30.886903,19.87184,7.113097,0.9999999455718995,,0.067729
2020-07-02 03:00:00,760.0,4.0,14.2,26.0,26.0,4.0,8.0,20.9,7.9,35.0,3.0,3000.0,120.0,10.0,8.0,19.0,8.0,27.0,60.0,820.0,0.0,60.0,0.0,0.0,2150.915099795,876.050599795,299.15,35.11309738715238,2.852183332954155,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,26.0,1.2108897401830363,1.4684121681062845,17.672757487985116,0.083089,24.886903,16.147817,9.113097,0.9999999575169273,,0.083089
2020-07-02 04:00:00,760.0,4.0,22.2,26.0,26.0,26.0,14.0,18.5,9.2,31.0,8.0,3000.0,40.0,10.0,8.0,20.0,6.0,17.0,56.0,820.0,0.0,60.0,0.0,0.0,1915.555499795,1003.5370497949999,299.15,30.535742932427354,7.2823232153630215,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,26.0,1.2120348488802122,0.5500241561814194,13.582335231521006,0.040496,25.464257,12.717677,4.535743,1.000000014897812,,0.040496
2020-07-02 05:00:00,760.0,4.0,29.3,28.0,28.0,7.0,10.0,22.7,8.7,38.0,6.0,3000.0,260.0,10.0,8.0,17.0,9.0,49.0,54.0,820.0,0.0,60.0,0.0,0.0,2327.434799795,954.503799795,301.15,38.30363455847197,5.631561393210063,38.42244832251032,38.30363455847197,1.803186649623992,1.2819850471480865,28.0,1.221415526821855,1.66688869827174,17.059699852051033,0.097709,15.696365,11.368439,10.303635,1.000000042851678,,0.097709
2020-07-02 06:00:00,760.0,4.0,21.3,28.0,28.0,6.0,9.0,21.5,8.4,36.0,5.0,3000.0,220.0,10.0,8.0,16.0,8.0,36.0,53.0,820.0,0.0,60.0,0.0,0.0,2209.754999795,925.083849795,301.15,36.19792020308063,4.610211269363276,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,28.0,1.2220087903359125,1.3198132833984924,17.0313058320108,0.077493,16.80208,11.389789,8.19792,0.9999999752277867,,0.077493
2020-07-02 07:00:00,760.0,4.0,7.1,28.0,27.0,27.0,8.0,19.7,7.9,33.0,3.0,3000.0,40.0,10.0,8.0,22.0,7.0,15.0,64.0,820.0,0.0,60.0,0.0,0.0,2033.235299795,876.050599795,300.15,32.874385646879205,2.852183332954155,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,27.0,1.2171726969796275,0.9245825610442733,16.97906694328003,0.054454,31.125614,19.147817,5.874386,1.2051541313234089,,0.054454
2020-07-02 08:00:00,760.0,4.0,7.1,27.0,27.0,27.0,8.0,19.7,8.2,33.0,4.0,3000.0,40.0,10.0,8.0,20.0,7.0,15.0,65.0,820.0,0.0,60.0,0.0,0.0,2033.235299795,905.4705497949999,300.15,32.874385646879205,3.9156327252940173,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,27.0,1.2171726969796275,0.8882803118958664,16.378828528473576,0.054233,32.125614,16.084367,5.874386,1.0000000601119534,,0.054233
2020-07-02 09:00:00,760.0,4.0,7.1,27.0,27.0,26.0,8.0,20.3,8.4,34.0,5.0,3000.0,40.0,10.0,8.0,20.0,7.0,15.0,64.0,820.0,0.0,13.0,1.0,0.0,2092.075199795,925.083849795,300.15,34.00562152346981,4.610211269363276,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,27.0,1.2168790883669867,1.0558545353778843,16.363751895703714,0.064524,29.994378,15.389789,7.005622,1.000000068021115,,0.064524
2020-07-02 10:00:00,760.0,4.0,8.0,26.0,26.0,26.0,26.0,20.9,7.9,35.0,3.0,3000.0,40.0,10.0,4.0,21.0,8.0,20.0,38.0,460.0,0.0,13.0,2.0,0.0,2150.915099795,876.050599795,299.15,35.11309738715238,2.852183332954155,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,26.0,1.2108897401830363,1.4684121681062845,17.672757487985116,0.083089,2.886903,18.147817,9.113097,0.9999999575169273,,0.083089
2020-07-02 14:00:00,760.0,4.0,8.0,23.0,24.0,11.0,0.0,19.7,7.2,33.0,0.0,3000.0,40.0,10.0,1.0,23.0,7.0,15.0,55.0,350.0,0.0,5.0,1.0,0.0,2033.235299795,807.4040497950001,297.15,32.874385646879205,0.2617237001121566,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,24.0,1.2000988835167683,1.4428695444558264,18.441189536830088,0.078242,22.125614,22.738276,8.874386,0.8987279125364873,,0.078242
2020-07-03 02:00:00,760.0,4.0,7.1,30.0,30.0,30.0,11.0,21.5,8.4,36.0,5.0,3000.0,40.0,10.0,8.0,24.0,8.0,15.0,65.0,820.0,0.0,60.0,0.0,0.0,2209.754999795,925.083849795,303.15,36.19792020308063,4.610211269363276,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,30.0,1.2335111647134902,1.0401378827484165,17.0313058320108,0.061072,28.80208,19.389789,6.19792,0.9999999672340687,,0.061072
2020-07-03 03:00:00,760.0,4.0,7.1,30.0,30.0,30.0,15.0,21.5,9.2,36.0,8.0,3000.0,40.0,10.0,8.0,23.0,8.0,15.0,64.0,820.0,0.0,60.0,0.0,0.0,2209.754999795,1003.5370497949999,303.15,36.19792020308063,7.2823232153630215,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,30.0,1.2335111647134902,0.9425777940849321,15.59328580173413,0.060448,27.80208,15.717677,6.19792,0.9999999672340687,,0.060448
2020-07-03 04:00:00,760.0,4.0,7.1,30.0,30.0,30.0,14.0,21.5,9.2,36.0,8.0,3000.0,40.0,10.0,8.0,22.0,8.0,15.0,65.0,820.0,0.0,39.0,0.0,0.0,2209.754999795,1003.5370497949999,303.15,36.19792020308063,7.2823232153630215,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,30.0,1.2335111647134902,0.9425777940849321,15.59328580173413,0.060448,28.80208,14.717677,6.19792,0.9999999672340687,,0.060448
2020-07-03 06:00:00,760.0,4.0,7.1,28.0,28.0,28.0,13.0,20.9,9.2,35.0,8.0,3000.0,40.0,10.0,5.0,22.0,7.0,15.0,61.0,560.0,0.0,60.0,0.0,0.0,2150.915099795,1003.5370497949999,301.15,35.11309738715238,7.2823232153630215,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,28.0,1.2223077551913626,1.009441278988448,15.250381453344328,0.066191,25.886903,14.717677,7.113097,0.9999999455718995,,0.066191
2020-07-03 07:00:00,760.0,4.0,7.1,28.0,28.0,28.0,12.0,20.9,9.2,35.0,8.0,3000.0,40.0,10.0,5.0,22.0,7.0,15.0,61.0,560.0,0.0,60.0,0.0,0.0,2150.915099795,1003.5370497949999,301.15,35.11309738715238,7.2823232153630215,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,28.0,1.2223077551913626,1.009441278988448,15.250381453344328,0.066191,25.886903,14.717677,7.113097,0.9999999455718995,,0.066191
2020-07-03 08:00:00,760.0,4.0,7.1,28.0,28.0,29.0,12.0,20.9,9.2,35.0,8.0,3000.0,40.0,10.0,5.0,22.0,7.0,15.0,63.0,560.0,0.0,60.0,0.0,0.0,2150.915099795,1003.5370497949999,301.15,35.11309738715238,7.2823232153630215,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,28.0,1.2223077551913626,1.009441278988448,15.250381453344328,0.066191,27.886903,14.717677,7.113097,0.9999999455718995,,0.066191
2020-07-03 09:00:00,760.0,4.0,7.1,29.0,29.0,29.0,13.0,21.5,9.2,36.0,8.0,3000.0,40.0,10.0,5.0,22.0,8.0,15.0,64.0,560.0,0.0,26.0,1.0,0.0,2209.754999795,1003.5370497949999,302.15,36.19792020308063,7.2823232153630215,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,29.0,1.227746329518428,1.070268793632561,15.59328580173413,0.068637,27.80208,14.717677,7.19792,0.9999999717862074,,0.068637
2020-07-03 10:00:00,760.0,4.0,7.1,28.0,28.0,27.0,13.0,20.9,8.9,35.0,7.0,3000.0,40.0,10.0,6.0,25.0,7.0,15.0,64.0,710.0,0.0,29.0,1.0,0.0,2150.915099795,974.1170997950001,301.15,35.11309738715238,6.299359427382285,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,28.0,1.2223077551913626,1.0503177314309438,15.787860626943143,0.066527,28.886903,18.700641,7.113097,0.9999999455718995,,0.066527
2020-07-03 13:00:00,760.0,4.0,7.1,27.0,28.0,28.0,12.0,20.9,9.2,35.0,8.0,3000.0,40.0,10.0,4.0,21.0,7.0,15.0,62.0,460.0,0.0,39.0,1.0,0.0,2150.915099795,1003.5370497949999,301.15,35.11309738715238,7.2823232153630215,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,28.0,1.2223077551913626,1.009441278988448,15.250381453344328,0.066191,26.886903,13.717677,7.113097,0.8767424647538503,,0.066191
2020-07-03 14:00:00,760.0,4.0,7.1,26.0,27.0,15.0,6.0,20.9,7.4,35.0,1.0,3000.0,80.0,10.0,4.0,23.0,8.0,15.0,57.0,460.0,0.0,32.0,2.0,0.0,2150.915099795,827.0173497950001,300.15,35.11309738715238,1.0182989954336676,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,27.0,1.216586974703592,1.4209798920060186,18.67551532124279,0.076088,21.886903,21.981701,8.113097,0.8902677822183512,,0.076088
2020-07-03 15:00:00,760.0,4.0,7.1,26.0,26.0,23.0,10.0,19.7,8.9,33.0,7.0,3000.0,40.0,10.0,4.0,21.0,7.0,15.0,60.0,460.0,0.0,25.0,0.0,0.0,2033.235299795,974.1170997950001,299.15,32.874385646879205,6.299359427382285,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,26.0,1.2114594749725223,0.9220320723046433,15.033391362117081,0.061332,27.125614,14.700641,6.874386,1.000000051367615,,0.061332
2020-07-04 01:00:00,760.0,4.0,14.2,27.0,26.0,28.0,18.0,23.2,7.9,39.0,3.0,3000.0,40.0,10.0,6.0,19.0,9.0,35.0,62.0,710.0,0.0,37.0,1.0,0.0,2376.468049795,876.050599795,299.15,39.15724672182836,2.852183332954155,39.275771056543306,39.15724672182836,1.8011099726401756,1.2868624556915962,26.0,1.2098129405038944,2.2904077924106114,18.700264122801908,0.12248,22.842753,16.147817,13.157247,1.0822554893433347,,0.12248
2020-07-04 02:00:00,760.0,4.0,14.2,27.0,27.0,28.0,15.0,22.1,8.7,37.0,6.0,3000.0,40.0,10.0,4.0,19.0,8.0,21.0,64.0,460.0,0.0,13.0,1.0,0.0,2268.5948997950004,954.503799795,300.15,37.26111536149989,5.631561393210063,37.38021791494248,37.26111536149989,1.8056809708242858,1.2760504955057508,27.0,1.2160071450163825,1.5910885217092257,16.78351587333432,0.094801,26.738885,13.368439,10.261115,0.9999999647699225,,0.094801
2020-07-04 03:00:00,760.0,4.0,7.1,27.0,27.0,21.0,6.0,20.3,7.9,34.0,3.0,3000.0,40.0,10.0,4.0,25.0,8.0,15.0,63.0,460.0,0.0,33.0,1.0,0.0,2092.075199795,876.050599795,300.15,34.00562152346981,2.852183332954155,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,27.0,1.2168790883669867,1.1275438136415623,17.34041918678678,0.065024,28.994378,22.147817,7.005622,1.000000068021115,,0.065024
2020-07-04 04:00:00,760.0,4.0,14.2,27.0,27.0,29.0,16.0,22.1,8.4,37.0,5.0,3000.0,40.0,10.0,5.0,21.0,8.0,24.0,65.0,560.0,0.0,59.0,0.0,0.0,2268.5948997950004,925.083849795,300.15,37.26111536149989,4.610211269363276,37.38021791494248,37.26111536149989,1.8056809708242858,1.2760504955057508,27.0,1.2160071450163825,1.652413805167718,17.32445402489394,0.09538,27.738885,16.389789,10.261115,0.9999999647699225,,0.09538
2020-07-04 05:00:00,760.0,4.0,14.2,28.0,28.0,29.0,17.0,19.7,9.2,33.0,8.0,3000.0,40.0,10.0,8.0,19.0,7.0,19.0,62.0,820.0,0.0,60.0,0.0,0.0,2033.235299795,1003.5370497949999,301.15,32.874385646879205,7.2823232153630215,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,28.0,1.2229104718073787,0.6575646189637601,14.478581109593897,0.045416,29.125614,11.717677,4.874386,1.0000000724441644,,0.045416
2020-07-04 06:00:00,760.0,4.0,21.3,27.0,27.0,28.0,18.0,20.3,9.2,34.0,8.0,3000.0,40.0,10.0,8.0,18.0,7.0,23.0,59.0,820.0,0.0,60.0,0.0,0.0,2092.075199795,1003.5370497949999,300.15,34.00562152346981,7.2823232153630215,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,27.0,1.2168790883669867,0.9468905235546423,14.87926789990279,0.063638,24.994378,10.717677,7.005622,1.000000068021115,,0.063638
2020-07-04 07:00:00,760.0,4.0,7.1,27.0,27.0,27.0,10.0,19.1,8.4,32.0,5.0,3000.0,40.0,10.0,6.0,21.0,7.0,15.0,61.0,710.0,0.0,58.0,0.0,0.0,1974.3953997950002,925.083849795,300.15,31.71819223503178,4.610211269363276,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,27.0,1.217467823051831,0.6774464173928835,15.579119894550546,0.043484,29.281808,16.389789,4.718192,0.9999999501860528,,0.043484
2020-07-04 09:00:00,760.0,4.0,7.1,26.0,27.0,24.0,10.0,20.3,8.4,34.0,5.0,3000.0,40.0,10.0,2.0,21.0,7.0,15.0,62.0,370.0,0.0,51.0,2.0,0.0,2092.075199795,925.083849795,300.15,34.00562152346981,4.610211269363276,34.12520630836934,34.00562152346981,1.8132044070010431,1.2576573244683467,27.0,1.2168790883669867,1.0558545353778843,16.363751895703714,0.064524,27.994378,16.389789,7.005622,0.875087834150272,,0.064524
2020-07-04 11:00:00,760.0,4.0,14.2,24.0,25.0,25.0,12.0,17.9,9.2,30.0,8.0,3000.0,40.0,10.0,6.0,19.0,6.0,15.0,54.0,710.0,0.0,60.0,0.0,0.0,1856.715599795,1003.5370497949999,298.15,29.32562674788005,7.2823232153630215,29.444948373104012,29.32562674788005,1.823437657026575,1.23151240942895,25.0,1.2066106988003642,0.4950582130833327,13.083302642631963,0.037839,24.674373,11.717677,4.325627,0.8122287206330941,,0.037839
