Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INVCOnOffN,DefrostN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2020-06-24 03:00:00,788.0,4.0,12.5,27.0,34.0,32.0,20.0,20.9,9.2,35.0,8.0,3000.0,20.0,22.0,3.0,22.0,14.0,14.0,63.0,570.0,0.0,25.0,2.0,0.0,2150.915099795,1003.5370497949999,307.15,35.11309738715238,7.2823232153630215,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,34.0,1.2572587180913344,0.18093554110504856,15.250381453344328,0.011864,27.886903,14.717677,1.113097,0.1371975395935296,,0.011864
2020-06-24 07:00:00,788.0,4.0,7.1,26.0,33.0,31.0,16.0,19.7,8.4,33.0,5.0,3000.0,20.0,22.0,1.0,23.0,13.0,12.0,66.0,380.0,0.0,31.0,1.0,0.0,2033.235299795,925.083849795,306.15,32.874385646879205,4.610211269363276,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,33.0,1.8157668429685554,-15.989386414515591,15.986790386128698,0.0,33.125614,18.389789,-0.125614,-0.01827276013486755,,0.0
2020-06-27 17:00:00,788.0,4.0,37.5,29.0,30.0,31.0,26.0,24.4,7.7,41.0,2.0,3000.0,100.0,22.0,8.0,12.0,21.0,94.0,78.0,1360.0,1180.0,51.0,0.0,0.0,2494.1478497949997,856.4372997950001,303.15,41.15266006868552,2.128160033334666,41.27030889773448,41.15266006868552,1.796124015276936,1.2983345759982252,30.0,1.2320028805617749,2.218673825413484,19.45526616305137,0.11404,36.84734,9.87184,11.15266,0.9177134830536171,,0.11404
2020-06-27 18:00:00,788.0,4.0,37.5,28.0,29.0,31.0,24.0,23.2,7.7,39.0,2.0,3000.0,100.0,22.0,8.0,12.0,21.0,90.0,77.0,1360.0,1180.0,60.0,0.0,0.0,2376.468049795,856.4372997950001,302.15,39.15724672182836,2.128160033334666,39.275771056543306,39.15724672182836,1.8011099726401756,1.2868624556915962,29.0,1.2268832369571783,1.9163638285908897,19.07259130684415,0.100477,37.842753,9.87184,10.157247,0.9103721781224099,,0.100477
2020-06-27 19:00:00,788.0,4.0,37.5,27.0,30.0,31.0,25.0,22.7,7.7,38.0,2.0,3000.0,100.0,22.0,8.0,11.0,20.0,88.0,75.0,1360.0,1180.0,60.0,0.0,0.0,2327.434799795,856.4372997950001,303.15,38.30363455847197,2.128160033334666,38.42244832251032,38.30363455847197,1.803186649623992,1.2819850471480865,30.0,1.2328820610966305,1.572457195062101,18.885678254934355,0.083262,36.696365,8.87184,8.303635,0.7345986777126037,,0.083262
2020-06-27 20:00:00,788.0,4.0,37.5,26.0,28.0,29.0,24.0,21.5,8.2,36.0,4.0,3000.0,60.0,22.0,8.0,14.0,18.0,72.0,69.0,1360.0,1180.0,60.0,0.0,0.0,2209.754999795,905.4705497949999,301.15,36.19792020308063,3.9156327252940173,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,28.0,1.2220087903359125,1.3531619816030875,17.405099250534033,0.077745,32.80208,10.084367,8.19792,0.8038815598423236,,0.077745
2020-06-27 21:00:00,788.0,4.0,37.5,26.0,28.0,29.0,24.0,20.9,8.4,35.0,5.0,3000.0,60.0,22.0,8.0,15.0,18.0,65.0,66.0,1360.0,1180.0,60.0,0.0,0.0,2150.915099795,925.083849795,301.15,35.11309738715238,4.610211269363276,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,28.0,1.2223077551913626,1.1205607914437983,16.711477516150264,0.067053,30.886903,10.389789,7.113097,0.7805356069197752,,0.067053
2020-06-27 22:00:00,788.0,4.0,37.5,27.0,28.0,29.0,24.0,21.5,8.7,36.0,6.0,3000.0,60.0,22.0,8.0,15.0,18.0,65.0,66.0,1360.0,1180.0,60.0,0.0,0.0,2209.754999795,954.503799795,301.15,36.19792020308063,5.631561393210063,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,28.0,1.2220087903359125,1.2707753490536673,16.481657476815215,0.077102,29.80208,9.368439,8.19792,0.8912797479210897,,0.077102
2020-06-27 23:00:00,788.0,4.0,37.5,27.0,28.0,29.0,25.0,21.5,8.7,36.0,6.0,3000.0,60.0,22.0,8.0,15.0,18.0,65.0,66.0,1360.0,1180.0,60.0,0.0,0.0,2209.754999795,954.503799795,301.15,36.19792020308063,5.631561393210063,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,28.0,1.2220087903359125,1.2707753490536673,16.481657476815215,0.077102,29.80208,9.368439,8.19792,0.8912797479210897,,0.077102
2020-06-28 00:00:00,788.0,4.0,37.5,27.0,28.0,29.0,24.0,21.5,8.7,36.0,6.0,3000.0,60.0,22.0,8.0,15.0,18.0,66.0,66.0,1360.0,1180.0,60.0,0.0,0.0,2209.754999795,954.503799795,301.15,36.19792020308063,5.631561393210063,36.31724762641244,36.19792020308063,1.8081802466877617,1.2700216443023171,28.0,1.2220087903359125,1.2707753490536673,16.481657476815215,0.077102,29.80208,9.368439,8.19792,0.8912797479210897,,0.077102
2020-06-28 01:00:00,788.0,4.0,44.6,27.0,29.0,30.0,25.0,22.1,8.4,37.0,5.0,3000.0,60.0,22.0,8.0,15.0,19.0,71.0,68.0,1360.0,1180.0,60.0,0.0,0.0,2268.5948997950004,925.083849795,302.15,37.26111536149989,4.610211269363276,37.38021791494248,37.26111536149989,1.8056809708242858,1.2760504955057508,29.0,1.2274401925375777,1.3863826798147525,17.32445402489394,0.080025,30.738885,10.389789,8.261115,0.805089379561605,,0.080025
2020-06-28 02:00:00,788.0,4.0,44.6,28.0,30.0,31.0,26.0,23.2,7.9,39.0,3.0,3000.0,80.0,22.0,8.0,13.0,20.0,86.0,73.0,1360.0,1180.0,60.0,0.0,0.0,2376.468049795,876.050599795,303.15,39.15724672182836,2.852183332954155,39.275771056543306,39.15724672182836,1.8011099726401756,1.2868624556915962,30.0,1.2326220346557955,1.7208554650836334,18.700264122801908,0.092023,33.842753,10.147817,9.157247,0.8207443313128945,,0.092023
2020-06-28 03:00:00,788.0,4.0,44.6,28.0,30.0,31.0,25.0,23.2,8.2,39.0,4.0,3000.0,100.0,22.0,8.0,12.0,20.0,86.0,74.0,1360.0,1180.0,60.0,0.0,0.0,2376.468049795,905.4705497949999,303.15,39.15724672182836,3.9156327252940173,39.275771056543306,39.15724672182836,1.8011099726401756,1.2868624556915962,30.0,1.2326220346557955,1.6631735222928528,18.15338791339066,0.091618,34.842753,8.084367,9.157247,0.8207443313128945,,0.091618
