Datetime,UNIT_ID,Ctrlmode,IU_TON_Cap,OU1Ta,OU1ThexLiq,OU1Tsh,OU1TLiqPipe,OU1Pc,OU1Pe,OU1Tc,OU1Te,OU1EV1pls,OU1EV2pls,OU1HP,OU1FanStep,OU1TAccIn,OU1INVCur,OU1INVrps,OU1Td,OU1Fanrps,OU1Fan2rps,OU1INVCopt,OU1INVCOnOffN,DefrostN,OU1PcMKS,OU1PeMKS,OU1ThexdiMKS,Tc(Rp),Te(Rp),TCondTPIn,TCondTPOut,SCondTPin,SCondTPOut,TCondDi,SConddi,ACondSC_Te,ACondTP_Te,RLI(Te),SHdis,SHsuc,SCconddi(Rp),ModifySCDi(Rp),CCDI,RLILiq
2020-05-09 06:00:00,496.0,4.0,37.5,24.0,25.0,26.0,22.0,19.7,7.9,33.0,3.0,3000.0,20.0,22.0,7.0,10.0,17.0,64.0,62.0,1130.0,1100.0,60.0,0.0,0.0,2033.235299795,876.050599795,298.15,32.874385646879205,2.852183332954155,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,25.0,1.2057688138588136,1.187916640114533,16.97906694328003,0.069964,29.125614,7.147817,7.874386,0.8873161831511269,,0.069964
2020-05-09 07:00:00,496.0,4.0,37.5,24.0,26.0,27.0,23.0,19.7,7.9,33.0,3.0,3000.0,20.0,22.0,7.0,10.0,17.0,63.0,62.0,1130.0,1100.0,60.0,0.0,0.0,2033.235299795,876.050599795,299.15,32.874385646879205,2.852183332954155,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,26.0,1.2114594749725223,1.0594004621421376,16.97906694328003,0.062395,29.125614,7.147817,6.874386,0.7746323265112407,,0.062395
2020-05-09 08:00:00,496.0,4.0,37.5,25.0,26.0,28.0,23.0,19.7,7.9,33.0,3.0,3000.0,20.0,22.0,7.0,10.0,17.0,63.0,62.0,1130.0,1100.0,60.0,0.0,0.0,2033.235299795,876.050599795,299.15,32.874385646879205,2.852183332954155,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,26.0,1.2114594749725223,1.0594004621421376,16.97906694328003,0.062395,29.125614,7.147817,6.874386,0.873006010662492,,0.062395
2020-05-09 09:00:00,496.0,4.0,37.5,25.0,26.0,27.0,23.0,19.7,7.9,33.0,3.0,3000.0,20.0,22.0,7.0,11.0,17.0,64.0,63.0,1130.0,1100.0,60.0,0.0,0.0,2033.235299795,876.050599795,299.15,32.874385646879205,2.852183332954155,32.99400244092101,32.874385646879205,1.8157349497205015,1.2513090173441843,26.0,1.2114594749725223,1.0594004621421376,16.97906694328003,0.062395,30.125614,8.147817,6.874386,0.873006010662492,,0.062395
2020-05-09 10:00:00,496.0,4.0,37.5,24.0,25.0,27.0,22.0,19.1,7.9,32.0,3.0,3000.0,20.0,22.0,7.0,11.0,16.0,64.0,63.0,1130.0,1100.0,60.0,0.0,0.0,1974.3953997950002,876.050599795,298.15,31.71819223503178,2.852183332954155,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,25.0,1.2060481051536118,0.9894775173008638,16.58724551749827,0.059653,31.281808,8.147817,6.718192,0.8704359512460806,,0.059653
2020-05-09 11:00:00,496.0,4.0,37.5,23.0,24.0,26.0,21.0,19.1,7.9,32.0,3.0,3000.0,20.0,22.0,7.0,11.0,16.0,63.0,62.0,1130.0,1100.0,60.0,0.0,0.0,1974.3953997950002,876.050599795,297.15,31.71819223503178,2.852183332954155,31.83777614411059,31.71819223503178,1.8182818137018086,1.244840628798408,24.0,1.2003709257114241,1.1120499866515605,16.58724551749827,0.067042,30.281808,8.147817,7.718192,0.8852972946600628,,0.067042
2020-05-09 12:00:00,496.0,4.0,37.5,23.0,24.0,25.0,21.0,18.5,7.9,31.0,3.0,3000.0,20.0,22.0,7.0,11.0,16.0,60.0,60.0,1130.0,1100.0,28.0,0.0,0.0,1915.555499795,876.050599795,297.15,30.535742932427354,2.852183332954155,30.65522862642274,30.535742932427354,1.8208482321526007,1.2382445122927048,24.0,1.200644208996795,0.9180372789889037,16.163351206512093,0.056797,29.464257,8.147817,6.535743,0.8672990916231743,,0.056797
2020-05-11 02:00:00,496.0,4.0,37.5,25.0,26.0,28.0,23.0,20.9,7.9,35.0,3.0,3000.0,20.0,22.0,7.0,11.0,18.0,69.0,69.0,940.0,910.0,60.0,0.0,0.0,2150.915099795,876.050599795,299.15,35.11309738715238,2.852183332954155,35.23258562275021,35.11309738715238,1.8106871371311621,1.2638926568350608,26.0,1.2108897401830363,1.4684121681062845,17.672757487985116,0.083089,33.886903,8.147817,9.113097,0.9011182876155456,,0.083089
2020-05-11 03:00:00,496.0,4.0,37.5,25.0,27.0,29.0,24.0,22.1,7.2,37.0,0.0,3000.0,20.0,22.0,7.0,8.0,19.0,82.0,74.0,940.0,910.0,60.0,0.0,0.0,2268.5948997950004,807.4040497950001,300.15,37.26111536149989,0.2617237001121566,37.38021791494248,37.26111536149989,1.8056809708242858,1.2760504955057508,27.0,1.2160071450163825,1.913511568386924,19.627545563113152,0.097491,36.738885,7.738276,10.261115,0.836882673188124,,0.097491
2020-05-11 04:00:00,496.0,4.0,37.5,27.0,27.0,29.0,24.0,22.1,7.2,37.0,0.0,3000.0,40.0,22.0,7.0,9.0,19.0,84.0,74.0,1130.0,1100.0,60.0,0.0,0.0,2268.5948997950004,807.4040497950001,300.15,37.26111536149989,0.2617237001121566,37.38021791494248,37.26111536149989,1.8056809708242858,1.2760504955057508,27.0,1.2160071450163825,1.913511568386924,19.627545563113152,0.097491,36.738885,8.738276,10.261115,0.9999999647699225,,0.097491
